Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2018,6,12,22,50,24.1,56.56,23.68,18.97,74.97,0
2018,6,12,23,0,24.13,56.65,23.68,18.76,75.43,0
2018,6,12,23,10,23.95,57.45,23.68,18.73,76.16,0
2018,6,12,23,20,23.92,57.48,23.61,18.64,77.26,0
2018,6,12,23,30,23.98,57.54,23.61,18.61,78.24,0
2018,6,12,23,40,23.83,58.12,23.64,18.64,78.08,0
2018,6,12,23,50,23.74,58.64,23.49,18.61,77.9,0
2018,6,13,0,0,23.61,59.43,23.57,18.64,78.94,0
2018,6,13,0,10,23.55,59.74,23.57,18.3,80.65,0
2018,6,13,0,20,23.43,60.47,23.53,18.33,81.62,0
2018,6,13,0,30,23.28,61.29,23.53,18.27,81.87,0
2018,6,13,0,40,23.22,61.94,23.61,18.15,82.2,0
2018,6,13,0,50,23.16,62.52,23.57,18.09,83.42,0
2018,6,13,1,0,22.97,63.55,23.57,18,84.83,0
2018,6,13,1,10,22.91,64.07,23.53,17.88,85.47,0
2018,6,13,1,20,22.88,64.5,23.45,17.66,85.81,0
2018,6,13,1,30,22.79,64.9,23.45,17.57,85.87,0
2018,6,13,1,40,22.67,65.32,23.42,17.54,85.65,0
2018,6,13,1,50,22.7,65.35,23.49,17.51,85.59,0
2018,6,13,2,0,22.61,65.51,23.38,17.45,85.16,0
2018,6,13,2,10,22.48,65.69,23.38,17.54,84.62,0
2018,6,13,2,20,22.39,65.66,23.42,17.42,84,0
2018,6,13,2,30,22.33,65.72,23.45,17.39,83.85,0
2018,6,13,2,40,22.33,65.69,23.3,17.51,84.37,0
2018,6,13,2,50,22.3,65.66,23.34,17.63,83.64,0
2018,6,13,3,0,22.27,65.75,23.34,17.48,82.88,0
2018,6,13,3,10,22.21,65.51,23.42,17.42,83.21,0
2018,6,13,3,20,22.12,65.93,23.26,17.36,83.88,0
2018,6,13,3,30,22.12,66.12,23.3,17.51,84.49,0
2018,6,13,3,40,22.15,66.12,23.22,17.39,83.91,0
2018,6,13,3,50,22.06,66.09,23.19,17.45,83.82,0
2018,6,13,4,0,21.97,66.27,23.15,17.45,83.85,0
2018,6,13,4,10,21.94,66.54,23.3,17.48,84.04,0
2018,6,13,4,20,22,66.42,23.22,17.45,83.76,0
2018,6,13,4,30,21.94,66.7,23.3,17.51,84,0
2018,6,13,4,40,22,66.58,23.3,17.6,83.58,0
2018,6,13,4,50,21.9,66.97,23.3,17.57,83.06,0
2018,6,13,5,0,22,66.54,23.15,17.54,83.03,0
2018,6,13,5,10,21.94,66.7,23.26,17.66,83.36,0
2018,6,13,5,20,21.81,67.25,22.96,17.69,83.21,0
2018,6,13,5,30,21.81,67.16,23.07,17.66,82.88,0
2018,6,13,5,40,21.81,67.19,23.22,17.66,82.42,0
2018,6,13,5,50,21.78,67.7,23.03,17.84,82.33,0
2018,6,13,6,0,21.87,67.19,23.07,18.3,80.59,0
2018,6,13,6,10,21.84,67.12,23.03,18.55,78.72,0
2018,6,13,6,20,21.84,67.16,23.19,19.07,77.32,0
2018,6,13,6,30,21.94,67.06,23,19.58,75.76,0
2018,6,13,6,40,22.09,66.67,23,20.1,72.92,0
2018,6,13,6,50,22.24,66.12,23.03,20.47,70.3,0
2018,6,13,7,0,22.45,65.42,23,21.36,68.19,0
2018,6,13,7,10,22.45,65.63,23.3,21.54,66.36,0
2018,6,13,7,20,22.58,65.35,23.19,22.36,64.26,0
2018,6,13,7,30,22.79,64.56,23.15,22.7,62.06,0
2018,6,13,7,40,22.94,64.13,23.22,23.46,60.38,0
2018,6,13,7,50,22.97,64.07,23.15,23,60.68,0
2018,6,13,8,0,23.16,63.68,23.26,23.77,58.39,0
2018,6,13,8,10,23.22,63.28,23.42,24.38,56.23,0
2018,6,13,8,20,23.37,62.79,23.26,24.99,53.69,0
2018,6,13,8,30,23.55,61.94,23.22,25.32,52.84,0
2018,6,13,8,40,23.61,61.54,23.3,25.69,51.68,0
2018,6,13,8,50,23.92,60.35,23.3,25.81,51.22,0
2018,6,13,9,0,24.01,60.04,23.3,25.54,50.12,0
2018,6,13,9,10,24.19,59.4,23.34,25.48,51.65,0
2018,6,13,9,20,24.19,59.37,23.34,25.72,51.13,0
2018,6,13,9,30,24.41,58.58,23.45,26.06,49.97,0
2018,6,13,9,40,24.62,57.88,23.57,25.26,51.71,0
2018,6,13,9,50,24.65,57.57,23.45,24.96,53.21,0
2018,6,13,10,0,24.59,58.03,23.42,25.45,53.11,0
2018,6,13,10,10,24.9,57.26,23.45,26.03,52.17,0
2018,6,13,10,20,24.8,57.48,23.38,25.57,52.26,0
2018,6,13,10,30,25.08,56.72,23.53,25.96,52.38,0
2018,6,13,10,40,24.96,57.39,23.42,26.15,52.29,0
2018,6,13,10,50,25.05,57.3,23.49,26.61,50.43,0
2018,6,13,11,0,25.51,56.04,23.61,26.39,51.98,0
2018,6,13,11,10,25.42,56.59,23.61,24.74,56.59,0
2018,6,13,11,20,25.45,56.72,23.45,24.44,56.2,0
2018,6,13,11,30,25.45,56.75,23.53,25.29,54.76,0
2018,6,13,11,40,25.45,56.68,23.49,24.8,55.22,0
2018,6,13,11,50,25.57,56.47,23.57,25.32,55.4,0
2018,6,13,12,0,25.57,56.44,23.53,25.05,55.13,0
2018,6,13,12,10,25.72,56.01,23.49,24.65,57.23,0
2018,6,13,12,20,25.57,56.78,23.61,24.01,58.15,0
2018,6,13,12,30,25.69,56.23,23.53,24.35,57.26,0
2018,6,13,12,40,25.78,55.98,23.53,24.1,58.09,0
2018,6,13,12,50,25.93,55.65,23.64,23.68,58.97,0
2018,6,13,13,0,25.87,55.83,23.76,23.58,59.46,0
2018,6,13,13,10,25.96,55.16,23.57,23.64,59.16,0
2018,6,13,13,20,25.96,54.82,23.64,24.32,58.49,0
2018,6,13,13,30,26.09,54.64,23.76,24.9,57.02,0
2018,6,13,13,40,26.09,54.91,23.61,23.68,57.88,0
2018,6,13,13,50,25.93,54.73,23.8,23.77,58.85,0
2018,6,13,14,0,26.06,54.82,23.68,24.1,58,0
2018,6,13,14,10,26.15,54.67,23.53,24.47,57.69,0
2018,6,13,14,20,26.12,55.01,23.57,24.44,58.33,0
2018,6,13,14,30,26.03,55.46,23.76,24.84,58.55,0
2018,6,13,14,40,26.18,55.16,23.68,24.87,56.62,0
2018,6,13,14,50,26.18,55.19,23.76,25.42,56.41,0
2018,6,13,15,0,26.18,55.62,23.8,25.38,56.32,0
2018,6,13,15,10,26.15,55.68,23.76,25.11,57.66,0
2018,6,13,15,20,26.39,55.43,23.95,25.66,58.67,0
2018,6,13,15,30,26.39,55.59,23.76,26,56.75,0
2018,6,13,15,40,26.45,55.68,23.64,26,54.24,0
2018,6,13,15,50,26.39,55.95,23.68,25.72,52.53,0
2018,6,13,16,0,26.36,54.79,23.8,25.45,52.14,0
2018,6,13,16,10,26.39,54.52,23.91,25.26,52.56,0
2018,6,13,16,20,26.45,54.12,23.72,25.05,52.96,0
2018,6,13,16,30,26.36,53.66,23.95,24.59,50.7,0
2018,6,13,16,40,26.24,52.69,23.91,24.62,51.22,0
2018,6,13,16,50,26.33,51.71,23.99,24.26,52.75,0
2018,6,13,17,0,26.27,51.31,23.76,24.07,54.88,0
2018,6,13,17,10,26.33,50.95,23.84,24.1,54.95,0
2018,6,13,17,20,26.21,51.4,23.95,24.41,54.3,0
2018,6,13,17,30,26.24,51.19,24.03,24.5,53.94,0
2018,6,13,17,40,26.27,51.31,24.06,24.56,54.15,0
2018,6,13,17,50,26.21,51.43,23.72,24.56,54.58,0
2018,6,13,18,0,26.27,51.47,23.84,24.44,54.3,0
2018,6,13,18,10,26.24,51.59,23.84,24.5,54.55,0
2018,6,13,18,20,26.21,51.77,23.84,24.04,56.47,0
2018,6,13,18,30,26.15,52.44,23.87,22.61,61.63,0
2018,6,13,18,40,26.09,52.93,24.03,21.42,66.85,0
2018,6,13,18,50,26.06,53.17,23.76,21.87,65.05,0
2018,6,13,19,0,26,53.48,23.72,21.36,66.67,0
2018,6,13,19,10,25.9,54.06,23.84,21.05,68.53,0
2018,6,13,19,20,25.81,54.27,23.87,21.02,68.77,0
2018,6,13,19,30,25.72,54.61,23.91,21.51,66.79,0
2018,6,13,19,40,25.69,55.22,23.84,20.87,70.79,0
2018,6,13,19,50,25.51,55.28,23.91,21.11,69.05,0
2018,6,13,20,0,25.38,55.8,23.87,21.39,67.16,0
2018,6,13,20,10,25.32,55.77,23.84,21.75,65.29,0
2018,6,13,20,20,25.29,55.77,23.84,21.81,66.48,0
2018,6,13,20,30,25.26,56.01,23.76,22.03,65.45,0
2018,6,13,20,40,25.32,55.83,23.84,22.15,63.83,0
2018,6,13,20,50,25.29,55.77,23.87,22.24,63.06,0
2018,6,13,21,0,25.2,55.89,23.87,22.21,62.91,0
2018,6,13,21,10,25.17,56.47,23.76,21.97,66.54,0
2018,6,13,21,20,25.02,57.54,23.91,21.9,66.76,0
2018,6,13,21,30,24.9,58.09,23.87,22,67.03,0
2018,6,13,21,40,24.99,58.12,23.76,21.81,67.67,0
2018,6,13,21,50,24.96,58.58,23.84,21.84,67.8,0
2018,6,13,22,0,24.93,58.85,23.84,21.84,68.56,0
2018,6,13,22,10,24.9,59.22,23.8,21.75,68.8,0
2018,6,13,22,20,24.74,59.68,23.8,21.45,71.4,0
2018,6,13,22,30,24.71,60.41,23.84,21.26,71.15,0
2018,6,13,22,40,24.62,60.9,23.87,21.32,72.22,0
2018,6,13,22,50,24.5,61.48,23.8,21.26,73.5,0
2018,6,13,23,0,24.41,62.55,23.72,21.17,74.54,0
2018,6,13,23,10,24.32,63.06,23.76,21.14,74.24,0
2018,6,13,23,20,24.29,63.49,23.84,21.17,73.47,0
2018,6,13,23,30,24.26,63.52,23.87,21.2,72.41,0
2018,6,13,23,40,24.19,63.68,23.84,21.32,72.07,0
2018,6,13,23,50,24.13,63.89,23.76,21.42,70.33,0
2018,6,14,0,0,24.1,63.92,23.76,21.23,72.34,0
2018,6,14,0,10,24.07,64.07,23.68,21.2,71.89,0
2018,6,14,0,20,24.04,64.26,23.72,21.29,72.16,0
2018,6,14,0,30,24.1,64.01,23.68,21.23,72.62,0
2018,6,14,0,40,23.98,64.56,23.76,21.23,70.88,0
2018,6,14,0,50,23.95,64.29,23.68,21.42,70.18,0
2018,6,14,1,0,23.98,64.16,23.8,21.57,69.69,0
2018,6,14,1,10,23.92,63.95,23.72,21.54,68.04,0
2018,6,14,1,20,23.92,64.19,23.8,21.42,70.57,0
2018,6,14,1,30,23.89,64.59,23.76,21.32,71.61,0
2018,6,14,1,40,23.83,65.17,23.72,21.14,71.89,0
2018,6,14,1,50,23.89,65.2,23.76,21.26,71.31,0
2018,6,14,2,0,23.86,65.02,23.8,21.42,70.76,0
2018,6,14,2,10,23.86,65.26,23.76,21.32,71.64,0
2018,6,14,2,20,23.89,65.42,23.72,21.39,70.97,0
2018,6,14,2,30,23.95,65.26,23.72,21.23,72.25,0
2018,6,14,2,40,23.98,65.45,23.72,21.17,72.92,0
2018,6,14,2,50,23.95,65.69,23.72,21.26,74.76,0
2018,6,14,3,0,24.04,65.87,23.64,21.29,75.76,0
2018,6,14,3,10,23.92,66.85,23.72,21.23,75.58,0
2018,6,14,3,20,23.95,66.82,23.72,21.29,75.09,0
2018,6,14,3,30,23.95,67.03,23.68,21.23,75.37,0
2018,6,14,3,40,23.92,67.43,23.61,21.05,77.32,0
2018,6,14,3,50,23.95,67.7,23.68,20.99,78.17,0
2018,6,14,4,0,23.95,67.67,23.72,20.96,78.91,0
2018,6,14,4,10,23.89,68.07,23.64,20.9,78.94,0
2018,6,14,4,20,23.83,68.25,23.68,20.87,78.66,0
2018,6,14,4,30,23.83,68.65,23.68,20.74,80.04,0
2018,6,14,4,40,23.8,69.17,23.68,20.65,80.4,0
2018,6,14,4,50,23.74,69.08,23.68,20.74,79.27,0
2018,6,14,5,0,23.8,68.68,23.61,20.53,78.79,0
2018,6,14,5,10,23.77,68.65,23.64,20.35,77.93,0
2018,6,14,5,20,23.71,68.5,23.72,19.89,78.69,0
2018,6,14,5,30,23.61,68.41,23.64,19.86,79.12,0
2018,6,14,5,40,23.61,68.68,23.61,20.5,80.07,0
2018,6,14,5,50,23.68,68.68,23.57,20.41,78.85,0
2018,6,14,6,0,23.71,68.5,23.53,20.47,78.24,0
2018,6,14,6,10,23.74,68.41,23.61,20.35,79.3,0
2018,6,14,6,20,23.77,68.62,23.61,20.2,80.89,0
2018,6,14,6,30,23.58,69.38,23.57,20.01,81.81,0
2018,6,14,6,40,23.61,69.2,23.61,19.95,82.84,0
2018,6,14,6,50,23.49,70.12,23.53,19.89,83.42,0
2018,6,14,7,0,23.4,70.3,23.61,19.4,83.06,0
2018,6,14,7,10,23.43,70.05,23.45,19.04,84.86,0
2018,6,14,7,20,23.13,71.25,23.53,18.97,85.87,0
2018,6,14,7,30,23.19,71.03,23.49,18.7,86.63,0
2018,6,14,7,40,23.03,71.31,23.53,18.52,87.79,0
2018,6,14,7,50,23.03,71.34,23.49,18.58,88.58,0
2018,6,14,8,0,23,71.61,23.53,18.58,89.32,0
2018,6,14,8,10,23,71.4,23.42,18.55,89.68,0
2018,6,14,8,20,22.88,71.95,23.42,18.61,89.62,0
2018,6,14,8,30,22.73,72.74,23.38,18.7,89.5,0
2018,6,14,8,40,22.82,72.01,23.42,18.58,89.59,0
2018,6,14,8,50,22.85,72.13,23.45,18.82,88.86,0
2018,6,14,9,0,22.7,72.5,23.42,18.91,87,0
2018,6,14,9,10,22.82,71.76,23.38,18.94,84.19,0
2018,6,14,9,20,22.61,71.52,23.34,18.94,83.21,0
2018,6,14,9,30,22.61,71.18,23.38,19.1,83.12,0
2018,6,14,9,40,22.58,71.37,23.38,19.04,80.92,0
2018,6,14,9,50,22.55,70.51,23.3,19.25,78.72,0
2018,6,14,10,0,22.61,69.35,23.34,20.1,77.05,0
2018,6,14,10,10,22.79,68.5,23.38,20.41,73.84,0
2018,6,14,10,20,22.94,67.16,23.3,20.74,72.31,0
2018,6,14,10,30,23.16,66.24,23.45,21.2,69.38,0
2018,6,14,10,40,23.19,65.6,23.42,22.09,65.78,0
2018,6,14,10,50,23.46,63.61,23.38,21.94,64.71,0
2018,6,14,11,0,23.55,63.71,23.49,22.42,63.22,0
2018,6,14,11,10,23.64,62.58,23.42,22.06,63,0
2018,6,14,11,20,23.68,62.33,23.38,22.18,62.3,0
2018,6,14,11,30,23.8,61.81,23.42,22.45,59.92,0
2018,6,14,11,40,23.98,59.83,23.38,22.18,60.78,0
2018,6,14,11,50,24.04,59.22,23.49,22.82,60.16,0
2018,6,14,12,0,24.19,58.58,23.42,22.76,58.67,0
2018,6,14,12,10,24.29,58.76,23.61,22.97,58.18,0
2018,6,14,12,20,24.44,57.08,23.57,23.55,57.33,0
2018,6,14,12,30,24.47,57.6,23.61,23.22,56.75,0
2018,6,14,12,40,24.5,56.62,23.57,23.77,57.05,0
2018,6,14,12,50,24.56,56.65,23.53,23.25,56.04,0
2018,6,14,13,0,24.62,56.35,23.53,24.07,55.31,0
2018,6,14,13,10,24.8,55.65,23.64,24.1,54.18,0
2018,6,14,13,20,24.87,55.65,23.57,24.13,54.88,0
2018,6,14,13,30,24.96,54.82,23.72,24.22,54.58,0
2018,6,14,13,40,25.05,54.79,23.68,23.92,54.67,0
2018,6,14,13,50,25.23,54.24,23.72,24.53,53.39,0
2018,6,14,14,0,25.23,54.18,23.72,24.01,54.7,0
2018,6,14,14,10,25.26,54.37,23.72,24.07,54.76,0
2018,6,14,14,20,25.35,54.06,23.76,24.16,54.73,0
2018,6,14,14,30,25.51,53.66,23.76,24.59,54.55,0
2018,6,14,14,40,25.48,53.79,23.84,24.26,54.73,0
2018,6,14,14,50,25.63,53.45,23.8,24.41,54.33,0
2018,6,14,15,0,25.63,53.45,23.87,24.9,53.97,0
2018,6,14,15,10,25.75,53.21,23.8,25.08,54.37,0
2018,6,14,15,20,25.66,53.66,23.68,24.96,53.27,0
2018,6,14,15,30,25.84,53.45,23.72,25.02,53.85,0
2018,6,14,15,40,25.72,53.75,23.8,25.26,53.3,0
2018,6,14,15,50,25.9,53.66,23.8,25.29,53.21,0
2018,6,14,16,0,25.96,53.57,23.87,25.35,53.82,0
2018,6,14,16,10,26,53.6,23.87,25.29,53.33,0
2018,6,14,16,20,25.96,53.54,23.95,25.14,52.81,0
2018,6,14,16,30,26.12,52.87,24.06,25.51,52.75,0
2018,6,14,16,40,26.15,52.5,23.99,25.32,51.83,0
2018,6,14,16,50,26.12,52.99,23.99,25.35,52.08,0
2018,6,14,17,0,26.21,52.44,23.91,25.48,52.2,0
2018,6,14,17,10,26.3,52.23,24.06,25.66,51.92,0
2018,6,14,17,20,26.36,52.17,23.99,25.54,51.47,0
2018,6,14,17,30,26.45,51.89,23.8,25.57,50.95,0
2018,6,14,17,40,26.42,51.95,23.91,25.69,51.1,0
2018,6,14,17,50,26.36,51.53,24.06,25.54,51.59,0
2018,6,14,18,0,26.45,51.89,23.99,25.42,52.69,0
2018,6,14,18,10,26.33,52.29,24.03,25.35,52.87,0
2018,6,14,18,20,26.33,52.47,24.14,25.17,53.57,0
2018,6,14,18,30,26.27,52.41,24.03,25.17,52.96,0
2018,6,14,18,40,26.27,52.44,23.91,25.11,53.05,0
2018,6,14,18,50,26.42,52.32,23.8,25.14,54.37,0
2018,6,14,19,0,26.21,52.9,23.91,25.05,53.75,0
2018,6,14,19,10,26.18,52.78,24.03,24.87,54.46,0
2018,6,14,19,20,26.24,52.38,23.91,24.77,54.7,0
2018,6,14,19,30,26.12,52.66,24.1,24.56,54.46,0
2018,6,14,19,40,26.03,52.59,23.84,24.44,55.13,0
2018,6,14,19,50,26.06,52.84,24.06,24.32,54.85,0
2018,6,14,20,0,26,52.69,23.84,24.1,55.13,0
2018,6,14,20,10,25.69,53.6,23.87,24.01,55.65,0
2018,6,14,20,20,25.93,52.78,23.91,24.04,55.1,0
2018,6,14,20,30,25.9,52.26,23.95,23.92,55.62,0
2018,6,14,20,40,25.87,52.56,23.91,23.77,55.71,0
2018,6,14,20,50,25.75,52.72,24.1,23.58,56.56,0
2018,6,14,21,0,25.78,52.63,23.95,23.61,55.92,0
2018,6,14,21,10,25.69,52.63,24.03,23.58,56.38,0
2018,6,14,21,20,25.69,52.63,23.99,23.55,56.84,0
2018,6,14,21,30,25.66,52.84,23.91,23.43,57.11,0
2018,6,14,21,40,25.54,52.99,23.99,23.28,57.26,0
2018,6,14,21,50,25.48,53.05,23.99,23.22,57.94,0
2018,6,14,22,0,25.45,53.51,23.99,23.06,57.97,0
2018,6,14,22,10,25.38,53.3,23.99,22.94,57.91,0
2018,6,14,22,20,25.42,53.27,23.87,22.97,58.33,0
2018,6,14,22,30,25.32,53.39,23.91,22.85,58.06,0
2018,6,14,22,40,25.2,53.36,23.99,22.7,57.97,0
2018,6,14,22,50,25.2,53.36,23.95,22.39,58.61,0
2018,6,14,23,0,25.14,53.39,23.95,22.3,58.97,0
2018,6,14,23,10,25.08,53.51,24.03,22.21,59.52,0
2018,6,14,23,20,25.05,53.27,24.03,22.09,58.64,0
2018,6,14,23,30,24.9,53.14,23.95,22.09,58.97,0
2018,6,14,23,40,24.93,53.14,23.91,21.84,59.95,0
2018,6,14,23,50,24.74,53.82,23.95,21.81,59.68,0
2018,6,15,0,0,24.68,53.6,23.87,21.72,59.58,0
2018,6,15,0,10,24.62,53.42,24.03,21.54,59.92,0
2018,6,15,0,20,24.5,53.69,23.91,21.45,60.16,0
2018,6,15,0,30,24.47,53.69,23.91,21.29,60.71,0
2018,6,15,0,40,24.44,53.88,23.91,21.23,61.9,0
2018,6,15,0,50,24.35,54.15,23.91,20.81,62.42,0
2018,6,15,1,0,24.16,55.04,23.91,20.1,67.77,0
2018,6,15,1,10,24.16,55.71,23.84,19.77,69.02,0
2018,6,15,1,20,23.98,56.35,23.95,19.55,69.78,0
2018,6,15,1,30,23.86,56.75,23.8,19.55,69.32,0
2018,6,15,1,40,23.74,57.14,23.87,19.34,70.27,0
2018,6,15,1,50,23.68,57.6,23.84,19.37,70.39,0
2018,6,15,2,0,23.64,57.81,23.8,19.13,72.13,0
2018,6,15,2,10,23.58,58.27,23.84,19.1,72.92,0
2018,6,15,2,20,23.49,58.79,23.68,18.97,73.72,0
2018,6,15,2,30,23.4,59.34,23.8,18.67,74.57,0
2018,6,15,2,40,23.43,59.13,23.76,18.76,74.57,0
2018,6,15,2,50,23.34,59.74,23.68,18.91,74.54,0
2018,6,15,3,0,23.25,59.98,23.72,18.7,75,0
2018,6,15,3,10,23.16,60.53,23.72,18.42,75.31,0
2018,6,15,3,20,23.06,60.47,23.68,18.33,75.67,0
2018,6,15,3,30,22.94,60.47,23.72,18.33,75,0
2018,6,15,3,40,22.94,59.95,23.57,18.55,72.77,0
2018,6,15,3,50,22.82,60.44,23.68,18.46,72.47,0
2018,6,15,4,0,22.82,59.55,23.64,18.58,71.34,0
2018,6,15,4,10,22.79,59.98,23.57,18.49,72.37,0
2018,6,15,4,20,22.73,59.77,23.57,18.49,72.01,0
2018,6,15,4,30,22.7,59.58,23.61,18.52,72.1,0
2018,6,15,4,40,22.58,59.95,23.57,18.39,71.83,0
2018,6,15,4,50,22.52,59.8,23.53,18.42,71.67,0
2018,6,15,5,0,22.48,59.74,23.53,18.42,71.64,0
2018,6,15,5,10,22.42,59.55,23.45,18.39,71.09,0
2018,6,15,5,20,22.39,59.52,23.42,18.39,70.57,0
2018,6,15,5,30,22.42,59,23.45,18.46,68.53,0
2018,6,15,5,40,22.36,58.79,23.45,18.64,68.16,0
2018,6,15,5,50,22.42,58.21,23.49,18.58,68.65,0
2018,6,15,6,0,22.33,58.3,23.49,18.42,67.09,0
2018,6,15,6,10,22.21,58.18,23.34,18.7,66.76,0
2018,6,15,6,20,22.3,57.45,23.38,18.76,66.45,0
2018,6,15,6,30,22.33,56.99,23.57,18.88,65.05,0
2018,6,15,6,40,22.12,56.53,23.53,18.7,64.65,0
2018,6,15,6,50,22.15,56.78,23.38,18.7,64.5,0
2018,6,15,7,0,22.27,56.04,23.38,18.76,64.44,0
2018,6,15,7,10,22.3,55.77,23.3,18.85,63.8,0
2018,6,15,7,20,22.18,55.74,23.45,18.79,63.89,0
2018,6,15,7,30,22.21,55.68,23.26,18.91,63.74,0
2018,6,15,7,40,22.18,55.4,23.3,19.28,61.97,0
2018,6,15,7,50,22.27,54.95,23.42,19.28,61.63,0
2018,6,15,8,0,22.27,54.82,23.45,19.46,60.41,0
2018,6,15,8,10,22.27,54.58,23.38,19.34,61.23,0
2018,6,15,8,20,22.42,54.27,23.34,19.55,60.47,0
2018,6,15,8,30,22.42,54.06,23.42,20.29,58.09,0
2018,6,15,8,40,22.55,53.75,23.49,21.05,56.75,0
2018,6,15,8,50,22.79,52.78,23.53,21.69,53.3,0
2018,6,15,9,0,23,51.8,23.42,22.3,53.51,0
2018,6,15,9,10,23.25,51.13,23.53,21.9,51.86,0
2018,6,15,9,20,23.28,50.46,23.57,22.36,51.19,0
2018,6,15,9,30,23.4,50.15,23.53,23.71,47.74,0
2018,6,15,9,40,23.49,50.15,23.57,23.19,48.6,0
2018,6,15,9,50,23.58,49.88,23.64,22.91,49.85,0
2018,6,15,10,0,23.83,49.39,23.57,22.85,48.99,0
2018,6,15,10,10,23.68,49.66,23.49,22.21,49.88,0
2018,6,15,10,20,23.86,49.11,23.61,23.31,49.66,0
2018,6,15,10,30,23.95,49.36,23.57,23.89,49.02,0
2018,6,15,10,40,24.16,49.02,23.61,24.1,46.92,0
2018,6,15,10,50,24.41,48.44,23.72,25.05,46.25,0
2018,6,15,11,0,24.71,48.08,23.68,24.71,45.39,0
2018,6,15,11,10,24.87,48.02,23.64,25.38,44.96,0
2018,6,15,11,20,24.99,47.89,23.91,24.47,46.55,0
2018,6,15,11,30,25.11,47.37,23.84,24.47,46.18,0
2018,6,15,11,40,25.26,47.16,23.8,24.26,45.97,0
2018,6,15,11,50,25.38,46.37,23.87,25.23,45.85,0
2018,6,15,12,0,25.57,46.18,23.87,24.77,45.18,0
2018,6,15,12,10,25.72,45.79,23.84,24.96,45.3,0
2018,6,15,12,20,25.75,45.51,23.87,25.26,43.96,0
2018,6,15,12,30,25.81,45.45,23.95,24.13,45.79,0
2018,6,15,12,40,25.93,44.93,23.76,25.08,44.81,0
2018,6,15,12,50,26.06,44.51,23.8,24.87,45.67,0
2018,6,15,13,0,26.18,44.29,23.87,25.72,43.1,0
2018,6,15,13,10,26.21,43.56,24.03,25.51,43.89,0
2018,6,15,13,20,26.33,43.65,23.91,25.32,43.96,0
2018,6,15,13,30,26.42,42.52,24.06,25.32,42.77,0
2018,6,15,13,40,26.48,42.74,24.03,25.23,42.8,0
2018,6,15,13,50,26.51,42.64,23.91,25.69,43.74,0
2018,6,15,14,0,26.64,42.43,24.06,25.78,42.74,0
2018,6,15,14,10,26.73,42.43,24.18,25.45,43.16,0
2018,6,15,14,20,26.76,42.77,24.06,25.63,43.19,0
2018,6,15,14,30,26.67,42.16,23.95,25.02,42.61,0
2018,6,15,14,40,26.64,42.98,24.14,25.14,44.78,0
2018,6,15,14,50,26.7,42.7,24.1,25.63,44.44,0
2018,6,15,15,0,26.67,42.74,24.14,25.29,44.6,0
2018,6,15,15,10,26.79,42.31,24.03,25.75,42.92,0
2018,6,15,15,20,26.85,42.16,24.33,25.45,42.58,0
2018,6,15,15,30,26.82,42.03,24.18,25.42,43.44,0
2018,6,15,15,40,26.79,42.55,23.99,25.2,44.9,0
2018,6,15,15,50,26.82,42.46,24.18,25.45,42.98,0
2018,6,15,16,0,26.94,41.48,24.33,25.42,43.77,0
2018,6,15,16,10,26.94,41.79,24.29,25.38,42.25,0
2018,6,15,16,20,26.91,41.12,24.18,25.69,41.12,0
2018,6,15,16,30,26.85,40.63,24.29,25.54,41.33,0
2018,6,15,16,40,26.94,40.51,24.29,25.63,42.12,0
2018,6,15,16,50,26.97,40.75,24.14,25.63,42.4,0
2018,6,15,17,0,26.91,40.93,24.18,25.29,43.16,0
2018,6,15,17,10,26.97,41.03,24.22,25.38,43.19,0
2018,6,15,17,20,26.88,41.48,24.22,25.45,42.58,0
2018,6,15,17,30,26.85,41.58,24.06,25.38,42.95,0
2018,6,15,17,40,26.85,41.36,24.37,25.42,43.1,0
2018,6,15,17,50,26.82,41.64,24.45,25.2,43.1,0
2018,6,15,18,0,26.79,41.76,24.18,25.42,43.96,0
2018,6,15,18,10,26.85,41.7,24.29,25.32,44.47,0
2018,6,15,18,20,26.73,41.82,24.22,24.87,44.38,0
2018,6,15,18,30,26.73,42.06,24.37,24.96,44.44,0
2018,6,15,18,40,26.67,42.12,24.03,24.8,44.63,0
2018,6,15,18,50,26.58,41.97,24.22,24.8,44.54,0
2018,6,15,19,0,26.61,41.7,24.45,24.59,43.77,0
2018,6,15,19,10,26.51,41.79,24.26,24.44,44.75,0
2018,6,15,19,20,26.54,41.79,24.48,24.44,44.02,0
2018,6,15,19,30,26.54,41.76,24.1,24.38,45.39,0
2018,6,15,19,40,26.67,41.94,24.18,24.32,46,0
2018,6,15,19,50,26.48,42.43,23.99,24.07,47.1,0
2018,6,15,20,0,26.42,42.83,24.03,24.07,47.59,0
2018,6,15,20,10,26.36,43.19,24.1,23.89,47.25,0
2018,6,15,20,20,26.58,42.74,24.22,23.92,46.86,0
2018,6,15,20,30,26.36,43.1,24.14,23.8,47.41,0
2018,6,15,20,40,26.39,43.16,24.26,23.71,48.96,0
2018,6,15,20,50,26.18,43.77,24.18,23.58,46.67,0
2018,6,15,21,0,26.12,43.41,24.26,23.49,45.94,0
2018,6,15,21,10,26.03,43.07,24.06,23.52,45.39,0
2018,6,15,21,20,25.96,42.98,24.18,23.46,46.4,0
