Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out
2019,12,16,13,0,11.16,54.37,7.89,12.2,50.61
2019,12,17,14,0,11.22,77.2,9.41,9.97,84.19
2019,12,18,2,30,8.32,55.89,8.53,4.6,72.25
2019,12,18,22,30,6.52,41.64,7.24,3.41,51.04
2019,12,18,23,30,6.4,40.6,7.05,3.22,48.69
2019,12,21,7,30,-0.07,58.36,2.35,-3.68,79.43
2019,12,21,19,0,5.18,61.6,3.92,3.16,71.73
2019,12,22,16,30,9.05,52.81,5.67,7.22,58.7
2019,12,22,21,0,7.65,54.64,5.63,5.21,67.52
2019,12,24,17,0,7.28,47.22,6.13,4.75,59.52
2019,12,25,12,30,6.46,49.48,5.1,6.64,43.74
2019,12,25,14,30,7.56,44.81,5.48,6.28,47.28
2019,12,25,17,0,7.83,46.61,5.63,6.15,53.45
2019,12,26,14,30,7.41,60.01,5.9,5.21,67.8
2019,12,26,17,0,7.1,52.63,5.86,4.51,54.98
2019,12,27,6,0,4.57,46.89,5.14,0.96,57.48
2019,12,27,8,0,4.38,45.79,4.99,1.21,54
2019,12,28,12,30,6,45.88,4.64,4.96,49.05
2019,12,28,13,0,6.61,44.96,4.83,5.24,49.63
2019,12,28,13,30,6.95,44.51,4.99,5.36,49.39
2019,12,28,14,0,7.53,43.71,5.06,5.63,47.53
2019,12,28,14,30,7.74,43.01,5.06,6,46.31
2019,12,28,18,30,6.55,47.47,5.25,2.98,63.43
2019,12,28,23,0,4.2,55.95,4.53,1.09,67
2019,12,29,5,30,3.19,58.46,3.99,-0.07,73.81
2019,12,29,12,0,6.06,47.47,4.83,4.75,50.95
2019,12,29,12,30,6.37,47.41,4.8,5.05,50.92
2019,12,29,13,0,6.61,49.3,4.99,4.93,55.77
2019,12,29,13,30,6.4,53.66,4.91,4.78,63.77
2019,12,29,14,0,6.15,59.49,4.87,4.51,69.78
2019,12,29,14,30,6.15,64.47,4.87,3.8,85.62
2019,12,29,18,0,6.18,69.29,4.95,4.75,78.51
2019,12,31,3,0,2.46,39.74,4.41,-3.31,54.4
2020,1,1,0,30,-0.07,47.04,2.2,-5.45,69.51
2020,1,1,17,0,3.16,69.47,2.43,0.6,86.6
2020,1,1,18,0,3.25,69.44,2.51,0.26,88.49
2020,1,2,6,0,3.07,69.35,2.47,-0.13,88.55
2020,1,3,0,30,5.48,63.55,3.65,4.14,71.12
2020,1,4,2,0,2.37,63.49,3.19,-1.32,86.42
2020,1,4,12,0,5.33,63.37,3.8,5.3,69.35
2020,1,5,6,0,2.89,53.39,3.77,-1.87,75.58
2020,1,5,9,0,3.04,53.48,3.65,2.61,56.35
2020,1,5,12,0,5.97,44.2,4.41,5.85,40.72
2020,1,5,13,30,7.31,34.8,4.8,5.63,34.83
2020,1,5,20,30,5.85,47.62,4.83,3.68,52.87
2020,1,5,21,0,5.57,47.71,4.76,2.06,62.94
2020,1,5,23,0,4.87,50.95,4.6,2.52,58.12
2020,1,5,23,30,4.84,52.2,4.6,2.95,63.89
2020,1,6,3,0,4.51,52.23,4.57,2.8,57.78
2020,1,6,4,0,4.51,50.52,4.57,1.73,59.07
2020,1,6,5,30,4.44,51.22,4.57,1.91,61.39
2020,1,6,6,0,4.41,52.87,4.57,2.09,64.04
2020,1,6,9,30,4.84,66.03,4.68,2.49,83.42
2020,1,6,11,0,5.51,58.97,4.72,3.93,60.96
2020,1,6,13,0,5.79,68.22,4.8,4.51,78.42
2020,1,6,19,0,5.67,79.88,4.87,3.99,97.99
2020,1,7,0,0,6.37,85.5,5.25,5.3,99.36
2020,1,7,0,30,6.55,85.53,5.18,5.27,98.66
2020,1,7,1,0,6.61,85.01,5.41,5.12,98.11
2020,1,7,1,30,6.58,85.32,5.22,5.45,97.8
2020,1,7,2,0,6.7,85.59,5.44,5.7,98.44
2020,1,7,2,30,6.79,86.23,5.44,5.67,99.08
2020,1,7,23,0,11.89,91.7,8.38,11.98,90.02
2020,1,9,22,0,4.81,54.52,5.86,1.7,68.59
2020,1,10,15,30,6.58,44.08,5.52,3.47,44.14
2020,1,11,5,0,2.7,66.94,4.15,-1.26,91.15
2020,1,12,5,0,4.6,52.59,4.64,1.67,59.52
2020,1,13,1,0,5.24,50.52,5.02,2.19,62.36
2020,1,13,2,0,5.05,52.14,4.95,1.76,65.05
2020,1,14,0,0,2.4,49.39,3.92,-2.36,66.82
2020,1,14,20,0,4.08,42.89,3.88,1.45,50.82
2020,1,15,1,0,3.59,45.51,3.65,0.11,50.18
2020,1,15,16,0,5.88,38.98,4.03,2.37,50.37
2020,1,21,8,0,2.03,40.51,3.88,-3,56.41
2020,1,21,23,30,4.41,48.05,4.57,1.7,56.72
2020,1,22,14,0,5.33,64.8,4.49,2.92,80.4
2020,1,23,0,0,5.88,56.59,4.72,3.47,71.49
2020,1,23,10,30,7.65,50.4,5.44,8.9,50.4
2020,1,23,17,0,9.45,54.03,6.28,7.28,66.09
2020,1,24,2,0,7.53,61.14,6.09,4.81,76.5
2020,1,26,18,0,10.58,45.45,7.16,9.3,49.54
2020,1,26,20,0,9.91,45.67,7.28,8.66,47.83
2020,1,27,1,0,8.53,47.01,7.2,6.76,52.29
2020,1,27,6,0,8.11,46.95,7.08,6.31,51.59
2020,1,27,7,30,8.26,45.02,7.12,6.37,48.44
2020,1,27,20,0,7.68,64.96,7.24,4.66,83.73
2020,1,28,6,0,7.44,65.78,7.12,5.24,79.33
2020,1,28,23,30,9.82,44.44,8.57,7.71,49.63
2020,1,29,2,0,9.08,43.38,8.42,6.09,50.21
2020,1,29,4,30,8.6,46.31,8.38,5.67,55.1
2020,1,30,16,0,9.27,47.01,8.31,7.44,51.83
2020,1,30,19,0,8.53,54.7,8.19,6.15,65.66
2020,1,30,19,30,8.53,53.21,8,6.09,63.1
2020,1,31,2,30,5.85,67,7.31,2.19,90.2
2020,2,2,0,30,6.92,53.11,6.55,4.14,64.19
2020,2,2,18,0,7.86,43.65,6.55,4.57,50
2020,2,2,23,0,5.91,47.04,5.86,1.33,69.63
2020,2,3,16,0,6.76,33.52,6.05,2.19,45.39
2020,2,3,20,0,4.96,38.58,5.22,0.26,53.02
2020,2,4,13,0,6.55,33.52,5.02,5.05,36.54
2020,2,5,18,30,1.61,31.93,2.28,-4.04,42.74
2020,2,6,7,0,-2.88,28.88,0.03,-7.55,33.27
2020,2,7,2,0,-1.66,49.3,-0.32,-6.42,73.44
2020,2,8,2,0,4.29,57.94,1.93,3.25,64.47
2020,2,8,4,0,4.51,60.26,2.01,2.67,71.64
2020,2,8,9,30,4.63,49.18,2.32,3.71,52.35
2020,2,8,17,0,6.37,38,3.04,3.35,43.74
2020,2,9,23,30,3.28,54.58,2.85,-0.26,74.21
2020,2,10,4,0,3.71,60.78,3.19,1.09,77.23
2020,2,10,12,0,8.75,51.28,4.6,8.41,48.5
2020,2,10,16,30,10.09,28.82,5.56,8.05,31.35
2020,2,10,17,30,10.03,29.79,5.6,7.47,34.37
2020,2,10,18,0,9.27,32.2,5.52,6.92,39.59
2020,2,10,19,0,9.27,31.65,5.48,6.79,35.99
2020,2,10,21,0,6.52,51.95,4.95,2.83,71.06
2020,2,10,22,0,5.91,50.4,4.8,1.18,67.55
2020,2,10,22,30,5.63,50.15,4.72,1.21,67.77
2020,2,10,23,30,4.84,47.31,4.64,1.3,62.42
2020,2,11,16,30,12.23,25.46,7.81,12.17,23.26
2020,2,11,17,30,12.23,25.27,7.12,10.76,26.31
2020,2,11,18,0,11.83,26.4,7.08,10.21,28.02
2020,2,11,19,0,11.5,28.27,7.12,8.96,34.98
2020,2,11,21,0,10,33.46,7.2,7.44,39.22
2020,2,11,22,0,10,34.04,7.05,8.5,36.48
2020,2,11,22,30,9.76,35.01,7.24,8.08,39.44
2020,2,11,23,30,9.54,39.01,7.24,7.31,47.31
2020,2,12,11,0,7.92,77.59,7.05,6.06,98.05
2020,2,12,17,0,9.42,83.39,7.7,7.37,99.33
2020,2,13,13,0,9.79,70.82,8.19,7.65,84.28
2020,2,13,16,30,10.03,67.52,8.38,7.65,82.02
2020,2,13,21,0,9.3,69.47,8.23,6.92,83.64
2020,2,13,22,0,8.87,70.27,8.15,6.52,86.84
2020,2,14,7,30,8.05,72.44,8.12,5.42,89.9
2020,2,14,8,30,8.02,72.86,7.92,5.85,89.16
2020,2,14,11,0,9.51,68.1,8.34,8.99,74.33
2020,2,14,21,30,9.57,69.47,8.95,4.75,93.65
2020,2,14,22,30,8.9,69.81,8.76,4.93,95.48
2020,2,15,2,30,8.05,72.68,8.46,3.93,96.95
2020,2,16,4,30,7.37,66.18,8.65,2.49,95.54
2020,2,17,8,30,2.86,43.62,5.18,-1.57,58.67
2020,2,18,8,30,2.43,41.76,3.65,1.64,41.82
2020,2,18,23,30,2.43,47.92,3.5,-2.97,74.91
2020,2,19,2,0,1.76,52.35,3.04,-2.88,78.08
2020,2,19,9,30,2.34,57.3,3,-0.71,74.39
2020,2,19,15,0,7.53,44.02,4.53,5.91,52.08
2020,2,20,3,30,4.47,66.91,4.34,1.64,89.47
2020,2,20,5,30,3.59,69.14,3.96,0.48,93.28
2020,2,20,10,0,5.94,66.94,4.6,7.68,61.81
2020,2,20,18,0,9.94,57.3,6.09,7.31,71.55
2020,2,21,6,30,4.78,74.18,5.22,1.61,97.07
2020,2,21,9,0,5.02,72.65,5.18,3.41,82.81
2020,2,21,11,30,7.86,62.21,6.05,7.44,66.06
2020,2,22,1,30,9.39,80.28,7.58,8.57,95.21
2020,2,22,3,30,8.96,76.07,7.54,6.98,87.03
2020,2,22,10,0,9.57,60.9,7.73,10.27,60.41
2020,2,22,20,0,7.99,43.19,7.96,4.57,51.56
2020,2,22,21,0,7.71,43.04,7.89,4.38,51.65
2020,2,23,13,30,10.12,30.53,8.19,7.1,39.44
2020,2,23,23,30,5.51,51.19,6.89,0.87,71.83
2020,2,25,0,30,9.69,65.32,8.46,6.67,88.16
2020,2,26,0,0,9.48,61.69,8.61,7.34,71.21
2020,2,26,5,0,8.11,60.5,8.19,4.96,78.91
2020,2,27,12,30,11.68,43.89,9.53,9.63,45.3
2020,2,27,13,0,12.11,41.54,9.79,10.89,43.89
2020,2,27,14,30,12.35,43.71,9.64,9.42,53.54
2020,2,27,16,30,11.83,45.85,9.83,9.18,56.75
2020,2,29,9,30,8.72,75.43,8.42,6.79,89.65
2020,3,1,8,0,7.01,73.47,7.89,3.38,99.39
2020,3,1,22,30,8.99,61.11,8.69,6.67,74.48
2020,3,2,8,30,7.86,45.09,8.19,7.68,44.54
2020,3,2,21,0,8.57,43.83,8.46,5.21,60.35
2020,3,3,4,0,5.48,57.97,7.16,0.93,78.21
2020,3,3,18,30,10.24,53.24,8.73,6.61,68.86
2020,3,3,22,30,8.41,56.01,8.31,3.86,75.49
2020,3,4,0,30,7.68,57.72,7.85,3.07,82.69
2020,3,4,6,0,7.8,56.84,7.92,5.42,66.94
2020,3,4,11,0,9.54,41.21,8.42,8.5,41.21
2020,3,5,2,30,5.79,44.75,7.16,2.16,55.62
2020,3,5,23,30,5.12,45.42,6.63,-0.74,73.11
2020,3,6,1,30,3.99,47.86,5.98,-0.9,68.16
2020,3,9,13,30,13.17,44.17,9.57,13.39,39.74
2020,3,10,5,30,10.21,70.48,9.68,7.74,86.66
2020,3,10,16,30,11.19,65.81,9.98,8.75,78.82
2020,3,10,18,0,10.61,61.51,9.83,8.14,71.43
2020,3,11,3,0,7.95,42.4,8.95,4.72,51.65
2020,3,11,16,0,9.45,34.25,9.37,6.46,41.91
2020,3,12,2,30,4.57,53.94,7.28,0.51,74.6
2020,3,13,1,0,8.29,61.14,8.15,5.36,80.71
2020,3,13,14,0,9.6,29.79,8.95,7.31,34.16
2020,3,13,16,30,9.94,27.84,8.92,6.61,31.96
2020,3,13,20,0,8.38,31.38,8.53,5.3,37.61
2020,3,15,5,0,7.59,58.85,7.89,2.95,81.87
2020,3,15,7,0,7.04,59.52,7.66,3.56,77.38
2020,3,16,12,30,9.88,30.92,8.53,7.65,33.94
2020,3,16,13,0,9.63,34.37,8.53,7.37,38.89
2020,3,17,17,0,12.9,56.65,9.18,11.71,54.79
2020,3,17,20,0,11.43,51.28,9.11,8.17,68.25
2020,3,18,9,30,7.53,64.74,7.62,9.63,59.43
2020,3,18,10,0,8.53,62.58,8.04,11.74,51.92
2020,3,19,2,30,11.98,64.32,10.33,9.91,84.77
2020,3,19,10,0,12.84,57.08,10.94,12.81,53.33
2020,3,21,10,30,14.18,54.15,11.89,18.73,44.84
2020,3,21,21,30,14.76,65.48,12.88,11.62,84.1
2020,3,23,8,30,10.64,42.25,11.59,11.22,42.46
2020,3,24,0,30,11.4,51.1,11.85,7.68,68.32
2020,3,24,7,0,8.53,59.95,10.71,4.51,82.02
2020,3,24,19,0,15.4,32.81,13.5,11.98,39.07
2020,3,25,14,0,17.02,35.93,13.8,16.04,37.36
2020,3,27,14,0,15.16,40.69,14.49,11.62,47.28
2020,3,27,19,0,13.63,41.42,14.07,9.73,52.32
2020,3,28,7,30,10.61,23.75,12.16,7.34,30.92
2020,3,28,13,30,12.23,24.05,12.88,10.34,27.26
2020,3,28,23,30,10.76,34.83,12.08,7.47,42.06
2020,3,29,2,30,9.82,35.04,11.43,6.46,41.61
