MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-06-24 15:30,1,2,2019-06-25 15:30,,,2019-06-26 15:30,,
2019-06-24 19:00,2,3,2019-06-25 19:00,,,2019-06-26 19:00,,
2019-06-24 19:30,2,2,2019-06-25 19:30,,,2019-06-26 19:30,,
2019-06-24 19:30,2,1,2019-06-25 19:30,,,2019-06-26 19:30,,
2019-06-24 22:30,2,2,2019-06-25 22:30,,,2019-06-26 22:30,,
2019-06-25 0:00,2,2,2019-06-26 0:00,,,2019-06-27 0:00,,
2019-06-25 1:30,2,3,2019-06-26 1:30,,,2019-06-27 1:30,,
2019-06-25 5:30,2,2,2019-06-26 5:30,,,2019-06-27 5:30,,
2019-06-25 6:30,2,1,2019-06-26 6:30,,,2019-06-27 6:30,,
2019-06-25 9:00,2,2,2019-06-26 9:00,,,2019-06-27 9:00,,
2019-06-25 11:00,2,2,2019-06-26 11:00,,,2019-06-27 11:00,,
2019-06-25 15:00,2,2,2019-06-26 15:00,,,2019-06-27 15:00,,
2019-06-25 15:30,2,2,2019-06-26 15:30,,,2019-06-27 15:30,,
2019-06-25 23:30,1,1,2019-06-26 23:30,,,2019-06-27 23:30,,
2019-06-26 2:00,1,2,2019-06-27 2:00,,,2019-06-28 2:00,,
2019-06-26 10:30,2,2,2019-06-27 10:30,,,2019-06-28 10:30,,
2019-06-26 11:30,1,1,2019-06-27 11:30,,,2019-06-28 11:30,,
2019-06-26 14:30,1,2,2019-06-27 14:30,,,2019-06-28 14:30,,
2019-06-26 16:30,2,3,2019-06-27 16:30,,,2019-06-28 16:30,,
2019-06-26 17:00,2,3,2019-06-27 17:00,,,2019-06-28 17:00,,
2019-06-26 19:00,1,3,2019-06-27 19:00,,,2019-06-28 19:00,,
2019-06-27 5:00,2,2,2019-06-28 5:00,,,2019-06-29 5:00,,
2019-06-27 5:30,1,2,2019-06-28 5:30,,,2019-06-29 5:30,,
2019-06-27 7:00,2,3,2019-06-28 7:00,,,2019-06-29 7:00,,
2019-06-27 8:00,1,2,2019-06-28 8:00,,,2019-06-29 8:00,,
2019-06-27 8:30,2,1,2019-06-28 8:30,,,2019-06-29 8:30,,
2019-06-27 8:30,1,3,2019-06-28 8:30,,,2019-06-29 8:30,,
2019-06-27 10:00,2,3,2019-06-28 10:00,,,2019-06-29 10:00,,
2019-06-27 10:00,2,2,2019-06-28 10:00,,,2019-06-29 10:00,,
2019-06-27 12:30,1,3,2019-06-28 12:30,,,2019-06-29 12:30,,
2019-06-27 13:30,2,1,2019-06-28 13:30,,,2019-06-29 13:30,,
2019-06-27 14:00,1,2,2019-06-28 14:00,,,2019-06-29 14:00,,
2019-06-27 19:30,1,1,2019-06-28 19:30,,,2019-06-29 19:30,,
2019-06-28 1:00,2,3,2019-06-29 1:00,,,2019-06-30 1:00,,
2019-06-28 1:00,1,1,2019-06-29 1:00,,,2019-06-30 1:00,,
2019-06-28 3:00,2,2,2019-06-29 3:00,,,2019-06-30 3:00,,
2019-06-28 18:00,1,3,2019-06-29 18:00,,,2019-06-30 18:00,,
2019-06-28 20:30,1,3,2019-06-29 20:30,,,2019-06-30 20:30,,
2019-06-28 21:30,1,2,2019-06-29 21:30,,,2019-06-30 21:30,,
2019-06-28 22:00,1,2,2019-06-29 22:00,,,2019-06-30 22:00,,
2019-06-28 23:00,2,2,2019-06-29 23:00,,,2019-06-30 23:00,,
2019-06-29 1:30,1,2,2019-06-30 1:30,,,2019-07-01 1:30,,
2019-06-29 3:00,2,3,2019-06-30 3:00,,,2019-07-01 3:00,,
2019-06-29 6:00,1,1,2019-06-30 6:00,,,2019-07-01 6:00,,
2019-06-29 7:30,2,1,2019-06-30 7:30,,,2019-07-01 7:30,,
2019-06-29 10:30,1,1,2019-06-30 10:30,,,2019-07-01 10:30,,
2019-06-29 14:30,2,1,2019-06-30 14:30,,,2019-07-01 14:30,,
2019-06-29 17:30,1,3,2019-06-30 17:30,,,2019-07-01 17:30,,
2019-06-29 18:30,2,1,2019-06-30 18:30,,,2019-07-01 18:30,,
2019-06-29 21:30,2,3,2019-06-30 21:30,,,2019-07-01 21:30,,
2019-06-29 22:30,1,3,2019-06-30 22:30,,,2019-07-01 22:30,,
2019-06-30 3:00,1,3,2019-07-01 3:00,,,2019-07-02 3:00,,
2019-06-30 3:30,2,1,2019-07-01 3:30,,,2019-07-02 3:30,,
2019-06-30 5:00,2,3,2019-07-01 5:00,,,2019-07-02 5:00,,
2019-06-30 8:00,1,1,2019-07-01 8:00,,,2019-07-02 8:00,,
2019-06-30 18:00,1,3,2019-07-01 18:00,,,2019-07-02 18:00,,
2019-06-30 19:30,1,2,2019-07-01 19:30,,,2019-07-02 19:30,,
2019-06-30 20:00,1,1,2019-07-01 20:00,,,2019-07-02 20:00,,
2019-07-01 0:30,2,3,2019-07-02 0:30,,,2019-07-03 0:30,,
2019-07-01 9:00,1,3,2019-07-02 9:00,,,2019-07-03 9:00,,
2019-07-01 16:30,1,2,2019-07-02 16:30,,,2019-07-03 16:30,,
2019-07-01 20:30,2,1,2019-07-02 20:30,,,2019-07-03 20:30,,
2019-07-05 0:30,1,1,2019-07-06 0:30,,,2019-07-07 0:30,,
2019-07-05 1:30,2,1,2019-07-06 1:30,,,2019-07-07 1:30,,
2019-07-05 5:30,1,1,2019-07-06 5:30,,,2019-07-07 5:30,,
2019-07-05 5:30,2,2,2019-07-06 5:30,,,2019-07-07 5:30,,
2019-07-05 7:00,2,1,2019-07-06 7:00,,,2019-07-07 7:00,,
2019-07-05 9:30,1,3,2019-07-06 9:30,,,2019-07-07 9:30,,
2019-07-05 15:00,1,2,2019-07-06 15:00,,,2019-07-07 15:00,,
2019-07-05 15:30,2,3,2019-07-06 15:30,,,2019-07-07 15:30,,
2019-07-05 20:00,2,1,2019-07-06 20:00,,,2019-07-07 20:00,,
2019-07-05 20:30,1,1,2019-07-06 20:30,,,2019-07-07 20:30,,
2019-07-05 21:00,1,2,2019-07-06 21:00,,,2019-07-07 21:00,,
2019-07-06 1:00,2,2,2019-07-07 1:00,,,2019-07-08 1:00,,
2019-07-06 1:30,1,2,2019-07-07 1:30,,,2019-07-08 1:30,,
2019-07-06 4:30,2,3,2019-07-07 4:30,,,2019-07-08 4:30,,
2019-07-06 8:30,1,1,2019-07-07 8:30,,,2019-07-08 8:30,,
2019-07-06 12:30,1,2,2019-07-07 12:30,,,2019-07-08 12:30,,
2019-07-06 13:30,1,3,2019-07-07 13:30,,,2019-07-08 13:30,,
2019-07-06 14:00,1,3,2019-07-07 14:00,,,2019-07-08 14:00,,
2019-07-06 17:00,1,3,2019-07-07 17:00,,,2019-07-08 17:00,,
2019-07-06 17:00,2,1,2019-07-07 17:00,,,2019-07-08 17:00,,
2019-07-06 19:00,1,3,2019-07-07 19:00,,,2019-07-08 19:00,,
2019-07-06 19:00,2,2,2019-07-07 19:00,,,2019-07-08 19:00,,
2019-07-06 21:00,2,2,2019-07-07 21:00,,,2019-07-08 21:00,,
2019-07-07 0:00,1,1,2019-07-08 0:00,,,2019-07-09 0:00,,
2019-07-07 1:00,2,3,2019-07-08 1:00,,,2019-07-09 1:00,,
2019-07-07 3:00,2,3,2019-07-08 3:00,,,2019-07-09 3:00,,
2019-07-07 6:00,2,2,2019-07-08 6:00,,,2019-07-09 6:00,,
2019-07-07 7:30,1,2,2019-07-08 7:30,,,2019-07-09 7:30,,
2019-07-07 8:30,1,2,2019-07-08 8:30,,,2019-07-09 8:30,,
2019-07-07 9:30,1,2,2019-07-08 9:30,,,2019-07-09 9:30,,
2019-07-07 13:00,2,1,2019-07-08 13:00,,,2019-07-09 13:00,,
2019-07-07 15:30,1,3,2019-07-08 15:30,,,2019-07-09 15:30,,
2019-07-07 16:00,2,3,2019-07-08 16:00,,,2019-07-09 16:00,,
2019-07-07 17:30,2,3,2019-07-08 17:30,,,2019-07-09 17:30,,
2019-07-07 18:30,1,2,2019-07-08 18:30,,,2019-07-09 18:30,,
2019-07-07 20:00,1,1,2019-07-08 20:00,,,2019-07-09 20:00,,
2019-07-07 23:30,1,2,2019-07-08 23:30,,,2019-07-09 23:30,,
2019-07-08 0:30,2,2,2019-07-09 0:30,,,2019-07-10 0:30,,
2019-07-08 2:30,1,1,2019-07-09 2:30,,,2019-07-10 2:30,,
2019-07-08 5:00,1,1,2019-07-09 5:00,,,2019-07-10 5:00,,
2019-07-08 9:00,1,1,2019-07-09 9:00,,,2019-07-10 9:00,,
2019-07-08 9:30,1,2,2019-07-09 9:30,,,2019-07-10 9:30,,
2019-07-08 10:00,1,3,2019-07-09 10:00,,,2019-07-10 10:00,,
2019-07-08 10:30,1,1,2019-07-09 10:30,,,2019-07-10 10:30,,
2019-07-08 12:00,1,1,2019-07-09 12:00,,,2019-07-10 12:00,,
2019-07-08 17:00,2,3,2019-07-09 17:00,,,2019-07-10 17:00,,
2019-07-08 19:00,2,3,2019-07-09 19:00,,,2019-07-10 19:00,,
2019-07-08 22:00,1,3,2019-07-09 22:00,,,2019-07-10 22:00,,
2019-07-09 3:00,2,1,2019-07-10 3:00,,,2019-07-11 3:00,,
2019-07-09 13:30,1,2,2019-07-10 13:30,,,2019-07-11 13:30,,
2019-07-09 13:30,1,3,2019-07-10 13:30,,,2019-07-11 13:30,,
2019-07-09 13:30,1,1,2019-07-10 13:30,,,2019-07-11 13:30,,
2019-07-09 14:30,2,3,2019-07-10 14:30,,,2019-07-11 14:30,,
2019-07-09 16:30,2,1,2019-07-10 16:30,,,2019-07-11 16:30,,
2019-07-09 17:00,2,3,2019-07-10 17:00,,,2019-07-11 17:00,,
2019-07-10 3:00,2,1,2019-07-11 3:00,,,2019-07-12 3:00,,
2019-07-10 4:30,1,1,2019-07-11 4:30,,,2019-07-12 4:30,,
2019-07-10 13:30,1,1,2019-07-11 13:30,,,2019-07-12 13:30,,
2019-07-10 14:30,1,1,2019-07-11 14:30,,,2019-07-12 14:30,,
2019-07-10 16:30,1,1,2019-07-11 16:30,,,2019-07-12 16:30,,
2019-07-11 6:00,1,3,2019-07-12 6:00,,,2019-07-13 6:00,,
2019-07-11 7:30,2,3,2019-07-12 7:30,,,2019-07-13 7:30,,
2019-07-11 9:30,1,2,2019-07-12 9:30,,,2019-07-13 9:30,,
2019-07-11 11:30,1,1,2019-07-12 11:30,,,2019-07-13 11:30,,
2019-07-11 12:30,1,2,2019-07-12 12:30,,,2019-07-13 12:30,,
2019-07-11 13:00,2,2,2019-07-12 13:00,,,2019-07-13 13:00,,
2019-07-11 13:30,2,2,2019-07-12 13:30,,,2019-07-13 13:30,,
2019-07-11 15:00,2,2,2019-07-12 15:00,,,2019-07-13 15:00,,
2019-07-11 19:30,2,3,2019-07-12 19:30,,,2019-07-13 19:30,,
2019-07-11 21:30,2,3,2019-07-12 21:30,,,2019-07-13 21:30,,
2019-07-11 22:30,1,1,2019-07-12 22:30,,,2019-07-13 22:30,,
2019-07-12 1:00,2,2,2019-07-13 1:00,,,2019-07-14 1:00,,
2019-07-12 1:00,1,2,2019-07-13 1:00,,,2019-07-14 1:00,,
2019-07-12 5:00,1,2,2019-07-13 5:00,,,2019-07-14 5:00,,
2019-07-12 5:30,2,3,2019-07-13 5:30,,,2019-07-14 5:30,,
2019-07-12 8:00,1,3,2019-07-13 8:00,,,2019-07-14 8:00,,
2019-07-12 9:30,2,3,2019-07-13 9:30,,,2019-07-14 9:30,,
2019-07-12 11:30,1,3,2019-07-13 11:30,,,2019-07-14 11:30,,
2019-07-12 13:00,2,2,2019-07-13 13:00,,,2019-07-14 13:00,,
2019-07-12 13:30,2,2,2019-07-13 13:30,,,2019-07-14 13:30,,
2019-07-12 14:00,1,3,2019-07-13 14:00,,,2019-07-14 14:00,,
2019-07-12 18:00,1,2,2019-07-13 18:00,,,2019-07-14 18:00,,
2019-07-13 0:00,1,2,2019-07-14 0:00,,,2019-07-15 0:00,,
2019-07-13 4:00,2,3,2019-07-14 4:00,,,2019-07-15 4:00,,
2019-07-13 7:30,2,2,2019-07-14 7:30,,,2019-07-15 7:30,,
2019-07-13 8:00,2,2,2019-07-14 8:00,,,2019-07-15 8:00,,
2019-07-13 8:30,2,2,2019-07-14 8:30,,,2019-07-15 8:30,,
2019-07-13 9:30,1,2,2019-07-14 9:30,,,2019-07-15 9:30,,
2019-07-13 13:30,2,1,2019-07-14 13:30,,,2019-07-15 13:30,,
2019-07-13 17:30,1,2,2019-07-14 17:30,,,2019-07-15 17:30,,
2019-07-13 17:30,2,3,2019-07-14 17:30,,,2019-07-15 17:30,,
2019-07-13 22:30,1,2,2019-07-14 22:30,,,2019-07-15 22:30,,
2019-07-13 23:30,2,3,2019-07-14 23:30,,,2019-07-15 23:30,,
2019-07-14 1:30,1,3,2019-07-15 1:30,,,2019-07-16 1:30,,
2019-07-14 2:00,1,3,2019-07-15 2:00,,,2019-07-16 2:00,,
2019-07-14 3:30,1,2,2019-07-15 3:30,,,2019-07-16 3:30,,
2019-07-14 3:30,1,3,2019-07-15 3:30,,,2019-07-16 3:30,,
2019-07-14 4:30,1,1,2019-07-15 4:30,,,2019-07-16 4:30,,
2019-07-14 7:30,2,3,2019-07-15 7:30,,,2019-07-16 7:30,,
2019-07-14 7:30,1,3,2019-07-15 7:30,,,2019-07-16 7:30,,
2019-07-14 7:30,2,1,2019-07-15 7:30,,,2019-07-16 7:30,,
2019-07-14 10:30,1,2,2019-07-15 10:30,,,2019-07-16 10:30,,
2019-07-14 12:30,2,3,2019-07-15 12:30,,,2019-07-16 12:30,,
2019-07-14 20:00,1,3,2019-07-15 20:00,,,2019-07-16 20:00,,
2019-07-15 3:30,1,3,2019-07-16 3:30,,,2019-07-17 3:30,,
2019-07-15 3:30,2,2,2019-07-16 3:30,,,2019-07-17 3:30,,
2019-07-15 7:00,2,3,2019-07-16 7:00,,,2019-07-17 7:00,,
2019-07-15 7:00,1,3,2019-07-16 7:00,,,2019-07-17 7:00,,
2019-07-15 14:00,2,3,2019-07-16 14:00,,,2019-07-17 14:00,,
2019-07-15 14:30,2,1,2019-07-16 14:30,,,2019-07-17 14:30,,
2019-07-15 15:00,1,3,2019-07-16 15:00,,,2019-07-17 15:00,,
2019-07-15 19:30,2,2,2019-07-16 19:30,,,2019-07-17 19:30,,
2019-07-15 21:00,2,1,2019-07-16 21:00,,,2019-07-17 21:00,,
2019-07-15 22:30,1,2,2019-07-16 22:30,,,2019-07-17 22:30,,
2019-07-16 2:00,1,2,2019-07-17 2:00,,,2019-07-18 2:00,,
2019-07-16 4:00,1,1,2019-07-17 4:00,,,2019-07-18 4:00,,
2019-07-16 10:00,1,1,2019-07-17 10:00,,,2019-07-18 10:00,,
2019-07-16 13:30,2,1,2019-07-17 13:30,,,2019-07-18 13:30,,
2019-07-16 14:30,2,2,2019-07-17 14:30,,,2019-07-18 14:30,,
2019-07-16 15:00,1,1,2019-07-17 15:00,,,2019-07-18 15:00,,
2019-07-16 17:00,1,1,2019-07-17 17:00,,,2019-07-18 17:00,,
2019-07-16 18:00,1,1,2019-07-17 18:00,,,2019-07-18 18:00,,
2019-07-16 18:30,1,1,2019-07-17 18:30,,,2019-07-18 18:30,,
2019-07-16 20:00,1,1,2019-07-17 20:00,,,2019-07-18 20:00,,
2019-07-17 0:00,2,1,2019-07-18 0:00,,,2019-07-19 0:00,,
2019-07-17 1:00,2,1,2019-07-18 1:00,,,2019-07-19 1:00,,
2019-07-17 5:00,2,2,2019-07-18 5:00,,,2019-07-19 5:00,,
2019-07-17 6:00,2,3,2019-07-18 6:00,,,2019-07-19 6:00,,
2019-07-17 8:30,2,1,2019-07-18 8:30,,,2019-07-19 8:30,,
2019-07-17 9:00,2,2,2019-07-18 9:00,,,2019-07-19 9:00,,
2019-07-17 10:00,1,1,2019-07-18 10:00,,,2019-07-19 10:00,,
2019-07-17 14:00,1,1,2019-07-18 14:00,,,2019-07-19 14:00,,
2019-07-17 18:00,1,1,2019-07-18 18:00,,,2019-07-19 18:00,,
2019-07-17 18:30,2,2,2019-07-18 18:30,,,2019-07-19 18:30,,
2019-07-17 21:00,1,2,2019-07-18 21:00,,,2019-07-19 21:00,,
2019-07-18 0:30,1,2,2019-07-19 0:30,,,2019-07-20 0:30,,
2019-07-18 4:30,1,2,2019-07-19 4:30,,,2019-07-20 4:30,,
2019-07-18 6:30,2,1,2019-07-19 6:30,,,2019-07-20 6:30,,
2019-07-18 9:30,1,1,2019-07-19 9:30,,,2019-07-20 9:30,,
2019-07-18 11:30,1,3,2019-07-19 11:30,,,2019-07-20 11:30,,
2019-07-18 13:00,2,2,2019-07-19 13:00,,,2019-07-20 13:00,,
2019-07-18 17:00,1,3,2019-07-19 17:00,,,2019-07-20 17:00,,
2019-07-18 17:00,2,2,2019-07-19 17:00,,,2019-07-20 17:00,,
2019-07-18 19:00,2,1,2019-07-19 19:00,,,2019-07-20 19:00,,
2019-07-18 19:30,1,3,2019-07-19 19:30,,,2019-07-20 19:30,,
2019-07-19 0:00,2,3,2019-07-20 0:00,,,2019-07-21 0:00,,
2019-07-19 6:30,1,1,2019-07-20 6:30,,,2019-07-21 6:30,,
2019-07-19 16:30,1,3,2019-07-20 16:30,,,2019-07-21 16:30,,
2019-07-19 17:30,2,1,2019-07-20 17:30,,,2019-07-21 17:30,,
2019-07-19 21:30,1,2,2019-07-20 21:30,,,2019-07-21 21:30,,
2019-07-19 22:30,1,1,2019-07-20 22:30,,,2019-07-21 22:30,,
2019-07-19 23:00,1,2,2019-07-20 23:00,,,2019-07-21 23:00,,
2019-07-20 2:00,1,2,2019-07-21 2:00,,,2019-07-22 2:00,,
2019-07-20 3:00,2,3,2019-07-21 3:00,,,2019-07-22 3:00,,
2019-07-20 3:30,2,3,2019-07-21 3:30,,,2019-07-22 3:30,,
2019-07-20 4:30,2,1,2019-07-21 4:30,,,2019-07-22 4:30,,
2019-07-20 6:00,1,1,2019-07-21 6:00,,,2019-07-22 6:00,,
2019-07-20 10:00,1,3,2019-07-21 10:00,,,2019-07-22 10:00,,
2019-07-20 16:00,2,1,2019-07-21 16:00,,,2019-07-22 16:00,,
2019-07-20 20:00,2,2,2019-07-21 20:00,,,2019-07-22 20:00,,
2019-07-21 2:30,2,2,2019-07-22 2:30,,,2019-07-23 2:30,,
2019-07-21 9:00,2,3,2019-07-22 9:00,,,2019-07-23 9:00,,
2019-07-21 10:30,2,3,2019-07-22 10:30,,,2019-07-23 10:30,,
2019-07-21 12:00,1,1,2019-07-22 12:00,,,2019-07-23 12:00,,
2019-07-21 14:00,2,2,2019-07-22 14:00,,,2019-07-23 14:00,,
2019-07-21 14:00,2,1,2019-07-22 14:00,,,2019-07-23 14:00,,
2019-07-21 18:30,1,1,2019-07-22 18:30,,,2019-07-23 18:30,,
2019-07-21 21:00,2,1,2019-07-22 21:00,,,2019-07-23 21:00,,
2019-07-21 22:30,1,1,2019-07-22 22:30,,,2019-07-23 22:30,,
2019-07-22 0:00,2,3,2019-07-23 0:00,,,2019-07-24 0:00,,
2019-07-22 2:30,2,2,2019-07-23 2:30,,,2019-07-24 2:30,,
2019-07-22 4:00,2,1,2019-07-23 4:00,,,2019-07-24 4:00,,
2019-07-22 5:00,2,1,2019-07-23 5:00,,,2019-07-24 5:00,,
2019-07-22 6:00,2,3,2019-07-23 6:00,,,2019-07-24 6:00,,
2019-07-22 10:30,1,3,2019-07-23 10:30,,,2019-07-24 10:30,,
2019-07-22 11:00,2,2,2019-07-23 11:00,,,2019-07-24 11:00,,
2019-07-22 13:00,1,1,2019-07-23 13:00,,,2019-07-24 13:00,,
2019-07-22 17:00,2,2,2019-07-23 17:00,,,2019-07-24 17:00,,
2019-07-23 0:00,1,3,2019-07-24 0:00,,,2019-07-25 0:00,,
2019-07-23 2:00,1,1,2019-07-24 2:00,,,2019-07-25 2:00,,
2019-07-23 2:30,2,3,2019-07-24 2:30,,,2019-07-25 2:30,,
2019-07-23 3:00,2,1,2019-07-24 3:00,,,2019-07-25 3:00,,
2019-07-23 4:00,1,2,2019-07-24 4:00,,,2019-07-25 4:00,,
2019-07-23 5:30,1,1,2019-07-24 5:30,,,2019-07-25 5:30,,
2019-07-23 8:30,2,2,2019-07-24 8:30,,,2019-07-25 8:30,,
2019-07-23 9:00,2,3,2019-07-24 9:00,,,2019-07-25 9:00,,
2019-07-23 11:00,2,1,2019-07-24 11:00,,,2019-07-25 11:00,,
2019-07-23 15:00,1,3,2019-07-24 15:00,,,2019-07-25 15:00,,
2019-07-23 15:30,2,1,2019-07-24 15:30,,,2019-07-25 15:30,,
2019-07-23 17:00,2,1,2019-07-24 17:00,,,2019-07-25 17:00,,
2019-07-23 17:30,2,1,2019-07-24 17:30,,,2019-07-25 17:30,,
2019-07-23 17:30,2,3,2019-07-24 17:30,,,2019-07-25 17:30,,
2019-07-23 20:30,1,3,2019-07-24 20:30,,,2019-07-25 20:30,,
2019-07-23 22:00,1,2,2019-07-24 22:00,,,2019-07-25 22:00,,
2019-07-24 0:00,2,2,2019-07-25 0:00,,,2019-07-26 0:00,,
2019-07-24 0:30,1,2,2019-07-25 0:30,,,2019-07-26 0:30,,
2019-07-24 1:30,2,2,2019-07-25 1:30,,,2019-07-26 1:30,,
2019-07-24 1:30,1,3,2019-07-25 1:30,,,2019-07-26 1:30,,
2019-07-24 4:30,1,1,2019-07-25 4:30,,,2019-07-26 4:30,,
2019-07-24 6:30,1,2,2019-07-25 6:30,,,2019-07-26 6:30,,
2019-07-24 15:30,1,1,2019-07-25 15:30,,,2019-07-26 15:30,,
2019-07-24 19:00,1,3,2019-07-25 19:00,,,2019-07-26 19:00,,
2019-07-24 21:30,1,1,2019-07-25 21:30,,,2019-07-26 21:30,,
2019-07-24 23:30,1,3,2019-07-25 23:30,,,2019-07-26 23:30,,
2019-07-25 2:00,2,1,2019-07-26 2:00,,,2019-07-27 2:00,,
2019-07-25 2:30,2,2,2019-07-26 2:30,,,2019-07-27 2:30,,
2019-07-25 6:30,1,2,2019-07-26 6:30,,,2019-07-27 6:30,,
2019-07-25 12:30,1,3,2019-07-26 12:30,,,2019-07-27 12:30,,
2019-07-25 18:30,1,2,2019-07-26 18:30,,,2019-07-27 18:30,,
2019-07-25 22:00,2,3,2019-07-26 22:00,,,2019-07-27 22:00,,
2019-07-26 0:00,2,1,2019-07-27 0:00,,,2019-07-28 0:00,,
2019-07-26 1:30,2,1,2019-07-27 1:30,,,2019-07-28 1:30,,
2019-07-26 3:30,2,1,2019-07-27 3:30,,,2019-07-28 3:30,,
2019-07-26 6:00,1,3,2019-07-27 6:00,,,2019-07-28 6:00,,
2019-07-26 7:30,2,1,2019-07-27 7:30,,,2019-07-28 7:30,,
2019-07-26 9:00,2,1,2019-07-27 9:00,,,2019-07-28 9:00,,
2019-07-26 11:30,1,1,2019-07-27 11:30,,,2019-07-28 11:30,,
2019-07-26 16:30,1,2,2019-07-27 16:30,,,2019-07-28 16:30,,
2019-07-26 18:00,1,3,2019-07-27 18:00,,,2019-07-28 18:00,,
2019-07-26 22:30,2,1,2019-07-27 22:30,,,2019-07-28 22:30,,
2019-07-27 5:30,1,2,2019-07-28 5:30,,,2019-07-29 5:30,,
2019-07-27 6:00,1,3,2019-07-28 6:00,,,2019-07-29 6:00,,
2019-07-27 12:00,2,2,2019-07-28 12:00,,,2019-07-29 12:00,,
2019-07-27 17:00,1,2,2019-07-28 17:00,,,2019-07-29 17:00,,
2019-07-27 22:00,2,2,2019-07-28 22:00,,,2019-07-29 22:00,,
2019-07-27 23:30,1,2,2019-07-28 23:30,,,2019-07-29 23:30,,
2019-07-27 23:30,1,1,2019-07-28 23:30,,,2019-07-29 23:30,,
2019-07-28 5:00,1,3,2019-07-29 5:00,,,2019-07-30 5:00,,
2019-07-28 8:00,2,2,2019-07-29 8:00,,,2019-07-30 8:00,,
2019-07-28 13:00,2,2,2019-07-29 13:00,,,2019-07-30 13:00,,
2019-07-28 13:30,1,2,2019-07-29 13:30,,,2019-07-30 13:30,,
2019-07-28 17:00,1,1,2019-07-29 17:00,,,2019-07-30 17:00,,
2019-07-28 17:30,1,3,2019-07-29 17:30,,,2019-07-30 17:30,,
2019-07-28 21:00,2,3,2019-07-29 21:00,,,2019-07-30 21:00,,
2019-07-28 21:30,2,1,2019-07-29 21:30,,,2019-07-30 21:30,,
2019-07-29 0:00,1,2,2019-07-30 0:00,,,2019-07-31 0:00,,
2019-07-29 3:00,2,1,2019-07-30 3:00,,,2019-07-31 3:00,,
2019-07-29 4:30,1,2,2019-07-30 4:30,,,2019-07-31 4:30,,
2019-07-29 6:00,1,1,2019-07-30 6:00,,,2019-07-31 6:00,,
2019-07-29 8:30,2,2,2019-07-30 8:30,,,2019-07-31 8:30,,
2019-07-29 12:00,2,2,2019-07-30 12:00,,,2019-07-31 12:00,,
2019-07-29 12:30,1,1,2019-07-30 12:30,,,2019-07-31 12:30,,
2019-07-29 13:30,1,3,2019-07-30 13:30,,,2019-07-31 13:30,,
2019-07-29 16:30,1,2,2019-07-30 16:30,,,2019-07-31 16:30,,
2019-07-29 19:00,1,1,2019-07-30 19:00,,,2019-07-31 19:00,,
2019-07-29 20:00,2,3,2019-07-30 20:00,,,2019-07-31 20:00,,
2019-07-29 20:30,1,2,2019-07-30 20:30,,,2019-07-31 20:30,,
2019-07-29 21:00,1,2,2019-07-30 21:00,,,2019-07-31 21:00,,
2019-07-30 0:30,1,3,2019-07-31 0:30,,,2019-08-01 0:30,,
2019-07-30 4:30,1,1,2019-07-31 4:30,,,2019-08-01 4:30,,
2019-07-30 8:00,1,2,2019-07-31 8:00,,,2019-08-01 8:00,,
2019-07-30 14:30,2,1,2019-07-31 14:30,,,2019-08-01 14:30,,
2019-07-30 18:00,2,2,2019-07-31 18:00,,,2019-08-01 18:00,,
2019-07-30 18:30,1,3,2019-07-31 18:30,,,2019-08-01 18:30,,
2019-07-30 20:30,2,2,2019-07-31 20:30,,,2019-08-01 20:30,,
2019-07-31 2:30,2,2,2019-08-01 2:30,,,2019-08-02 2:30,,
2019-07-31 3:30,2,2,2019-08-01 3:30,,,2019-08-02 3:30,,
2019-07-31 3:30,2,3,2019-08-01 3:30,,,2019-08-02 3:30,,
2019-07-31 5:00,1,2,2019-08-01 5:00,,,2019-08-02 5:00,,
2019-07-31 6:30,1,3,2019-08-01 6:30,,,2019-08-02 6:30,,
2019-07-31 7:00,2,3,2019-08-01 7:00,,,2019-08-02 7:00,,
2019-07-31 8:30,2,1,2019-08-01 8:30,,,2019-08-02 8:30,,
2019-07-31 8:30,1,1,2019-08-01 8:30,,,2019-08-02 8:30,,
2019-07-31 9:00,1,1,2019-08-01 9:00,,,2019-08-02 9:00,,
2019-07-31 11:30,2,2,2019-08-01 11:30,,,2019-08-02 11:30,,
2019-07-31 19:00,1,3,2019-08-01 19:00,,,2019-08-02 19:00,,
2019-07-31 20:00,1,1,2019-08-01 20:00,,,2019-08-02 20:00,,
2019-07-31 21:30,2,3,2019-08-01 21:30,,,2019-08-02 21:30,,
2019-07-31 22:30,1,2,2019-08-01 22:30,,,2019-08-02 22:30,,
2019-08-01 7:00,1,1,2019-08-02 7:00,,,2019-08-03 7:00,,
2019-08-01 10:00,1,2,2019-08-02 10:00,,,2019-08-03 10:00,,
2019-08-01 14:00,1,2,2019-08-02 14:00,,,2019-08-03 14:00,,
2019-08-01 15:30,1,3,2019-08-02 15:30,,,2019-08-03 15:30,,
2019-08-01 18:00,2,1,2019-08-02 18:00,,,2019-08-03 18:00,,
2019-08-01 18:30,2,1,2019-08-02 18:30,,,2019-08-03 18:30,,
2019-08-01 19:30,2,1,2019-08-02 19:30,,,2019-08-03 19:30,,
2019-08-01 20:30,1,3,2019-08-02 20:30,,,2019-08-03 20:30,,
