Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2017,1,4,6,0,7.65,64.04,8.73,2.86,89.1,0
2017,1,4,7,0,7.68,63.68,8.61,2.98,89.65,0
2017,1,4,8,0,7.5,66.12,8.61,2.64,90.6,0
2017,1,4,9,0,7.62,66.82,8.57,3.71,86.9,0
2017,1,4,10,0,8.38,64.74,8.92,6.92,77.14,0
2017,1,4,11,0,9.36,62.55,8.84,11.37,60.35,0
2017,1,4,12,0,10,59.34,9.37,11.98,52.72,0
2017,1,4,13,0,10.55,56.78,9.6,9.69,62.64,0
2017,1,4,14,0,10.89,52.5,9.72,9.15,55.4,0
2017,1,4,15,0,11.01,43.41,9.79,8.63,48.87,0
2017,1,4,16,0,10.98,43.86,9.68,7.59,51.83,0
2017,1,4,17,0,10.61,39.62,9.83,6.86,50.34,0
2017,1,4,18,0,9.88,42.4,9.76,5.54,61.75,0
2017,1,4,19,0,9.42,44.78,9.41,5.67,60.47,0
2017,1,4,20,0,9.18,44.17,9.49,4.14,59.77,0
2017,1,4,21,0,9.08,43.96,9.3,6.34,57.14,0
2017,1,4,22,0,9.02,40.81,9.34,6.09,48.29,0
2017,1,4,23,0,8.93,40.32,9.3,5.42,51.25,0
2017,1,5,0,0,8.69,40.51,9.07,4.81,53.39,0
2017,1,5,1,0,8.5,41.97,9.3,3.77,60.2,0
2017,1,5,2,0,8.47,41.64,9.57,4.2,54.88,0
2017,1,5,3,0,8.32,39.1,9.53,4.35,49.69,0
2017,1,5,4,0,8.2,39.9,9.22,2.55,64.29,0
2017,1,5,5,0,7.95,41.64,9.45,2.22,66.91,0
2017,1,5,6,0,7.77,46,8.99,1.51,75.09,0
2017,1,5,7,0,7.59,49.36,9.11,1.42,80.49,0
2017,1,5,8,0,7.41,51.04,8.76,1.51,78.27,0
2017,1,5,9,0,7.8,49.48,8.99,3.74,66.45,0
2017,1,5,10,0,8.32,46.98,8.99,5.63,59.62,0
2017,1,5,11,0,8.99,44.32,9.41,6.4,53.42,0
2017,1,5,12,0,9.51,42.19,9.3,7.25,47.16,0
2017,1,5,13,0,10.09,40.23,9.37,8.38,46.18,0
2017,1,5,14,0,10.49,41.12,9.95,8.81,46.31,0
2017,1,5,15,0,10.73,41.97,9.6,9.3,47.92,0
2017,1,5,16,0,11.04,42.09,9.83,8.96,49.76,0
2017,1,5,17,0,10.98,43.77,9.64,8.66,52.5,0
2017,1,5,18,0,10.85,45.02,9.95,8.35,54.88,0
2017,1,5,19,0,10.73,46.34,9.79,8.08,57.17,0
2017,1,5,20,0,10.64,47.68,9.95,7.22,64.8,0
2017,1,5,21,0,10.58,49.05,10.1,7.41,64.8,0
2017,1,5,22,0,10.43,49.63,9.83,7.1,65.45,0
2017,1,5,23,0,10.24,50.21,9.91,6.83,66.51,0
2017,1,6,0,0,10.18,50.7,9.79,6.67,65.96,0
2017,1,6,1,0,9.88,50.95,9.76,6.15,66.67,0
2017,1,6,2,0,9.91,50.31,9.83,6.15,65.72,0
2017,1,6,3,0,9.73,49.79,9.79,6.06,64.38,0
2017,1,6,4,0,9.66,49.36,9.91,5.85,65.23,0
2017,1,6,5,0,9.45,49.91,9.87,5.57,66.67,0
2017,1,6,6,0,9.36,49.94,9.83,5.36,66.61,0
2017,1,6,7,0,9.21,50.55,10.14,5.24,67.89,0
2017,1,6,8,0,9.08,51.16,10.21,5.45,68.04,0
2017,1,6,9,0,9.27,51.68,9.79,5.82,67.19,0
2017,1,6,10,0,9.69,50.55,9.91,7.07,62.76,0
2017,1,6,11,0,10.31,48.69,9.95,9.33,53.63,0
2017,1,6,12,0,10.79,47.47,10.18,11.89,46.12,0
2017,1,6,13,0,11.53,46.61,10.37,11.62,48.2,0
2017,1,6,14,0,11.74,46.76,10.37,12.26,46.64,0
2017,1,6,15,0,12.26,44.69,10.48,11.62,48.32,0
2017,1,6,16,0,12.69,44.38,10.79,10.27,52.78,0
2017,1,6,17,0,12.2,45.27,10.67,9.18,56.14,0
2017,1,6,18,0,11.56,48.47,10.18,8.08,64.19,0
2017,1,6,19,0,10.89,52.53,10.48,6.76,74.42,0
2017,1,6,20,0,10.73,54.88,10.48,4.93,81.26,0
2017,1,6,21,0,10.09,54.88,10.25,3.89,83.18,0
2017,1,6,22,0,9.6,55.62,10.14,4.14,80.43,0
2017,1,6,23,0,9.3,56.78,10.06,3.35,83.73,0
2017,1,7,0,0,8.93,58.24,10.06,2.37,86.26,0
2017,1,7,1,0,8.69,59,10.21,1.45,88.03,0
2017,1,7,2,0,8.35,59.83,9.72,1.03,90.17,0
2017,1,7,3,0,7.99,60.81,9.64,0.66,91.48,0
2017,1,7,4,0,7.92,60.84,9.49,1.88,94.2,0
2017,1,7,5,0,7.71,60.59,9.45,1.03,91.97,0
2017,1,7,6,0,7.47,60.1,9.41,0.17,93.22,0
2017,1,7,7,0,7.13,59.68,9.3,1,95.7,0
2017,1,7,8,0,6.89,59.31,8.99,0.2,96.67,0
2017,1,7,9,0,7.22,60.32,8.99,1.79,86.75,0
2017,1,7,10,0,7.74,61.26,9.3,4.99,77.26,0
2017,1,7,11,0,8.72,58.58,9.41,9.97,58.82,0
2017,1,7,12,0,9.57,57.48,9.68,10.89,55.49,0
2017,1,7,13,0,10.73,52.9,10.14,11.31,51.07,0
2017,1,7,14,0,11.37,50.95,10.21,10.58,52.38,0
2017,1,7,15,0,11.62,50.76,10.71,10.03,58.06,0
2017,1,7,16,0,11.8,52.14,10.4,10,52.96,0
2017,1,7,17,0,11.5,52.69,10.4,7.86,69.96,0
2017,1,7,18,0,10.67,56.62,10.44,6.92,75.52,0
2017,1,7,19,0,10.52,54.91,10.21,6.06,77.01,0
2017,1,7,20,0,10.18,55.46,10.4,5.51,78.66,0
2017,1,7,21,0,9.76,55.4,9.98,4.81,80.49,0
2017,1,7,22,0,9.33,58.76,9.87,3.99,85.13,0
2017,1,7,23,0,9.3,58.39,10.02,4.08,85.16,0
2017,1,8,0,0,8.96,58.03,9.95,4.84,80.8,0
2017,1,8,1,0,9.15,56.5,10.29,5.33,76.37,0
2017,1,8,2,0,9.3,55.89,9.87,5.09,77.35,0
2017,1,8,3,0,9.15,55.34,9.76,4.51,79.37,0
2017,1,8,4,0,8.93,55.25,9.64,5.12,74.08,0
2017,1,8,5,0,8.9,54.67,9.64,4.66,75.49,0
2017,1,8,6,0,8.66,55.49,9.64,3.93,79.46,0
2017,1,8,7,0,8.35,56.59,9.53,3.44,81.78,0
2017,1,8,8,0,8.05,57.11,9.68,3.86,78.79,0
2017,1,8,9,0,8.69,54.61,9.79,6.55,64.68,0
2017,1,8,10,0,9.33,53.24,9.72,8.66,59.89,0
2017,1,8,11,0,10.09,52.29,10.06,14.09,41.7,0
2017,1,8,12,0,11.07,49.18,10.18,12.26,46.49,0
2017,1,8,13,0,11.62,49.6,10.44,11.01,53.02,0
2017,1,8,14,0,11.65,49.69,10.6,11.04,52.78,0
2017,1,8,15,0,12.08,51.43,11.09,9.85,58.39,0
2017,1,8,16,0,11.92,55.46,11.05,8.99,71.61,0
2017,1,8,17,0,11.31,58.39,10.52,8.32,76.04,0
2017,1,8,18,0,10.73,63.92,10.94,7.53,81.11,0
2017,1,8,19,0,10.4,63.49,10.63,7.31,81.26,0
2017,1,8,20,0,10.12,64.01,10.52,7.19,81.35,0
2017,1,8,21,0,10,63.16,10.52,6.89,81.99,0
2017,1,8,22,0,9.79,62.42,10.75,6.76,77.29,0
2017,1,8,23,0,9.66,61.75,10.44,6.67,78.05,0
2017,1,9,0,0,9.66,61.72,10.25,6.49,78.85,0
2017,1,9,1,0,9.48,58.61,10.18,6.28,75.06,0
2017,1,9,2,0,9.21,58.15,10.29,5.76,76.89,0
2017,1,9,3,0,8.9,58.33,10.02,5.48,75.95,0
2017,1,9,4,0,8.96,57.75,10.37,5.39,76.37,0
2017,1,9,5,0,8.72,58.21,9.98,5.27,76.53,0
2017,1,9,6,0,8.84,55.95,10.02,5.48,72.65,0
2017,1,9,7,0,8.84,59.04,10.56,5.54,72.44,0
2017,1,9,8,0,8.47,58.15,9.98,4.96,72.37,0
2017,1,9,9,0,8.35,55.53,9.83,5.45,66.94,0
2017,1,9,10,0,8.35,54.79,9.49,4.6,68.83,0
2017,1,9,11,0,8.53,51.4,9.53,6.52,60.65,0
2017,1,9,12,0,8.96,47.25,9.64,6.43,57.48,0
2017,1,9,13,0,8.99,46.49,9.15,5.63,58.24,0
2017,1,9,14,0,9.3,43.74,9.3,5.82,56.26,0
2017,1,9,15,0,9.3,41.12,9.34,5.18,54.79,0
2017,1,9,16,0,9.15,40.48,9.22,4.72,55.65,0
2017,1,9,17,0,8.75,38.77,9.07,3.93,50.98,0
2017,1,9,18,0,8.23,36.2,10.06,2.83,55.8,0
2017,1,9,19,0,7.71,35.13,9.57,2.31,53.94,0
2017,1,9,20,0,6.92,37.61,9.41,2,54.55,0
2017,1,9,21,0,7.04,38.68,9.53,2.67,54.43,0
2017,1,9,22,0,6.67,44.02,9.3,1.85,60.9,0
2017,1,9,23,0,6.46,45.05,9.03,1.18,66.06,0
2017,1,10,0,0,5.97,44.32,9.11,0.75,67.06,0
2017,1,10,1,0,5.63,44.93,9.03,0.6,65.78,0
2017,1,10,2,0,5.63,43.65,8.84,0.63,59.68,0
2017,1,10,3,0,5.39,41.82,8.46,0.81,57.81,0
2017,1,10,4,0,5.39,42.4,8.65,1.21,60.01,0
2017,1,10,5,0,5.6,41.73,8.84,1.03,58.46,0
2017,1,10,6,0,5.54,40.32,8.61,1,54.91,0
2017,1,10,7,0,5.39,41.39,8.31,0.45,58.21,0
2017,1,10,8,0,5.36,42.12,8.15,0.93,62.42,0
2017,1,10,9,0,5.48,40.81,8.34,2.22,51.56,0
2017,1,10,10,0,6.12,39.26,8.15,6.95,38.1,0
2017,1,10,11,0,6.79,37.79,8.46,5.45,44.08,0
2017,1,10,12,0,6.43,50.73,8.19,1.61,85.65,0
2017,1,10,13,0,6.15,58.88,8.08,1.48,85.07,0
2017,1,10,14,0,6.43,54.46,8.34,2.8,66.94,0
2017,1,10,15,0,6.76,43.28,8.12,2.89,59.22,0
2017,1,10,16,0,6.52,37.64,8,2.09,47.41,0
2017,1,10,17,0,6.37,35.9,8.12,1.39,49.24,0
2017,1,10,18,0,5.6,37.39,7.92,0.57,53.63,0
2017,1,10,19,0,5.18,38.25,8.15,-0.07,52.17,0
2017,1,10,20,0,4.72,31.72,7.58,-0.53,47.16,0
2017,1,10,21,0,4.26,37.88,7.47,-1.02,52.99,0
2017,1,10,22,0,3.96,35.2,7.2,-1.6,47.22,0
2017,1,10,23,0,3.41,33.03,7.43,-2.03,50.12,0
2017,1,11,0,0,3.01,33.94,7.16,-1.78,49.48,0
2017,1,11,1,0,2.92,31.5,6.74,-2.06,47.68,0
2017,1,11,2,0,2.7,28.85,6.7,-2.24,43.35,0
2017,1,11,3,0,2.74,27.96,6.55,-2.45,39.71,0
2017,1,11,4,0,2.58,25.12,6.21,-2.85,33.7,0
2017,1,11,5,0,2.46,23.78,6.05,-2.7,37.39,0
2017,1,11,6,0,2.55,26.13,6.21,-2.58,36.51,0
2017,1,11,7,0,2.58,25.49,6.05,-2.67,38.55,0
2017,1,11,8,0,2.37,27.41,6.17,-4.38,45.02,0
2017,1,11,9,0,2.22,28.97,5.98,-0.1,36.78,0
2017,1,11,10,0,3.04,27.99,6.05,0.48,34.25,0
2017,1,11,11,0,3.93,28.11,5.98,2.92,32.51,0
2017,1,11,12,0,5.12,30.1,6.55,4.63,31.47,0
2017,1,11,13,0,6.06,32.63,6.47,3.74,42.95,0
2017,1,11,14,0,6.79,39.32,6.89,3.65,44.99,0
2017,1,11,15,0,7.01,40.05,6.74,2.95,56.14,0
2017,1,11,16,0,6.92,44.51,6.74,2.86,62.36,0
2017,1,11,17,0,6.58,41.97,6.89,2.37,55.83,0
2017,1,11,18,0,5.85,42.03,6.59,1.45,61.84,0
2017,1,11,19,0,5.18,43.68,6.44,0.9,62.3,0
2017,1,11,20,0,4.69,45.88,6.25,-0.65,67.89,0
2017,1,11,21,0,4.63,45.02,6.74,-0.87,64.41,0
2017,1,11,22,0,4.87,43.59,6.17,-1.05,70.51,0
2017,1,11,23,0,4.93,45.91,6.47,-0.16,68.16,0
2017,1,12,0,0,5.12,45.15,6.13,0.84,63.37,0
2017,1,12,1,0,5.27,47.22,6.4,0.78,70.45,0
2017,1,12,2,0,5.27,47.16,6.05,1.06,65.35,0
2017,1,12,3,0,5.33,47.95,6.25,2,62.61,0
2017,1,12,4,0,5.82,47.25,6.32,4.23,71.09,0
2017,1,12,5,0,6.03,63.74,6.7,3.59,76.47,0
2017,1,12,6,0,5.82,64.44,6.36,3.13,80.83,0
2017,1,12,7,0,5.63,63.49,6.93,1.58,84.49,0
2017,1,12,8,0,5.7,64.59,6.28,2.43,82.14,0
2017,1,12,9,0,5.82,67.25,6.4,2.16,90.17,0
2017,1,12,10,0,6.03,68.38,6.44,2.83,90.81,0
2017,1,12,11,0,6.64,63.86,7.01,5.73,57.97,0
2017,1,12,12,0,6.76,38.13,7.16,5.18,46.73,0
2017,1,12,13,0,6.79,32.3,6.63,3.41,45.18,0
2017,1,12,14,0,6.95,36.26,6.89,3.01,46.67,0
2017,1,12,15,0,6.98,35.81,6.89,2.46,45.88,0
2017,1,12,16,0,6.61,34.13,6.93,1.94,48.63,0
2017,1,12,17,0,6,31.23,6.89,1.3,42.89,0
2017,1,12,18,0,5.45,29.33,6.47,0.9,37.58,0
2017,1,12,19,0,4.93,30.22,7.01,0.78,40.66,0
2017,1,12,20,0,4.72,33.21,6.28,0.29,49.18,0
2017,1,12,21,0,4.44,35.9,6.17,-0.13,45.82,0
2017,1,12,22,0,4.23,33.76,5.94,-0.47,47.07,0
2017,1,12,23,0,4.17,30.92,6.02,-0.65,41.33,0
2017,1,13,0,0,3.86,29.79,6.25,-1.23,43.83,0
2017,1,13,1,0,3.62,29.15,6.21,-1.6,43.93,0
2017,1,13,2,0,3.59,31.62,6.05,-1.78,50.12,0
2017,1,13,3,0,3.68,34.1,5.86,-2.61,52.01,0
2017,1,13,4,0,3.47,32.51,5.56,-3.1,52.11,0
2017,1,13,5,0,3.25,32.48,5.52,-3.71,56.2,0
2017,1,13,6,0,2.83,34.1,5.29,-4.1,61.57,0
2017,1,13,7,0,2.46,36.75,5.18,-4.84,64.1,0
2017,1,13,8,0,2.19,36.69,4.91,-4.65,60.99,0
2017,1,13,9,0,2.61,34.58,5.25,-3.37,57.78,0
2017,1,13,10,0,3.01,37.48,5.71,-2.39,61.84,0
2017,1,13,11,0,3.1,40.29,5.6,-2.06,64.5,0
2017,1,13,12,0,3.19,39.53,5.06,-2.36,59.07,0
2017,1,13,13,0,3.01,41.24,5.02,-1.94,59.31,0
2017,1,13,14,0,4.11,40.96,5.29,-0.99,60.41,0
2017,1,13,15,0,4.32,41.79,5.33,-0.41,58.12,0
2017,1,13,16,0,4.51,39.47,5.33,0.05,56.07,0
2017,1,13,17,0,4.17,37.82,5.22,-0.59,54.49,0
2017,1,13,18,0,3.74,37.33,5.1,-1.05,55.37,0
2017,1,13,19,0,3.35,40.6,5.25,-1.26,55.25,0
2017,1,13,20,0,2.8,38.95,4.95,-1.72,52.14,0
2017,1,13,21,0,2.16,40.45,4.68,-2.64,56.5,0
2017,1,13,22,0,2.19,41.7,4.99,-2.36,58.03,0
2017,1,13,23,0,2.19,38.55,4.76,-2.85,56.26,0
2017,1,14,0,0,1.85,38.58,4.26,-2.97,55.98,0
2017,1,14,1,0,1.7,38.25,4.45,-3.22,53.54,0
2017,1,14,2,0,1.48,38.46,4.22,-2.97,56.5,0
2017,1,14,3,0,1.36,40.87,3.99,-3.19,58.64,0
2017,1,14,4,0,1.45,41.03,4.15,-3.16,56.47,0
2017,1,14,5,0,1.09,35.78,3.96,-3.52,48.5,0
2017,1,14,6,0,0.93,35.65,3.92,-3.74,51.62,0
2017,1,14,7,0,0.57,34.83,3.69,-3.58,49.73,0
2017,1,14,8,0,0.29,33.33,3.38,-4.07,47.13,0
2017,1,14,9,0,0.02,32.88,3.54,-1.02,38.58,0
2017,1,14,10,0,-0.29,32.05,3.23,0.38,31.38,0
2017,1,14,11,0,0.29,26.62,3.27,0.84,28.63,0
2017,1,14,12,0,0.54,24.66,3.23,-0.71,29.76,0
2017,1,14,13,0,0.78,24.88,2.89,-2.09,32.57,0
2017,1,14,14,0,1.12,25.24,3.31,-2.82,35.84,0
2017,1,14,15,0,1.27,27.38,3.19,-2.7,35.9,0
2017,1,14,16,0,1.12,26.92,3.15,-2.7,34.22,0
2017,1,14,17,0,0.84,29.98,3.15,-2.48,40.17,0
2017,1,14,18,0,0.54,31.35,2.89,-3.31,44.17,0
2017,1,14,19,0,0.45,28.21,3.19,-3.89,41.61,0
2017,1,14,20,0,0.29,28.17,2.7,-4.26,43.04,0
2017,1,14,21,0,0.08,25.85,2.7,-4.62,35.68,0
2017,1,14,22,0,0.02,24.3,2.62,-4.77,35.16,0
2017,1,14,23,0,-0.16,24.21,2.35,-5.14,35.96,0
2017,1,15,0,0,-0.38,24.21,2.39,-5.48,35.2,0
2017,1,15,1,0,-0.35,25.61,2.77,-5.78,40.17,0
2017,1,15,2,0,-0.44,25.95,2.2,-5.51,39.68,0
2017,1,15,3,0,-0.38,26.53,2.24,-5.63,42.25,0
2017,1,15,4,0,-0.41,30.74,2.01,-5.26,48.9,0
2017,1,15,5,0,-0.26,31.23,1.97,-5.63,46.03,0
2017,1,15,6,0,-0.23,30.34,1.78,-5.51,45.09,0
2017,1,15,7,0,-0.41,31.17,1.78,-5.9,49.6,0
2017,1,15,8,0,-0.29,32.72,1.74,-5.42,51.4,0
2017,1,15,9,0,-0.32,33.06,1.7,-1.23,37.15,0
2017,1,15,10,0,-0.07,33.24,1.82,0.63,32.78,0
2017,1,15,11,0,0.87,31.99,2.16,1.21,31.23,0
2017,1,15,12,0,1.64,29.7,2.09,0.96,34.98,0
2017,1,15,13,0,2.31,30.4,2.43,-1.14,40.38,0
2017,1,15,14,0,3.01,31.5,2.58,-1.05,39.68,0
2017,1,15,15,0,3.28,32.72,3.23,-0.59,43.99,0
2017,1,15,16,0,3.35,32.23,2.77,-0.68,41.79,0
2017,1,15,17,0,3.35,34.43,2.85,-1.05,47.95,0
2017,1,15,18,0,2.86,35.71,2.7,-1.48,52.87,0
2017,1,15,19,0,2.64,37.91,2.85,-2.97,54.73,0
2017,1,15,20,0,2.28,37.48,2.85,-3.25,55.86,0
2017,1,15,21,0,2.19,38.64,2.51,-2.94,57.05,0
2017,1,15,22,0,2.12,41.79,2.51,-1.23,55.01,0
2017,1,15,23,0,2.37,40.93,2.62,-0.65,51.25,0
2017,1,16,0,0,2.31,39.77,2.58,-1.26,47.83,0
2017,1,16,1,0,2.22,33.7,2.7,-1.75,45.33,0
2017,1,16,2,0,2.03,34.1,2.66,-2.27,47.19,0
2017,1,16,3,0,1.85,33.97,2.24,-2.67,42.98,0
2017,1,16,4,0,1.88,30.19,2.47,-3.52,47.34,0
2017,1,16,5,0,1.58,34.04,3.15,-2.79,47.07,0
2017,1,16,6,0,1.58,34.19,2.81,-3.86,51.28,0
2017,1,16,7,0,1.51,33.49,2.47,-5.17,58.7,0
2017,1,16,8,0,1.48,33.91,2.54,-4.96,56.99,0
2017,1,16,9,0,1.33,35.87,2.32,1.27,38.16,0
2017,1,16,10,0,1.7,37.58,2.58,3.35,33.64,0
2017,1,16,11,0,2.7,32.66,2.81,5.21,26.01,0
2017,1,16,12,0,3.5,25.06,3.08,3.99,23.9,0
2017,1,16,13,0,4.23,21.98,3.46,1.94,30.37,0
2017,1,16,14,0,4.78,25.37,3.69,1.58,33.09,0
2017,1,16,15,0,5.18,24.79,4.38,1.3,30.07,0
2017,1,16,16,0,5.24,24.57,3.73,1.3,32.63,0
2017,1,16,17,0,5.05,25.76,3.77,0.57,35.93,0
2017,1,16,18,0,4.38,27.93,3.69,-0.56,42.95,0
2017,1,16,19,0,3.93,30.62,3.5,-2.36,53.72,0
2017,1,16,20,0,3.28,32.3,3.38,-2.3,47.07,0
2017,1,16,21,0,2.89,32.05,3.42,-2.73,47.44,0
2017,1,16,22,0,2.52,33,3.19,-4.19,58.97,0
2017,1,16,23,0,2.28,33.85,3.19,-4.8,59.16,0
2017,1,17,0,0,2.03,34.86,3.12,-5.42,65.54,0
2017,1,17,1,0,2.31,36.75,3.12,-4.29,62.91,0
2017,1,17,2,0,2.06,36.14,2.93,-4.9,57.45,0
2017,1,17,3,0,1.54,36.81,2.77,-6.33,67.46,0
2017,1,17,4,0,1.48,36.63,2.7,-5.96,62.88,0
2017,1,17,5,0,1.36,36.39,2.7,-5.57,62.52,0
2017,1,17,6,0,1.24,37.39,2.85,-5.69,64.53,0
2017,1,17,7,0,1.27,38,2.51,-7.16,75.7,0
2017,1,17,8,0,1.03,38.86,2.66,-6.54,68.16,0
2017,1,17,9,0,1.27,38.92,1.78,-4.93,65.48,0
2017,1,17,10,0,1.97,42.58,2.01,-1.57,62.12,0
2017,1,17,11,0,2.61,42.25,2.32,1,44.69,0
2017,1,17,12,0,3.59,37.7,2.66,3.83,36.48,0
2017,1,17,13,0,4.47,34.98,3,4.44,35.29,0
2017,1,17,14,0,5.21,36.45,3.23,3.8,42.83,0
2017,1,17,15,0,5.67,39.22,3.38,3.93,46.34,0
2017,1,17,16,0,5.85,40.08,3.46,3.19,50.85,0
2017,1,17,17,0,5.6,40.08,3.5,2.46,51.16,0
2017,1,17,18,0,5.24,38.92,3.57,1.45,56.35,0
2017,1,17,19,0,4.87,42.74,3.57,0.02,62.45,0
2017,1,17,20,0,4.66,43.65,3.19,-0.5,65.51,0
2017,1,17,21,0,4.17,44.87,3.19,-0.32,62.82,0
2017,1,17,22,0,4.23,43.19,3.77,0.51,61.26,0
2017,1,17,23,0,4.05,45.57,4.11,0.48,63.16,0
2017,1,18,0,0,4.14,47.31,3.88,1,60.74,0
2017,1,18,1,0,4.23,47.13,4.03,1.58,59.55,0
2017,1,18,2,0,4.35,46.61,4.18,0.54,69.47,0
2017,1,18,3,0,4.38,48.66,4.07,0.6,66.33,0
2017,1,18,4,0,3.99,50.06,4.26,0.26,67.37,0
2017,1,18,5,0,3.96,51.07,3.73,-1.2,73.96,0
2017,1,18,6,0,3.65,52.84,3.69,-2.06,77.84,0
2017,1,18,7,0,3.5,53.57,3.65,-1.72,79.55,0
2017,1,18,8,0,3.59,52.84,3.73,-1.81,77.99,0
2017,1,18,9,0,3.8,53.79,3.88,1.27,65.38,0
2017,1,18,10,0,4.17,52.53,3.92,3.19,60.2,0
2017,1,18,11,0,4.78,52.63,4.22,7.22,47.95,0
2017,1,18,12,0,5.85,49.69,4.99,8.29,45.63,0
2017,1,18,13,0,6.58,48.78,4.83,6.79,49.73,0
2017,1,18,14,0,7.04,49.51,4.99,5.67,61.72,0
2017,1,18,15,0,6.58,61.87,5.14,3.59,86.6,0
2017,1,18,16,0,6.25,65.51,4.76,3.22,87.7,0
2017,1,18,17,0,5.63,67.03,5.14,3.1,87.3,0
2017,1,18,18,0,5.3,67.92,5.06,2.22,90.96,0
2017,1,18,19,0,5.36,67.74,4.76,0.93,93.13,0
2017,1,18,20,0,4.93,66.85,4.87,0.72,96.09,0
2017,1,18,21,0,4.66,63.95,4.83,-0.16,90.87,0
2017,1,18,22,0,4.38,61.36,4.8,-1.66,93.71,0
2017,1,18,23,0,4.29,60.41,4.38,-1.39,90.81,0
2017,1,19,0,0,3.68,60.53,4.34,-2.97,91.21,0
2017,1,19,1,0,3.32,61.63,4.53,-2.64,91.73,0
2017,1,19,2,0,3.25,58.94,4.72,-0.44,80.34,0
2017,1,19,3,0,2.8,61.29,4.26,-2.55,92,0
2017,1,19,4,0,2.67,59.43,3.96,-3.43,93.25,0
2017,1,19,5,0,2.55,57.48,3.99,-3.1,88.16,0
2017,1,19,6,0,2.25,57.57,3.8,-3.52,88.98,0
2017,1,19,7,0,2.31,56.5,3.77,-4.62,88.34,0
2017,1,19,8,0,1.73,56.35,3.46,-5.11,97.92,0
2017,1,19,9,0,2.12,58.52,3.54,-4.41,98.32,0
2017,1,19,10,0,2.58,58.67,3.65,-3,92.25,0
2017,1,19,11,0,3.47,59.43,3.84,3.59,64.53,0
2017,1,19,12,0,4.84,56.07,4.38,4.72,64.62,0
2017,1,19,13,0,5.6,43.56,4.68,4.63,44.41,0
2017,1,19,14,0,6.18,39.07,4.91,4.41,48.47,0
2017,1,19,15,0,6.92,39.53,5.06,4.35,44.78,0
2017,1,19,16,0,7.04,41.03,5.44,3.25,56.07,0
2017,1,19,17,0,6.52,46.03,5.22,2.06,62.76,0
2017,1,19,18,0,5.7,48.32,5.1,1.39,68.68,0
2017,1,19,19,0,5.24,48.05,4.95,0.51,68.16,0
2017,1,19,20,0,4.78,46.73,4.91,0.2,64.01,0
2017,1,19,21,0,4.63,47.37,5.06,-0.71,71.58,0
2017,1,19,22,0,4.41,48.05,4.64,-0.16,68.62,0
2017,1,19,23,0,3.86,49.45,4.57,0.08,68.41,0
2017,1,20,0,0,3.99,50,4.99,-0.59,71.86,0
2017,1,20,1,0,4.26,49.82,4.6,-0.53,74.88,0
2017,1,20,2,0,3.93,57.63,4.53,-1.48,92.61,0
2017,1,20,3,0,4.14,60.84,4.57,-1.51,93.83,0
2017,1,20,4,0,3.83,61.11,4.6,-2.21,94.63,0
2017,1,20,5,0,3.83,61.87,4.38,-1.78,96.21,0
2017,1,20,6,0,3.65,65.87,4.57,-0.81,92.64,0
2017,1,20,7,0,3.13,70.05,4.34,-0.99,97.95,0
2017,1,20,8,0,2.67,71.21,4.38,-1.05,98.2,0
2017,1,20,9,0,2.7,64.93,4.3,-1.39,91.45,0
2017,1,20,10,0,2.64,59.83,4.45,-0.93,79.64,0
2017,1,20,11,0,2.64,57.23,4.45,0.66,67.86,0
2017,1,20,12,0,2.49,54.37,4.18,0.05,61.94,0
2017,1,20,13,0,2.49,53.88,4.6,-0.47,65.38,0
2017,1,20,14,0,2.67,53.27,4.22,0.08,63.55,0
2017,1,20,15,0,2.83,51.77,4.45,-0.47,62.94,0
2017,1,20,16,0,2.77,50.61,4.53,-0.96,62.58,0
2017,1,20,17,0,2.7,49.79,4.87,-1.32,63,0
2017,1,20,18,0,2.28,49.79,4.3,-1.81,66.09,0
2017,1,20,19,0,2.19,48.57,4.03,-1.94,66.79,0
2017,1,20,20,0,2.03,49.6,3.99,-2.21,67.12,0
2017,1,20,21,0,1.91,49.91,3.92,-3.1,70.09,0
2017,1,20,22,0,2,48.41,4.15,-3.8,72.04,0
2017,1,20,23,0,1.36,49.97,3.69,-4.53,73.99,0
2017,1,21,0,0,1.06,49.73,3.42,-4.77,74.57,0
2017,1,21,1,0,1.42,49.08,3.54,-3.95,73.84,0
2017,1,21,2,0,1.61,48.78,3.19,-3.71,72.37,0
2017,1,21,3,0,1.51,47.95,3.27,-3.74,69.9,0
2017,1,21,4,0,1.61,47.99,3.61,-3.4,70.94,0
2017,1,21,5,0,1.79,48.75,3.27,-4.5,79.58,0
2017,1,21,6,0,1.61,50.95,3.19,-5.26,83.64,0
2017,1,21,7,0,1.12,51.4,3.08,-5.32,80.95,0
2017,1,21,8,0,1.15,50.7,3.23,-4.96,80.8,0
2017,1,21,9,0,1.12,50.34,2.89,-3.74,72.86,0
2017,1,21,10,0,1.7,50.64,3,-1.6,65.05,0
2017,1,21,11,0,2.34,52.75,3.27,1.7,61.69,0
2017,1,21,12,0,3.32,52.35,3.8,2.8,54.33,0
2017,1,21,13,0,3.89,52.01,3.8,0.57,70.18,0
2017,1,21,14,0,3.99,58.67,3.92,0.26,77.93,0
2017,1,21,15,0,3.93,61.39,3.92,0.29,83.58,0
