MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-05-20 21:30,1,1,2019-05-21 21:30,0,7.5876195529692e-21,2019-05-22 21:30,0,5.88528389433315e-19
2019-05-20 22:00,2,2,2019-05-21 22:00,0,6.57122145518554e-23,2019-05-22 22:00,0,2.86013911222728e-21
2019-05-20 22:30,2,1,2019-05-21 22:30,0,9.44606818796911e-19,2019-05-22 22:30,0,1.31107338652627e-19
2019-05-21 07:30,1,1,2019-05-22 07:30,0,3.0472105763192e-17,2019-05-23 07:30,0,5.35890744895134e-19
2019-05-21 11:00,1,3,2019-05-22 11:00,0,6.6240953344583e-19,2019-05-23 11:00,0,1.7245792848484e-19
2019-05-21 16:30,1,3,2019-05-22 16:30,0,2.54865076261405e-18,2019-05-23 16:30,0,1.92462263001235e-21
2019-05-21 18:00,2,1,2019-05-22 18:00,0,3.78710740131403e-20,2019-05-23 18:00,0,6.75641797667751e-19
2019-05-21 19:00,2,1,2019-05-22 19:00,0,1.42689045982319e-19,2019-05-23 19:00,0,5.80809576237058e-18
2019-05-21 21:00,2,2,2019-05-22 21:00,0,8.279002358662e-22,2019-05-23 21:00,0,3.37980292512407e-18
2019-05-21 21:30,2,2,2019-05-22 21:30,0,3.85809642760196e-21,2019-05-23 21:30,0,1.08064219996123e-16
2019-05-22 11:00,1,1,2019-05-23 11:00,0,2.03615249250226e-16,2019-05-24 11:00,0,4.23783350140167e-18
2019-05-22 12:00,2,2,2019-05-23 12:00,0,1.66480385805404e-15,2019-05-24 12:00,0,1.18235925921732e-15
2019-05-22 14:30,1,3,2019-05-23 14:30,0,5.06850051850067e-21,2019-05-24 14:30,0,4.57279827447277e-17
2019-05-22 17:00,1,1,2019-05-23 17:00,0,3.60267306730937e-20,2019-05-24 17:00,0,1.9462148214108e-18
2019-05-22 19:00,1,2,2019-05-23 19:00,0,1.25739967906018e-16,2019-05-24 19:00,0,8.60720077609514e-20
2019-05-23 00:30,1,1,2019-05-24 00:30,0,2.56138095098522e-18,2019-05-25 00:30,0,3.77192408234633e-15
2019-05-23 01:00,2,2,2019-05-24 01:00,0,1.39565894570587e-18,2019-05-25 01:00,0,2.18000163114468e-17
2019-05-23 01:00,1,2,2019-05-24 01:00,0,1.70619678471543e-19,2019-05-25 01:00,0,3.81033682332208e-17
2019-05-23 01:00,2,3,2019-05-24 01:00,0,4.38324953292999e-16,2019-05-25 01:00,0,3.45610276159406e-15
2019-05-23 04:00,1,3,2019-05-24 04:00,0,1.55441900746503e-17,2019-05-25 04:00,0,5.35238415554768e-21
2019-05-23 04:00,2,1,2019-05-24 04:00,0,6.21949866594399e-15,2019-05-25 04:00,0,3.47341946335204e-16
2019-05-23 04:30,1,3,2019-05-24 04:30,0,2.22921116934858e-17,2019-05-25 04:30,0,1.44110099150386e-17
2019-05-23 05:00,2,1,2019-05-24 05:00,0,2.0161273743588e-15,2019-05-25 05:00,0,2.84993471126268e-15
2019-05-23 07:00,1,2,2019-05-24 07:00,0,4.26640167210883e-19,2019-05-25 07:00,0,9.01215806328777e-17
2019-05-23 08:00,2,3,2019-05-24 08:00,0,3.89920780652723e-16,2019-05-25 08:00,0,2.74746437911933e-17
2019-05-23 09:00,1,2,2019-05-24 09:00,0,4.31937609261392e-20,2019-05-25 09:00,0,6.56366365255447e-21
2019-05-23 09:30,2,3,2019-05-24 09:30,0,2.05052859553335e-16,2019-05-25 09:30,0,1.03297911485931e-16
2019-05-23 12:00,1,2,2019-05-24 12:00,0,3.88225872939459e-18,2019-05-25 12:00,0,6.02186226473297e-17
2019-05-23 14:30,1,2,2019-05-24 14:30,0,1.67698407689805e-15,2019-05-25 14:30,0,8.18682180405291e-14
2019-05-23 14:30,1,3,2019-05-24 14:30,0,4.58847200758124e-17,2019-05-25 14:30,0,6.43397831258148e-15
2019-05-23 17:00,2,3,2019-05-24 17:00,0,1.87251261120652e-15,2019-05-25 17:00,0,3.98207006957707e-14
2019-05-23 22:30,1,1,2019-05-24 22:30,0,1.98205866117843e-17,2019-05-25 22:30,0,2.90111428086487e-16
2019-05-23 23:00,1,1,2019-05-24 23:00,0,1.06915857897138e-17,2019-05-25 23:00,0,1.18687813005946e-17
2019-05-24 02:00,1,1,2019-05-25 02:00,0,5.70048355872477e-16,2019-05-26 02:00,0,3.31307641925936e-16
2019-05-24 02:30,1,2,2019-05-25 02:30,0,9.37521701806635e-17,2019-05-26 02:30,0,4.29574949737212e-17
2019-05-24 03:30,1,2,2019-05-25 03:30,0,1.33296179147512e-17,2019-05-26 03:30,0,5.25274949570202e-17
2019-05-24 04:30,2,2,2019-05-25 04:30,0,2.54134705368184e-16,2019-05-26 04:30,0,1.03269336233877e-17
2019-05-24 06:30,1,3,2019-05-25 06:30,0,3.72898745151044e-17,2019-05-26 06:30,0,8.23733668278199e-19
2019-05-24 07:00,1,1,2019-05-25 07:00,0,4.67448752501255e-19,2019-05-26 07:00,0,2.9561012317363e-18
2019-05-25 03:30,2,2,2019-05-26 03:30,0,2.80499505100625e-18,2019-05-27 03:30,0,7.22129183690412e-13
2019-05-25 06:00,1,1,2019-05-26 06:00,0,2.5163946214055e-18,2019-05-27 06:00,0,4.1712203321248e-14
2019-05-25 07:30,2,3,2019-05-26 07:30,0,1.24549240184652e-16,2019-05-27 07:30,0,3.41042237140051e-13
2019-05-26 02:30,1,3,2019-05-27 02:30,0,1.21652124104613e-18,2019-05-28 02:30,0,1.03536978479371e-25
2019-05-26 04:30,1,2,2019-05-27 04:30,0,1.98559585401595e-12,2019-05-28 04:30,0,5.53918625837619e-25
2019-05-27 01:00,1,1,2019-05-28 01:00,0,2.01905721270059e-22,2019-05-29 01:00,0,2.41486876500533e-20
2019-05-27 02:00,1,1,2019-05-28 02:00,0,2.79352076481461e-24,2019-05-29 02:00,0,1.05838558158865e-20
2019-05-27 02:00,1,3,2019-05-28 02:00,0,1.09423976756259e-27,2019-05-29 02:00,0,1.10042080633705e-18
2019-05-27 03:00,1,2,2019-05-28 03:00,0,2.48201178398189e-26,2019-05-29 03:00,0,1.61059380045139e-19
2019-05-27 04:00,1,2,2019-05-28 04:00,0,1.71649980090421e-26,2019-05-29 04:00,0,6.60164469923621e-19
2019-05-27 05:30,1,2,2019-05-28 05:30,0,2.27818967745908e-25,2019-05-29 05:30,0,9.71554209385322e-20
2019-05-27 07:00,2,1,2019-05-28 07:00,0,4.18865073440346e-21,2019-05-29 07:00,0,3.29446811307094e-19
2019-05-27 11:30,1,3,2019-05-28 11:30,0,2.00796315992312e-27,2019-05-29 11:30,0,8.16026402884117e-19
2019-05-27 15:00,1,1,2019-05-28 15:00,0,1.03270037828574e-27,2019-05-29 15:00,0,1.22710943511731e-16
2019-05-27 23:30,2,1,2019-05-28 23:30,0,6.74283583227086e-21,2019-05-29 23:30,0,1.32708595607365e-18
2019-05-28 13:30,2,3,2019-05-29 13:30,0,7.7859723185176e-14,2019-05-30 13:30,0,7.67776135716805e-15
2019-05-28 16:30,1,3,2019-05-29 16:30,0,2.28956576489993e-29,2019-05-30 16:30,0,1.80335003682309e-18
2019-05-28 17:00,1,1,2019-05-29 17:00,0,1.30303572375878e-23,2019-05-30 17:00,0,7.80939946116412e-21
2019-05-28 17:30,1,1,2019-05-29 17:30,0,1.61629588738496e-23,2019-05-30 17:30,0,3.56086383139486e-18
2019-05-28 19:00,2,3,2019-05-29 19:00,0,3.25858026732685e-20,2019-05-30 19:00,0,2.76192921791658e-19
2019-05-28 19:00,1,1,2019-05-29 19:00,0,4.65832185003762e-27,2019-05-30 19:00,0,1.691760287396e-20
2019-05-28 19:30,2,3,2019-05-29 19:30,0,1.69700253102655e-19,2019-05-30 19:30,0,2.21899331808155e-18
2019-05-28 21:00,2,3,2019-05-29 21:00,0,1.46599838414975e-17,2019-05-30 21:00,0,4.93783117306321e-20
2019-05-28 21:30,2,3,2019-05-29 21:30,0,9.70138815327907e-17,2019-05-30 21:30,0,1.88488319941905e-19
2019-05-28 22:00,2,2,2019-05-29 22:00,0,8.47458296711788e-23,2019-05-30 22:00,0,4.35260864035321e-19
2019-05-29 00:30,1,3,2019-05-30 00:30,0,4.2491889748694e-14,2019-05-31 00:30,0,1.08334882652152e-20
2019-05-29 01:30,2,2,2019-05-30 01:30,0,9.3361970497508e-17,2019-05-31 01:30,0,4.56661322093618e-20
2019-05-29 08:00,2,3,2019-05-30 08:00,0,8.46012449801791e-16,2019-05-31 08:00,0,1.09354305032245e-18
2019-05-29 10:30,2,1,2019-05-30 10:30,0,2.625027760931e-17,2019-05-31 10:30,0,5.80185704810363e-21
2019-05-29 17:30,2,2,2019-05-30 17:30,0,1.87080693859829e-16,2019-05-31 17:30,0,4.65733814520995e-20
2019-05-29 21:30,2,3,2019-05-30 21:30,0,1.93340593551784e-19,2019-05-31 21:30,0,2.09445355544946e-18
2019-05-30 00:00,1,2,2019-05-31 00:00,0,6.82571528309775e-21,2019-06-01 00:00,0,4.37162253700649e-28
2019-05-30 00:30,2,3,2019-05-31 00:30,0,1.26417873697577e-17,2019-06-01 00:30,0,4.15849149002864e-20
2019-05-30 01:30,2,3,2019-05-31 01:30,0,2.29409922307653e-18,2019-06-01 01:30,0,6.0794027531776e-18
2019-05-30 05:30,1,2,2019-05-31 05:30,0,7.49109413736814e-22,2019-06-01 05:30,0,8.70128298346325e-22
2019-05-30 06:00,1,3,2019-05-31 06:00,0,3.49251232708503e-19,2019-06-01 06:00,0,1.29625762827725e-22
2019-05-30 16:00,2,1,2019-05-31 16:00,0,2.68526475998645e-21,2019-06-01 16:00,0,2.45790226321982e-21
2019-05-30 17:30,1,1,2019-05-31 17:30,0,1.86895109790869e-20,2019-06-01 17:30,0,3.36733645952963e-21
2019-05-30 19:30,2,1,2019-05-31 19:30,0,2.18245150982986e-22,2019-06-01 19:30,0,3.28564074637972e-23
2019-05-30 19:30,1,3,2019-05-31 19:30,0,8.70008378220301e-22,2019-06-01 19:30,0,2.86155372353997e-23
2019-05-30 21:00,1,2,2019-05-31 21:00,0,2.13428527844014e-24,2019-06-01 21:00,0,6.18540242480774e-24
2019-05-30 22:00,1,1,2019-05-31 22:00,0,5.96336771449014e-20,2019-06-01 22:00,0,2.16119206003052e-21
2019-05-30 23:00,1,3,2019-05-31 23:00,0,1.20293497488903e-21,2019-06-01 23:00,0,2.59600325612365e-22
2019-05-30 23:00,1,1,2019-05-31 23:00,0,3.75773681241741e-21,2019-06-01 23:00,0,1.07615239062747e-21
2019-05-31 05:30,1,3,2019-06-01 05:30,0,3.43873792256876e-21,2019-06-02 05:30,0,5.442093703793e-24
2019-05-31 05:30,1,1,2019-06-01 05:30,0,1.22068450367807e-18,2019-06-02 05:30,0,4.53455305885022e-25
2019-05-31 08:00,2,3,2019-06-01 08:00,0,1.13902353865878e-17,2019-06-02 08:00,0,1.7954257229137e-20
2019-05-31 11:30,1,2,2019-06-01 11:30,0,1.08447167989374e-21,2019-06-02 11:30,0,3.10342962799845e-23
2019-05-31 12:00,2,1,2019-06-01 12:00,0,5.3104848908975e-20,2019-06-02 12:00,0,5.21980008097119e-25
2019-05-31 14:00,1,3,2019-06-01 14:00,0,1.55392043357936e-21,2019-06-02 14:00,0,4.72910042761288e-25
2019-05-31 15:30,2,1,2019-06-01 15:30,0,3.08083722723954e-21,2019-06-02 15:30,0,8.07167536538046e-24
2019-05-31 16:00,2,1,2019-06-01 16:00,0,2.47089577316155e-21,2019-06-02 16:00,0,3.76534981980882e-26
2019-05-31 17:00,2,3,2019-06-01 17:00,0,5.33013435909382e-17,2019-06-02 17:00,0,1.96615989894424e-17
2019-05-31 23:00,2,1,2019-06-01 23:00,0,3.50871253696684e-22,2019-06-02 23:00,0,2.85615851750192e-24
2019-06-01 00:30,2,3,2019-06-02 00:30,0,7.21357363489899e-22,2019-06-03 00:30,0,1.9730705282556e-20
2019-06-01 00:30,2,1,2019-06-02 00:30,0,3.24948469478298e-24,2019-06-03 00:30,0,5.81209284803154e-22
2019-06-01 01:30,2,2,2019-06-02 01:30,0,1.41125882562132e-24,2019-06-03 01:30,0,8.16653634761573e-23
2019-06-01 12:30,2,3,2019-06-02 12:30,0,1.45718656662853e-16,2019-06-03 12:30,0,4.86441334419354e-15
2019-06-01 15:00,1,1,2019-06-02 15:00,0,9.1287848274524e-25,2019-06-03 15:00,0,3.14350629246315e-22
2019-06-01 16:30,1,3,2019-06-02 16:30,0,2.31070115723757e-24,2019-06-03 16:30,0,2.06438686560638e-20
2019-06-01 17:00,2,3,2019-06-02 17:00,0,2.01448485802205e-17,2019-06-03 17:00,0,2.6880382231688e-15
2019-06-01 20:30,1,3,2019-06-02 20:30,0,3.85991146598028e-23,2019-06-03 20:30,0,1.61797019373449e-25
2019-06-01 21:30,1,3,2019-06-02 21:30,0,7.13854875784521e-24,2019-06-03 21:30,0,1.02606911760133e-23
2019-06-01 22:00,1,3,2019-06-02 22:00,0,4.72249456689696e-26,2019-06-03 22:00,0,5.72435782540915e-25
2019-06-02 01:30,2,3,2019-06-03 01:30,0,1.06862106515404e-21,2019-06-04 01:30,0,4.44482994321846e-19
2019-06-02 10:00,2,1,2019-06-03 10:00,0,1.48690025933291e-21,2019-06-04 10:00,0,2.67171904584479e-21
2019-06-02 11:30,2,3,2019-06-03 11:30,0,2.02743710121502e-16,2019-06-04 11:30,0,2.94897880835661e-14
2019-06-02 12:30,1,3,2019-06-03 12:30,0,2.08169676696338e-18,2019-06-04 12:30,0,4.33520343596717e-18
2019-06-03 07:00,2,1,2019-06-04 07:00,0,3.05734634428805e-22,2019-06-05 07:00,0,7.93699478750383e-17
2019-06-03 08:00,2,3,2019-06-04 08:00,0,1.87891843018956e-19,2019-06-05 08:00,0,3.64420632482403e-17
2019-06-03 09:00,1,2,2019-06-04 09:00,0,1.06469887233991e-23,2019-06-05 09:00,0,5.71764784748414e-19
2019-06-03 11:00,2,2,2019-06-04 11:00,0,1.73698575046264e-16,2019-06-05 11:00,0,6.88852153013821e-17
2019-06-03 11:30,2,3,2019-06-04 11:30,0,3.00750567710668e-14,2019-06-05 11:30,0,2.30121046779905e-14
2019-06-03 11:30,2,2,2019-06-04 11:30,0,1.2637925809326e-14,2019-06-05 11:30,0,8.91555948934228e-14
2019-06-03 15:00,1,1,2019-06-04 15:00,0,1.77331932549237e-18,2019-06-05 15:00,0,1.7870784932687e-16
2019-06-03 17:00,1,3,2019-06-04 17:00,0,8.55906919503819e-19,2019-06-05 17:00,0,6.04844252731033e-18
2019-06-03 18:30,2,1,2019-06-04 18:30,0,1.96151982004629e-17,2019-06-05 18:30,0,3.40716245161895e-18
2019-06-03 20:00,2,3,2019-06-04 20:00,0,8.15633385432425e-17,2019-06-05 20:00,0,1.1629918863423e-14
2019-06-03 21:30,1,1,2019-06-04 21:30,0,2.35491598840904e-17,2019-06-05 21:30,0,7.2337838309939e-14
2019-06-03 23:00,1,1,2019-06-04 23:00,0,4.99456937662852e-18,2019-06-05 23:00,0,9.19246214292123e-16
2019-06-03 23:30,1,1,2019-06-04 23:30,0,4.54895260624876e-17,2019-06-05 23:30,0,2.47503531785109e-15
2019-06-04 01:00,2,3,2019-06-05 01:00,0,1.15075378259111e-16,2019-06-06 01:00,0,7.1853291779667e-16
2019-06-04 01:30,2,1,2019-06-05 01:30,0,2.23885262689343e-17,2019-06-06 01:30,0,6.74079855286859e-17
2019-06-04 02:00,1,1,2019-06-05 02:00,0,1.30892572992683e-16,2019-06-06 02:00,0,1.99107615367226e-17
2019-06-04 05:00,1,3,2019-06-05 05:00,0,1.73262396833971e-18,2019-06-06 05:00,0,1.13446931035564e-19
2019-06-04 05:30,1,1,2019-06-05 05:30,0,7.89209438562813e-17,2019-06-06 05:30,0,4.3879275588987e-17
2019-06-04 06:00,1,1,2019-06-05 06:00,0,5.4844797817934e-17,2019-06-06 06:00,0,3.07874741388968e-17
2019-06-04 13:00,2,3,2019-06-05 13:00,0,2.84615261457739e-13,2019-06-06 13:00,0,1.01966065531116e-16
2019-06-04 18:30,2,1,2019-06-05 18:30,0,3.42270149657739e-18,2019-06-06 18:30,0,1.80318625613874e-15
2019-06-04 20:00,2,3,2019-06-05 20:00,0,1.1865855557797e-14,2019-06-06 20:00,0,1.04624914855532e-13
2019-06-04 21:00,2,3,2019-06-05 21:00,0,2.91623760421223e-15,2019-06-06 21:00,0,7.64632728209064e-14
2019-06-05 02:00,1,2,2019-06-06 02:00,0,5.44049080772438e-18,2019-06-07 02:00,0,4.422052606096e-14
2019-06-05 04:30,2,2,2019-06-06 04:30,0,8.84052218595551e-17,2019-06-07 04:30,0,3.52024181144068e-13
2019-06-05 11:00,1,3,2019-06-06 11:00,0,1.48765106697052e-18,2019-06-07 11:00,0,1.88272041995788e-13
2019-06-05 12:30,1,3,2019-06-06 12:30,0,1.46461668706705e-20,2019-06-07 12:30,0,2.14889579066932e-12
2019-06-05 13:30,2,3,2019-06-06 13:30,0,6.11227299249837e-16,2019-06-07 13:30,0,6.44638717701905e-12
2019-06-05 17:00,2,3,2019-06-06 17:00,0,8.52746646330373e-17,2019-06-07 17:00,0,1.70110463865503e-15
2019-06-05 17:00,1,2,2019-06-06 17:00,0,2.20671050001355e-20,2019-06-07 17:00,0,1.6786693622784e-16
2019-06-05 20:00,2,2,2019-06-06 20:00,0,3.18682143095932e-14,2019-06-07 20:00,0,5.83272352477508e-17
2019-06-05 21:00,2,1,2019-06-06 21:00,0,4.16829225521773e-13,2019-06-07 21:00,0,1.4660575183995e-18
2019-06-06 05:30,1,1,2019-06-07 05:30,0,2.19375256868432e-10,2019-06-08 05:30,0,6.6343920892766e-21
2019-06-06 06:00,1,3,2019-06-07 06:00,0,7.50802839141838e-14,2019-06-08 06:00,0,5.39735677398186e-23
2019-06-06 06:30,1,3,2019-06-07 06:30,0,5.52026127670871e-13,2019-06-08 06:30,0,2.01081244589292e-21
2019-06-06 07:00,2,2,2019-06-07 07:00,0,1.05348320659355e-14,2019-06-08 07:00,0,9.3766222790131e-19
2019-06-06 09:30,2,2,2019-06-07 09:30,0,3.33114973554204e-12,2019-06-08 09:30,0,9.52360678161698e-16
2019-06-06 13:00,2,3,2019-06-07 13:00,0,1.06334846518498e-11,2019-06-08 13:00,0,1.73710000432943e-14
2019-06-06 16:00,1,3,2019-06-07 16:00,0,5.29934924896722e-14,2019-06-08 16:00,0,1.55133110162442e-16
2019-06-06 19:30,2,2,2019-06-07 19:30,0,3.72865590220994e-16,2019-06-08 19:30,0,2.40353116482471e-13
2019-06-06 19:30,2,1,2019-06-07 19:30,0,9.59410892300934e-20,2019-06-08 19:30,0,6.09377960143455e-16
2019-06-06 22:30,1,2,2019-06-07 22:30,0,1.14348747451945e-17,2019-06-08 22:30,0,5.09141135652281e-15
2019-06-06 22:30,2,1,2019-06-07 22:30,0,2.0127052851057e-20,2019-06-08 22:30,0,8.88214163972833e-16
2019-06-07 01:30,2,3,2019-06-08 01:30,0,1.96137474598532e-18,2019-06-09 01:30,0,2.26590708201488e-14
2019-06-07 05:00,2,1,2019-06-08 05:00,0,6.39006458332476e-22,2019-06-09 05:00,0,2.00859195782957e-16
2019-06-07 05:30,2,1,2019-06-08 05:30,0,1.77974708953502e-23,2019-06-09 05:30,0,5.55623701211407e-16
2019-06-07 13:30,1,1,2019-06-08 13:30,0,8.79620597486905e-17,2019-06-09 13:30,0,2.58306884359374e-15
2019-06-07 15:30,1,3,2019-06-08 15:30,0,9.2497583861049e-16,2019-06-09 15:30,0,2.53784892417826e-14
2019-06-07 16:00,2,2,2019-06-08 16:00,0,4.99428677562523e-14,2019-06-09 16:00,0,1.00948302255692e-14
2019-06-07 16:30,2,1,2019-06-08 16:30,0,5.8906243319428e-18,2019-06-09 16:30,0,2.45100807153712e-17
2019-06-07 17:30,2,2,2019-06-08 17:30,0,2.24032496703389e-13,2019-06-09 17:30,0,3.19300030156556e-14
2019-06-07 18:30,1,2,2019-06-08 18:30,0,2.89267026357921e-17,2019-06-09 18:30,0,1.91519181009823e-17
2019-06-08 00:30,1,2,2019-06-09 00:30,0,2.46680568857203e-15,2019-06-10 00:30,0,2.29697584301939e-17
2019-06-08 02:00,1,1,2019-06-09 02:00,0,1.28532807296205e-15,2019-06-10 02:00,0,1.26454759610655e-16
2019-06-08 08:00,2,1,2019-06-09 08:00,0,1.44913158754006e-14,2019-06-10 08:00,0,3.23625589895205e-18
2019-06-08 08:30,1,2,2019-06-09 08:30,0,5.78619306260245e-17,2019-06-10 08:30,0,2.13265446365562e-16
2019-06-08 12:00,2,3,2019-06-09 12:00,0,3.96854233587559e-14,2019-06-10 12:00,0,2.61142613224962e-16
2019-06-08 15:30,1,2,2019-06-09 15:30,0,1.21440009706542e-18,2019-06-10 15:30,0,1.30921078988594e-21
2019-06-08 19:00,2,3,2019-06-09 19:00,0,7.07598891096712e-16,2019-06-10 19:00,0,5.80691363364973e-15
2019-06-08 20:30,1,1,2019-06-09 20:30,0,1.38286845180794e-16,2019-06-10 20:30,0,8.03066825581211e-14
2019-06-08 21:30,1,2,2019-06-09 21:30,0,9.1387426038461e-18,2019-06-10 21:30,0,1.98517184579426e-16
2019-06-09 05:30,1,1,2019-06-10 05:30,0,3.08658325077558e-13,2019-06-11 05:30,0,3.43162974055191e-15
2019-06-09 13:00,1,2,2019-06-10 13:00,0,2.29247516237592e-20,2019-06-11 13:00,0,1.32505919813773e-18
2019-06-09 16:30,1,2,2019-06-10 16:30,0,6.94807019432874e-21,2019-06-11 16:30,0,3.36147660156597e-21
2019-06-09 23:30,2,1,2019-06-10 23:30,0,2.25738343743037e-15,2019-06-11 23:30,0,4.06213465494628e-23
2019-06-10 00:30,1,3,2019-06-11 00:30,0,1.03191070412994e-18,2019-06-12 00:30,0,1.94991522016222e-20
2019-06-10 15:30,2,1,2019-06-11 15:30,0,9.30189477444941e-20,2019-06-12 15:30,0,4.90501305669358e-18
2019-06-10 17:00,1,3,2019-06-11 17:00,0,5.13610932267176e-26,2019-06-12 17:00,0,2.97560947376073e-20
2019-06-10 17:00,2,2,2019-06-11 17:00,0,1.5423943693779e-19,2019-06-12 17:00,0,3.21651891300963e-16
2019-06-10 22:00,2,3,2019-06-11 22:00,0,1.13938580146707e-19,2019-06-12 22:00,0,6.440105611221e-19
2019-06-10 23:30,1,2,2019-06-11 23:30,0,1.36760771437588e-24,2019-06-12 23:30,0,3.56588337614982e-26
2019-06-11 01:00,2,1,2019-06-12 01:00,0,1.89070958714002e-21,2019-06-13 01:00,0,8.29779906752667e-18
2019-06-11 02:30,1,2,2019-06-12 02:30,0,3.58702745848177e-23,2019-06-13 02:30,0,1.17742817524223e-20
2019-06-11 04:30,1,2,2019-06-12 04:30,0,1.1020959240971e-24,2019-06-13 04:30,0,9.33185358320084e-22
2019-06-11 05:30,1,1,2019-06-12 05:30,0,1.05835765840833e-22,2019-06-13 05:30,0,3.85075341360731e-18
2019-06-11 07:00,1,1,2019-06-12 07:00,0,3.48024708801805e-22,2019-06-13 07:00,0,8.28518078306865e-19
2019-06-11 07:00,1,3,2019-06-12 07:00,0,2.20643841029466e-23,2019-06-13 07:00,0,8.36543524303142e-22
2019-06-11 09:00,2,1,2019-06-12 09:00,0,1.0484960151993e-19,2019-06-13 09:00,0,2.18487661053193e-18
2019-06-11 12:30,1,1,2019-06-12 12:30,0,1.194624260597e-21,2019-06-13 12:30,0,9.46703324162503e-19
2019-06-11 20:00,1,2,2019-06-12 20:00,0,2.61656413385042e-25,2019-06-13 20:00,0,6.06051731027319e-24
2019-06-11 23:00,1,1,2019-06-12 23:00,0,1.32216658639376e-22,2019-06-13 23:00,0,1.58319649305794e-22
2019-06-11 23:30,2,2,2019-06-12 23:30,0,1.92095761636538e-22,2019-06-13 23:30,0,8.14240725584163e-22
2019-06-12 02:30,1,2,2019-06-13 02:30,0,1.16851773060897e-20,2019-06-14 02:30,0,6.54018113196156e-20
2019-06-12 06:30,1,2,2019-06-13 06:30,0,7.64935405832157e-21,2019-06-14 06:30,0,4.82193242734366e-22
2019-06-12 11:00,2,3,2019-06-13 11:00,0,1.3596140411187e-15,2019-06-14 11:00,0,8.86942474773103e-17
2019-06-12 13:30,1,1,2019-06-13 13:30,0,2.91997913123397e-19,2019-06-14 13:30,0,1.1919366600301e-19
2019-06-12 15:30,2,2,2019-06-13 15:30,0,6.49177445536433e-15,2019-06-14 15:30,0,3.97373270194538e-16
2019-06-12 20:00,1,2,2019-06-13 20:00,0,6.00858066639996e-24,2019-06-14 20:00,0,6.14596894431172e-22
2019-06-13 01:00,1,1,2019-06-14 01:00,0,1.66822887849567e-18,2019-06-15 01:00,0,2.34525563479808e-22
2019-06-13 01:30,1,2,2019-06-14 01:30,0,1.01228931043916e-20,2019-06-15 01:30,0,4.24547154718129e-23
2019-06-13 05:00,2,1,2019-06-14 05:00,0,6.23805139788993e-17,2019-06-15 05:00,0,8.13870428308878e-18
2019-06-13 08:30,1,1,2019-06-14 08:30,0,5.88264367821198e-18,2019-06-15 08:30,0,1.07391085364007e-18
2019-06-13 13:00,2,3,2019-06-14 13:00,0,9.18375922814951e-16,2019-06-15 13:00,0,1.11646096603458e-15
2019-06-13 16:30,2,2,2019-06-14 16:30,0,2.80226787182212e-18,2019-06-15 16:30,0,5.63221562325101e-17
2019-06-13 20:00,2,1,2019-06-14 20:00,0,3.07336492473707e-23,2019-06-15 20:00,0,5.69129234169245e-23
2019-06-13 20:30,2,3,2019-06-14 20:30,0,5.86637366119909e-18,2019-06-15 20:30,0,1.12701004912747e-17
2019-06-13 23:00,2,1,2019-06-14 23:00,0,1.51083417294458e-21,2019-06-15 23:00,0,4.25157526291382e-22
2019-06-13 23:30,2,2,2019-06-14 23:30,0,4.8412740337348e-22,2019-06-15 23:30,0,7.26517654996991e-21
2019-06-14 00:00,1,3,2019-06-15 00:00,0,3.7104706661202e-24,2019-06-16 00:00,0,4.31564955688515e-24
2019-06-14 02:00,2,1,2019-06-15 02:00,0,3.5953249361349e-21,2019-06-16 02:00,0,1.64945515722342e-21
2019-06-14 02:00,1,3,2019-06-15 02:00,0,6.99173049225439e-24,2019-06-16 02:00,0,4.36100492627828e-18
2019-06-14 02:30,2,3,2019-06-15 02:30,0,9.86930783836462e-19,2019-06-16 02:30,0,1.20613852108943e-16
2019-06-14 02:30,1,3,2019-06-15 02:30,0,6.92882621272492e-24,2019-06-16 02:30,0,7.07147684149586e-16
2019-06-14 06:30,2,1,2019-06-15 06:30,0,8.32575962220618e-15,2019-06-16 06:30,0,6.24589901387875e-18
2019-06-14 07:00,2,3,2019-06-15 07:00,0,2.73159989792821e-15,2019-06-16 07:00,0,1.02057003325551e-16
2019-06-14 09:30,2,2,2019-06-15 09:30,0,4.04780565555584e-16,2019-06-16 09:30,0,9.85869283224879e-19
2019-06-14 13:30,1,3,2019-06-15 13:30,0,1.38233899067243e-18,2019-06-16 13:30,0,4.08792346410665e-19
2019-06-14 16:30,2,1,2019-06-15 16:30,0,6.66480896733036e-19,2019-06-16 16:30,0,1.6725289662065e-19
2019-06-14 23:30,1,3,2019-06-15 23:30,0,1.02302430448741e-22,2019-06-16 23:30,0,2.02664875765159e-18
2019-06-14 23:30,2,3,2019-06-15 23:30,0,1.63974994748454e-16,2019-06-16 23:30,0,3.05936313283484e-17
2019-06-15 05:00,2,2,2019-06-16 05:00,0,4.23542752202455e-19,2019-06-17 05:00,0,6.82286812083272e-18
2019-06-15 05:30,1,3,2019-06-16 05:30,0,1.98434773899989e-17,2019-06-17 05:30,0,5.20003030935451e-18
2019-06-15 06:00,1,3,2019-06-16 06:00,0,2.6954293456312e-16,2019-06-17 06:00,0,7.03888912330773e-18
