Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out
2019,12,28,12,30,7.1,42.37,6.02,6.76,46.46
2019,12,28,13,0,7.53,42.89,6.21,6.92,46.15
2019,12,28,13,30,7.95,42.52,5.86,6.89,45.88
2019,12,28,14,0,8.2,42.16,5.86,7.1,44.41
2019,12,28,14,30,8.6,41.15,6.25,7.37,45.09
2019,12,28,15,30,9.08,41.3,6.21,7.62,43.99
2019,12,28,16,0,9.02,41.48,5.9,7.1,46.31
2019,12,29,12,0,7.01,46.03,6.09,5.63,53.69
2019,12,29,12,30,7.22,47.07,6.13,5.63,56.41
2019,12,29,13,0,7.28,49.76,6.05,4.96,61.97
2019,12,29,13,30,7.28,52.9,6.02,4.38,73.9
2019,12,29,14,0,7.1,57.48,6.09,4.02,88
2019,12,29,14,30,7.01,62.45,6.05,3.99,89.41
2019,12,30,0,30,6.76,76.98,6.25,4.23,98.05
2019,12,30,4,30,6.86,80.28,6.28,4.78,97.62
2019,12,30,12,0,8.35,83.15,6.4,9.02,89.04
2019,12,31,2,0,2.46,40.6,5.86,-3.52,61.72
2019,12,31,4,0,1.42,39.04,5.52,-4.68,60.23
2019,12,31,6,30,0.72,37.67,5.14,-5.51,58.49
2019,12,31,21,30,1.36,42.77,3.84,-4.96,65.38
2020,1,1,1,0,1.06,43.59,3.8,-4.96,66.67
2020,1,1,4,30,1.48,48.99,3.31,-4.59,83.06
2020,1,3,0,0,4.75,67.86,4.15,3.41,78.17
2020,1,3,15,0,7.65,48.78,4.8,4.99,56.11
2020,1,4,3,30,2.98,67.25,4.34,-1.2,92.98
2020,1,4,22,30,5.57,51.71,4.99,1.58,66.79
2020,1,5,6,0,2.7,54.3,4.64,-3.46,90.29
2020,1,5,9,0,2.86,53.27,4.53,3.41,53.75
2020,1,5,12,0,6.28,42.49,4.64,7.44,36.54
2020,1,5,13,30,7.74,32.75,4.83,7.71,27.93
2020,1,5,20,30,5.48,49.15,5.25,1.7,67.95
2020,1,5,21,0,5.09,50.18,5.25,1.36,68.35
2020,1,5,23,0,4.57,51.43,5.02,0.96,68.77
2020,1,5,23,30,4.54,51.53,5.02,0.57,75.46
2020,1,6,3,0,4.66,51.25,4.91,1.67,72.1
2020,1,6,4,0,4.75,50.58,4.95,1.94,63.13
2020,1,6,5,30,4.84,50.43,5.1,2.03,67.09
2020,1,6,6,0,4.84,52.26,4.99,2,69.02
2020,1,6,9,30,5.02,68.71,5.02,2.8,86.66
2020,1,6,11,0,5.73,61.45,5.06,3.96,74.21
2020,1,6,13,0,6.31,71.03,5.48,4.26,83.97
2020,1,6,19,0,6.61,77.56,5.29,3.96,100
2020,1,7,0,0,6.92,83.94,5.48,5.21,100
2020,1,7,0,30,6.89,85.13,5.48,5.33,100
2020,1,7,1,0,6.89,85.59,5.86,5.33,100
2020,1,7,2,0,7.19,84.98,5.79,5.57,100
2020,1,7,2,30,7.1,85.65,5.83,5.67,100
2020,1,7,13,0,8.32,89.07,6.13,7.8,100
2020,1,8,4,0,7.65,82.08,7.12,4.32,100
2020,1,8,11,30,7.56,78.11,7.28,4.66,92.49
2020,1,8,17,0,7.19,69.38,7.08,3.74,90.38
2020,1,8,21,0,7.28,55.1,7.43,2.74,76.4
2020,1,9,4,0,6.61,51.25,6.86,1.94,73.05
2020,1,11,17,0,7.89,45.09,5.71,2.74,63.74
2020,1,11,19,0,6.76,45.76,5.75,2.16,64.16
2020,1,11,23,30,5.33,50.95,5.71,1.03,72.68
2020,1,12,3,0,4.69,51.65,5.56,0.42,74.94
2020,1,13,6,0,4.81,51.8,5.83,0.02,78.72
2020,1,15,5,0,3.38,48.66,4.53,-1.29,68.16
2020,1,15,7,0,3.01,48.17,4.45,-1.69,72.1
2020,2,7,15,30,4.6,39.62,1.93,2.37,46.09
2020,2,8,11,30,4.96,46.46,2.85,4.84,45.51
2020,2,8,12,30,5.36,43.8,2.89,4.38,46.67
2020,2,10,15,30,9.36,31.26,4.87,8.9,30.1
2020,2,10,16,0,9.48,30.86,5.06,8.72,31.72
2020,2,10,18,30,8.72,43.93,5.37,5.94,60.74
2020,2,10,20,30,6.86,51.19,5.37,3.01,78.27
2020,2,10,21,30,6.03,54.06,5.33,2.03,75.7
2020,2,10,22,0,6,52.11,5.48,1.36,76.47
2020,2,10,22,30,5.82,50.4,5.52,0.93,73.87
2020,2,10,23,30,5.7,41.21,5.6,2.03,55.04
2020,2,11,5,30,4.54,46.06,5.1,0.35,62
2020,2,11,15,0,11.01,28.97,5.75,15.46,20.63
2020,2,11,16,0,11.28,26.37,5.86,13.88,20.85
2020,2,11,16,30,11.04,26.59,6.05,12.87,23.26
2020,2,11,18,30,10.67,30.16,6.13,9.73,31.59
2020,2,11,19,30,9.79,33.39,6.28,8.29,37.52
2020,2,11,20,30,9.33,35.2,6.47,7.41,41.3
2020,2,11,21,0,9.39,34.8,6.32,8.02,38.31
2020,2,11,23,30,8.96,39.87,6.59,7.92,43.93
2020,2,12,0,0,8.9,40.35,6.7,7.77,43.44
2020,2,12,1,0,8.87,39.77,6.74,8.08,41.24
2020,2,14,1,0,8.75,72.07,8.15,6.49,89.44
2020,2,14,20,30,9.88,68.56,8.99,5.79,95.15
2020,2,15,16,30,12.99,53.75,9.26,12.63,52.75
2020,2,15,23,0,9.66,72.37,9.45,5.21,100
2020,2,16,1,0,8.84,69.6,9.3,3.65,100
2020,2,16,16,30,6.49,49.27,8.53,-1.02,93.19
2020,2,16,22,0,5.27,41.51,7.43,-1.29,72.07
2020,2,17,0,0,5.18,40.93,7.35,-0.99,67.67
2020,2,17,9,0,3.83,39.87,6.05,-2.58,63.22
2020,2,17,12,30,4.57,34.52,6.05,-1.81,52.44
2020,2,18,9,30,3.25,35.38,4.03,1.76,37
2020,2,20,0,30,5.7,61.08,4.91,1.42,87.64
2020,2,20,1,30,5.48,62.82,4.91,1.3,89.56
2020,2,20,2,0,5.54,63.74,4.8,2.06,87.82
2020,2,20,16,0,10.46,52.23,5.83,8.87,63.68
2020,2,20,17,30,10.12,55.92,5.86,7.47,75.21
2020,2,20,18,0,9.85,58.15,5.9,6.92,78.97
2020,2,20,21,0,8.44,64.13,6.05,6.25,78.45
2020,2,21,0,30,6.7,68.93,6.44,2.25,95.88
2020,2,21,1,30,6.61,69.11,6.21,2.28,97.25
2020,2,21,2,0,6.58,69.08,6.74,2.06,96.92
2020,2,23,18,0,10.03,37.97,7.96,5.79,49.3
2020,2,23,18,30,9.3,39.71,7.92,4.75,55.89
2020,2,23,22,0,7.04,46.83,7.81,2.16,68.1
2020,2,25,10,0,9.36,76.4,8.95,6,100
2020,2,25,21,30,10.52,64.74,9.15,8.87,72.86
2020,2,26,6,0,8.99,57.57,8.99,6.25,72.86
2020,2,26,22,0,8.72,59.95,9.87,4.08,90.32
2020,2,27,5,0,7.89,65.05,9.49,3.71,92.98
2020,2,27,8,0,7.53,64.04,9.11,6.7,74.08
2020,2,28,3,0,8.2,57.88,9.45,3.93,84.22
2020,2,28,19,0,9.48,71.43,9.57,6.4,96.79
2020,3,1,5,30,7.47,69.02,9.07,2.8,100
2020,3,1,17,30,9.66,58.52,9.3,6.61,76.92
2020,3,2,10,0,8.35,41.76,8.8,8.26,40.69
2020,3,3,5,0,6.09,54.12,8.65,1.15,80.65
2020,3,3,14,0,11.34,47.07,8.27,12.87,47.86
2020,3,3,20,0,9.3,55.37,8.73,4.78,81.56
2020,3,5,4,0,6.52,39.93,7.62,1.15,58.42
2020,3,6,10,0,6.92,41.42,6.44,10.03,33.7
2020,3,7,4,0,5.94,53.75,7.43,0.51,85.59
2020,3,7,15,0,12.05,35.53,7.85,11.95,34
2020,3,7,20,30,9.24,52.32,8.12,5.24,75.18
2020,3,8,22,30,9.21,54.12,9.07,4.57,81.96
2020,3,8,23,0,9.11,55.04,8.99,4.69,80.53
2020,3,9,0,30,8.47,56.23,8.8,5.36,73.99
2020,3,9,4,30,7.95,54.24,8.53,3.53,79.4
2020,3,9,12,0,12.08,44.96,8.88,16.96,32.08
2020,3,9,15,0,13.57,39.68,9.22,14.49,33.18
2020,3,9,18,0,12.05,50.82,9.26,9.39,66.45
2020,3,9,23,30,10.15,65.32,9.6,7.22,92.74
2020,3,10,5,30,9.82,74.45,9.64,7.25,96.03
2020,3,11,0,0,9.3,42.52,9.57,5.33,50.58
2020,3,11,10,0,8.72,31.23,9.11,8.75,31.62
2020,3,11,13,0,10.31,31.01,9.15,7.95,36.17
2020,3,12,15,30,13.14,19.9,9.41,12.01,19.32
2020,3,13,3,0,9.36,66.54,9.64,7.5,82.63
2020,3,15,15,0,11.8,23.84,9.11,7.92,28.85
2020,3,15,20,0,9.21,26.4,9.26,4.05,38.13
2020,3,16,18,30,10.34,29.03,9.03,5.73,41.88
2020,3,17,1,30,6.64,53.36,8.53,1.85,80.62
2020,3,17,13,0,10.09,74.54,8.5,11.01,77.78
2020,3,18,16,30,14.67,22.07,9.26,16.38,19.38
2020,3,19,1,0,11.86,54.79,9.95,11.25,71.25
2020,3,19,3,0,11.59,71.21,10.21,10.79,79.7
2020,3,19,9,30,11.16,67.03,10.6,8.96,79.55
2020,3,21,2,30,10.43,48.47,10.98,6.95,67.28
2020,3,21,22,30,13.75,73.2,12.12,12.26,87.21
2020,3,22,6,30,10.34,67,11.97,5.27,98.93
2020,3,22,7,30,10.58,62.73,11.93,14,43.13
2020,3,23,15,0,15.89,44.44,12.39,14.27,49.97
2020,3,23,15,30,16.01,44.69,12.35,14.73,50.12
2020,3,25,0,0,11.19,46.61,12.69,6.06,69.14
2020,3,25,0,30,11.01,46.25,12.35,5.91,67.74
2020,3,25,1,0,11.01,45.24,12.58,6.06,64.87
2020,3,25,1,30,10.95,43.83,12.31,6.61,55.65
2020,3,25,2,0,11.01,42.03,12.27,7.22,53.33
2020,3,25,2,30,10.98,41.15,12.46,7.19,53.54
2020,3,25,3,0,11.01,40.78,12.24,7.13,52.01
2020,3,26,0,0,13.14,61.48,13.04,9.79,82.51
2020,3,26,0,30,12.96,61.26,13,9.88,79.7
2020,3,26,1,0,12.9,60.13,13.15,10.18,75.95
2020,3,26,1,30,12.87,58.82,13.11,9.82,78.57
2020,3,26,2,0,12.75,58.88,13.11,9.69,77.99
2020,3,26,2,30,12.72,57.97,13.23,9.51,78.48
2020,3,26,3,0,12.78,57.2,12.88,8.93,82.51
2020,3,26,15,0,17.17,55.53,13.61,18.58,57.54
2020,3,26,19,0,16.01,79.64,13.76,14.55,93.62
2020,3,27,8,30,12.78,72.89,13.69,9.21,97.22
2020,3,27,15,0,15.1,41.33,14.07,11.62,51.65
2020,3,27,15,30,15.46,40.72,13.91,11.53,51.16
2020,3,27,18,0,14.46,38.83,13.91,9.05,55.34
2020,3,28,14,30,13.48,23.14,13.08,9.88,29.7
