Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out
2019,12,29,18,30,6.7,64.99,5.41,4.6,80.25
2019,12,30,22,30,5.02,37.73,4.87,-0.53,59.52
2019,12,31,2,0,2.7,37.7,4.41,-3.52,61.72
2019,12,31,5,30,1.45,35.74,3.42,-5.26,58.39
2020,1,2,1,30,3.44,67.25,2.05,0.66,90.26
2020,1,3,11,0,5.21,60.32,2.96,7.92,56.38
2020,1,3,17,30,7.01,43.86,4.15,2.98,61.32
2020,1,3,22,30,4.32,56.38,3.23,-1.26,89.96
2020,1,4,22,30,4.99,50.67,3.99,1.58,66.79
2020,1,5,3,30,3.35,51.4,3.46,-1.39,79.85
2020,1,5,11,0,5.15,47.65,3.27,8.05,39.93
2020,1,5,13,0,6.98,37.09,4.22,7.56,34.22
2020,1,5,16,0,7.31,36.51,4.64,5.97,45.18
2020,1,5,17,30,6.73,41.42,4.49,4.11,55.71
2020,1,5,18,0,6.52,42.37,4.8,4.38,50.92
2020,1,5,19,0,6.09,44.96,4.53,3.41,60.26
2020,1,5,23,0,4.57,49.88,3.73,0.96,68.77
2020,1,6,3,30,4.63,49.18,3.73,1.94,63.28
2020,1,6,11,0,5.42,60.01,4.03,3.96,74.21
2020,1,6,13,0,5.7,69.87,4.53,4.26,83.97
2020,1,6,16,0,6.58,67.7,4.41,3.89,92.09
2020,1,6,17,30,6.4,70.36,4.34,3.65,98.57
2020,1,6,18,0,6.31,71.61,4.22,3.68,100
2020,1,6,19,0,6.76,71.95,4.26,3.96,100
2020,1,6,23,0,7.04,77.35,4.53,4.99,100
2020,1,7,0,0,6.64,81.17,4.34,5.21,100
2020,1,7,0,30,6.79,80.74,4.57,5.33,100
2020,1,7,4,0,7.07,82.75,4.87,6.03,100
2020,1,7,11,30,8.05,84.07,5.48,7.56,100
2020,1,7,13,0,7.8,87.7,5.67,7.8,100
2020,1,7,13,30,8.11,85.44,5.71,7.95,100
2020,1,7,16,0,8.2,87.7,6.05,8.2,100
2020,1,8,0,0,9.73,89.71,7.66,9.24,99.08
2020,1,8,7,0,7.53,77.75,6.4,4.29,100
2020,1,9,5,0,5.85,50.67,5.63,1.73,76.68
2020,1,9,8,30,5.54,49.33,5.44,1.12,74.57
2020,1,10,3,30,3.07,54.98,4.18,-2.09,90.57
2020,1,10,21,0,4.69,54.03,4.34,0.32,81.41
2020,1,11,20,30,6.43,44.44,4.64,2.06,63.55
2020,1,12,2,0,4.81,49.36,4.03,0.6,71.55
2020,1,12,14,0,6.98,42.34,4.49,4.08,50.43
2020,1,12,14,30,6.92,42.03,4.8,3.41,53.24
2020,1,13,12,30,5.91,35.93,4.41,1.76,48.69
2020,1,14,4,0,2.34,46.64,2.96,-2.39,71.28
2020,1,14,8,0,2.4,53.02,2.47,-2.61,85.13
2020,1,15,3,30,3.5,42.89,2.96,-0.59,61.69
2020,1,15,4,30,3.41,46,3.35,-0.47,67.06
2020,1,15,12,0,5.54,36.14,3.15,3.89,41.91
2020,1,15,14,0,6.21,34.46,3.8,2.52,44.9
2020,1,15,17,30,5.79,39.5,4.26,0.72,60.56
2020,2,8,18,30,5.33,35.53,3.19,1.51,45.97
2020,2,9,17,30,6.4,40.93,3.92,3.96,50.76
2020,2,9,22,0,3.99,51.13,2.85,0.72,68.68
2020,2,10,3,0,3.77,59.28,2.74,0.9,79.58
2020,2,10,7,0,3.86,69.35,2.85,1.09,87.15
2020,2,10,8,30,4.08,72.44,2.77,4.14,78.45
2020,2,10,15,0,8.41,30.65,5.1,8.84,29.79
2020,2,10,15,30,8.66,31.07,5.18,8.9,30.1
2020,2,10,16,30,8.57,31.75,5.41,8.2,33.42
2020,2,10,18,30,7.89,42.09,5.63,5.94,60.74
2020,2,10,19,30,7.28,52.56,5.33,4.29,82.63
2020,2,10,20,30,6.89,49.97,4.87,3.01,78.27
2020,2,10,21,30,6.18,50.85,4.76,2.03,75.7
2020,2,10,23,30,5.48,41.12,4.87,2.03,55.04
2020,2,11,15,0,10.12,29.09,5.52,15.46,20.63
2020,2,11,16,0,10.43,26.5,5.48,13.88,20.85
2020,2,11,16,30,10.64,25.92,5.71,12.87,23.26
2020,2,11,18,30,9.48,30.83,5.71,9.73,31.59
2020,2,11,19,30,9.33,32.84,5.67,8.29,37.52
2020,2,11,20,30,8.93,34.43,5.79,7.41,41.3
2020,2,11,21,0,9.08,33.94,5.6,8.02,38.31
2020,2,11,23,30,8.69,39.13,5.63,7.92,43.93
2020,2,12,0,0,8.41,39.77,5.83,7.77,43.44
2020,2,12,1,30,8.38,38.77,5.83,8.11,41.91
2020,2,12,9,0,7.74,68.25,5.86,5.54,94.44
2020,2,15,2,0,7.95,71.09,7.7,4.02,100
2020,2,15,5,30,7.77,70.73,7.5,5.09,92.61
2020,2,15,22,0,9.69,72.92,9.15,5.73,100
2020,2,16,22,30,5.05,40.66,6.02,-1.2,66.09
2020,2,17,1,30,4.63,39.53,5.63,-1.05,63.71
2020,2,17,11,0,4.38,34.65,4.45,-1.6,54.27
2020,2,18,0,30,3.35,35.13,3.23,-2.91,51.86
2020,2,18,12,0,4.96,28.45,3.31,2.55,34.46
2020,2,18,13,0,5.45,28.94,3.46,1.42,38.64
2020,2,18,20,30,3.8,38.43,3.42,-1.48,60.29
2020,2,19,4,0,2.37,48.11,2.35,-2.42,74.73
2020,2,19,7,0,2.86,48.81,2.2,-2.88,81.44
2020,2,19,12,30,5.73,42.03,3.12,4.51,47.1
2020,2,19,14,30,7.25,40.6,3.99,6.61,47.37
2020,2,19,17,30,8.2,45.7,4.76,6.67,57.45
2020,2,21,4,0,5.54,70.09,5.41,2.43,97.13
2020,2,21,4,30,5.57,70.02,5.18,1.94,97.89
2020,2,22,14,30,10.37,45.54,7.43,8.32,51.5
2020,2,23,6,0,5.36,40.2,5.83,0.11,62
2020,2,24,7,0,4.9,47.83,5.63,-0.2,78.27
2020,2,25,4,0,9.21,71.25,8,5.79,99.15
2020,2,25,7,0,8.93,70.94,7.58,5.6,100
2020,2,27,15,30,12.29,42.52,9.41,10.49,47.25
2020,2,28,0,30,8.23,56.47,8.27,3.77,83.09
2020,2,28,8,0,8.5,57.3,8.31,4.63,82.94
2020,2,28,9,30,8.26,62.48,7.81,4.63,96.06
2020,2,28,13,30,8.93,64.38,7.81,5.67,92.64
2020,2,29,2,30,8.84,71.34,8.08,6.15,95.05
2020,2,29,22,30,8.78,64.32,8.42,4.35,96.4
2020,3,2,11,30,9.08,38.4,7.77,7.62,40.02
2020,3,2,16,0,10.64,33.36,8.19,5.42,45.91
2020,3,3,0,30,6.49,51.95,6.67,1.3,82.08
2020,3,3,11,0,8.57,47.83,6.82,9.27,45.7
2020,3,3,22,0,8.23,54.49,7.58,3.19,86.2
2020,3,3,23,0,7.8,55.25,7.16,3.04,85.13
2020,3,6,11,0,7.56,36.84,5.71,11.1,27.56
2020,3,6,12,30,8.87,31.11,6.28,11.34,24.42
2020,3,7,10,30,7.25,46.89,5.98,7.47,44.54
2020,3,7,17,0,10.95,37.73,7.73,9.79,47.19
2020,3,7,20,30,9.18,50.76,7.43,5.24,75.18
2020,3,8,4,0,6.34,51.8,6.09,0.2,88.19
2020,3,8,11,0,9.15,50.58,7.16,15.65,35.74
2020,3,9,18,30,10.89,54.98,9.18,9.36,71.25
2020,3,9,23,0,10.21,58.67,8.84,7.41,86.72
2020,3,10,8,30,9.6,72.53,8.46,6.46,100
2020,3,10,20,0,8.57,54.88,8.61,5.15,76.37
2020,3,11,7,30,7.41,32.57,7.7,5.67,34.43
2020,3,13,7,30,9.15,47.5,8.57,6.76,52.14
2020,3,13,13,30,10.95,24.82,8.95,6.73,37.85
2020,3,13,18,30,9.94,24.85,8.92,3.93,42.74
2020,3,14,7,30,6.34,34.86,7.05,5.33,38.46
2020,3,14,22,30,8.35,59.43,8.34,4.93,86.17
2020,3,15,14,0,10.82,28.82,8.8,8.63,24.79
2020,3,17,4,30,6.61,52.5,6.32,1.85,84.86
2020,3,17,6,0,6.95,54.03,6.36,2.46,88.71
2020,3,17,8,0,7.71,57.45,6.4,3.74,86.97
2020,3,17,18,30,11.53,51.07,8.65,10.43,59.19
2020,3,20,17,0,13.69,22.95,10.94,12.08,27.05
2020,3,21,7,30,10.79,56.84,10.06,8.72,71.28
2020,3,21,16,0,15.74,58.7,11.93,17.97,56.04
2020,3,22,5,0,10.7,70.18,11.4,6.52,100
2020,3,23,2,0,10.06,42.46,11.55,5.42,63.58
2020,3,23,16,0,14.64,46.83,12.12,15.31,42.03
2020,3,24,19,30,13.63,39.59,12.01,10.12,59.19
2020,3,24,21,30,12.26,46.18,11.55,8.08,65.87
2020,3,25,1,30,10.7,43.16,10.75,6.61,55.65
2020,3,25,2,0,10.67,41.76,10.98,7.22,53.33
2020,3,25,2,30,10.7,41,11.09,7.19,53.54
2020,3,26,1,30,12.66,57.6,12.12,9.82,78.57
2020,3,26,2,0,12.56,57.36,12.12,9.69,77.99
2020,3,26,2,30,12.56,56.87,12.08,9.51,78.48
2020,3,26,4,0,12.53,55.62,11.82,9.11,77.11
2020,3,27,13,30,13.88,43.44,12.92,11.71,49.76
2020,3,28,23,0,10.55,34.25,11.17,7.04,49.11
2020,3,29,7,0,7.1,44.87,9.03,4.26,58.06
