Year,Month,Day,Hour,Minute,WeatherTest_trend3,WeatherTest_trend4,WeatherTest_trend5,WeatherTest_trend6,WeatherTest_trend7,WeatherTest_trend8,WeatherTest_trend9,WeatherTest_trend10,WeatherTest_trend11,WeatherTest_trend12,WeatherTest_trend13,WeatherTest_trend14,WeatherTest_trend15,WeatherTest_trend16,WeatherTest_trend17,WeatherTest_trend18,WeatherTest_trend19,WeatherTest_trend20,WeatherTest_trend21,WeatherTest_trend22,WeatherTest_trend23,WeatherTest_trend24,WeatherTest_trend25,WeatherTest_trend26,WeatherTest_trend27,WeatherTest_trend28,WeatherTest_trend29,WeatherTest_trend30,WeatherTest_trend31,WeatherTest_trend32,WeatherTest_trend33,WeatherTest_trend34,WeatherTest_trend35,WeatherTest_trend36,WeatherTest_trend37,WeatherTest_trend38,WeatherTest_trend39,WeatherTest_trend40,WeatherTest_trend41,WeatherTest_trend42,WeatherTest_trend43,WeatherTest_trend44,WeatherTest_trend45,WeatherTest_trend46,WeatherTest_trend47,WeatherTest_trend48,WeatherTest_trend49,WeatherTest_trend50,WeatherTest_trend51,WeatherTest_trend52,WeatherTest_trend53,WeatherTest_trend54,WeatherTest_trend55,WeatherTest_trend56,WeatherTest_trend57,WeatherTest_trend58,WeatherTest_trend59,WeatherTest_trend60,WeatherTest_trend61,WeatherTest_trend62,WeatherTest_trend63,WeatherTest_trend64,WeatherTest_trend65,WeatherTest_trend66,WeatherTest_trend67,WeatherTest_trend68,WeatherTest_trend69,WeatherTest_trend70,WeatherTest_trend71,WeatherTest_trend72,WeatherTest_trend73,WeatherTest_trend74,WeatherTest_trend75,WeatherTest_trend76,WeatherTest_trend77,WeatherTest_trend78,WeatherTest_trend79,WeatherTest_trend80,WeatherTest_trend81,WeatherTest_trend82,WeatherTest_trend83,WeatherTest_trend84,WeatherTest_trend85,WeatherTest_trend86,WeatherTest_trend87,WeatherTest_trend88,WeatherTest_trend89,WeatherTest_trend90,WeatherTest_trend91,WeatherTest_trend92,WeatherTest_trend93,WeatherTest_trend94,WeatherTest_trend95,WeatherTest_trend96,WeatherTest_trend97,WeatherTest_trend98,WeatherTest_trend99,WeatherTest_trend100,WeatherTest_trend101,WeatherTest_trend102,WeatherTest_trend103,WeatherTest_trend104,WeatherTest_trend105,WeatherTest_trend106,WeatherTest_trend107,WeatherTest_trend108,WeatherTest_trend109,WeatherTest_trend110,WeatherTest_trend111,WeatherTest_trend112,WeatherTest_trend113,WeatherTest_trend114,WeatherTest_trend115,WeatherTest_trend116,WeatherTest_trend117,WeatherTest_trend118,WeatherTest_trend119,WeatherTest_trend120,WeatherTest_trend121,WeatherTest_trend122,WeatherTest_trend123,WeatherTest_trend124,WeatherTest_trend125,WeatherTest_trend126,WeatherTest_trend127,WeatherTest_trend128,WeatherTest_trend129,WeatherTest_trend130,WeatherTest_trend131,WeatherTest_trend132,WeatherTest_trend133,WeatherTest_trend134,WeatherTest_trend135,WeatherTest_trend136,WeatherTest_trend137,WeatherTest_trend138,WeatherTest_trend139,WeatherTest_trend140,WeatherTest_trend141,WeatherTest_trend142,WeatherTest_trend143,WeatherTest_trend144,WeatherTest_trend145,WeatherTest_trend146,WeatherTest_trend147,WeatherTest_trend148,WeatherTest_trend149,WeatherTest_trend150,WeatherTest_trend151,WeatherTest_trend152,WeatherTest_trend153,WeatherTest_trend154,WeatherTest_trend155,WeatherTest_trend156,WeatherTest_trend157,WeatherTest_trend158,WeatherTest_trend159,WeatherTest_trend160,WeatherTest_trend161,WeatherTest_trend162,WeatherTest_trend163,WeatherTest_trend164,WeatherTest_trend165,WeatherTest_trend166,WeatherTest_trend167,WeatherTest_trend168,WeatherTest_trend169,WeatherTest_trend170,WeatherTest_trend171,WeatherTest_trend172,WeatherTest_trend173,WeatherTest_trend174,WeatherTest_trend175,WeatherTest_trend176,WeatherTest_trend177,WeatherTest_trend178,WeatherTest_trend179,WeatherTest_trend180,WeatherTest_trend181,WeatherTest_trend182,WeatherTest_trend183,WeatherTest_trend184,WeatherTest_trend185,WeatherTest_trend186,WeatherTest_trend187,WeatherTest_trend188,WeatherTest_trend189,WeatherTest_trend190,WeatherTest_trend191,WeatherTest_trend192,WeatherTest_trend193,WeatherTest_trend194,WeatherTest_trend195,WeatherTest_trend196,WeatherTest_trend197,WeatherTest_trend198,WeatherTest_trend199,WeatherTest_trend200,WeatherTest_trend201,WeatherTest_trend202,WeatherTest_trend203,WeatherTest_trend204,WeatherTest_trend205,WeatherTest_trend206,WeatherTest_trend207,WeatherTest_trend208,WeatherTest_trend209,WeatherTest_trend210,WeatherTest_trend211,WeatherTest_trend212,WeatherTest_trend213,WeatherTest_trend214,WeatherTest_trend215,WeatherTest_trend216,WeatherTest_trend217,WeatherTest_trend218,WeatherTest_trend219,WeatherTest_trend220,WeatherTest_trend221,WeatherTest_trend222,WeatherTest_trend223,WeatherTest_trend224,WeatherTest_trend225,WeatherTest_trend226,WeatherTest_trend227,WeatherTest_trend228,WeatherTest_trend229,WeatherTest_trend230,WeatherTest_trend231,WeatherTest_trend232,WeatherTest_trend233,WeatherTest_trend234,WeatherTest_trend235,WeatherTest_trend236,WeatherTest_trend237,WeatherTest_trend238,WeatherTest_trend239,WeatherTest_trend240,WeatherTest_trend241,WeatherTest_trend242,WeatherTest_trend243,WeatherTest_trend244,WeatherTest_trend245,WeatherTest_trend246,WeatherTest_trend247,WeatherTest_trend248,WeatherTest_trend249,WeatherTest_trend250,WeatherTest_trend251,WeatherTest_trend252,WeatherTest_trend253,WeatherTest_trend254,WeatherTest_trend255,WeatherTest_trend256,WeatherTest_trend257,WeatherTest_trend258,WeatherTest_trend259,WeatherTest_trend260,WeatherTest_trend261,WeatherTest_trend262,WeatherTest_trend263,WeatherTest_trend264,WeatherTest_trend265,WeatherTest_trend266,WeatherTest_trend267,WeatherTest_trend268,WeatherTest_trend269,WeatherTest_trend270
2019,8,5,16,0,30.2,1.1,1007.8,1010.6,71.6,16.92,18120,30.1,0,49,1.2,1007.8,1010.6,71.1,16.9,18120,30,0,18.4,1.4,1007.8,1010.6,73,16.89,18120,30,0,40.6,0.9,1007.7,1010.5,73.4,16.87,18120,29.9,0,71.7,1.2,1007.8,1010.6,71.8,16.86,18120,29.9,0,13.5,1.7,1007.8,1010.6,71.9,16.84,18120,30,0,359.6,2.3,1007.7,1010.5,71.1,16.83,18120,30,0,329,2.5,1007.7,1010.5,71.9,16.81,18120,30.1,0,349.6,3,1007.7,1010.5,71.7,16.79,18120,30.1,0,332,2.1,1007.8,1010.6,72.7,16.78,18120,30,0,337.6,1.7,1007.8,1010.6,73.3,16.77,18120,30,0,346.2,1.3,1007.8,1010.6,74.8,16.76,18120,29.9,0,341.5,1.5,1007.8,1010.6,74.4,16.74,18120,29.9,0,25,1.5,1007.7,1010.5,74.3,16.73,18120,30,0,21.7,1.1,1007.8,1010.6,74.6,16.71,18120,30.2,0,45.3,1.7,1007.7,1010.5,68.2,16.95,18120,30.1,0,18.2,1.7,1007.8,1010.6,68.8,16.96,18120,30.2,0,8.5,2.2,1007.7,1010.5,67.6,16.99,18180,30.2,0,347.5,1.9,1007.7,1010.5,67.5,17,18240,30.3,0,353.6,1.3,1007.7,1010.5,67.8,17.02,18300,30.3,0,345.5,2.3,1007.6,1010.4,67.4,17.03,18300,30.3,0,2.4,1.7,1007.6,1010.4,68,17.04,18300,30.3,0,358.5,2.5,1007.6,1010.4,67,17.06,18300,30.3,0,345.7,2.2,1007.6,1010.4,66.8,17.08,18300,30.2,0,15.8,1.8,1007.6,1010.4,67.5,17.09,18300,30.2,0,1.3,2,1007.6,1010.4,68.6,17.1,18300,30.2,0,355.4,1.5,1007.6,1010.4,67.8,17.11,18300,30.1,0,22.7,1.4,1007.6,1010.4,67.8,17.12,18300,30.1,0,7.3,1.3,1007.6,1010.4,68.1,17.14,18300,30.1,0,7.9,1.3,1007.6,1010.4,68.2,17.15,18300
2019,8,5,18,30,359.1,0.8,1007.3,1010.1,60.7,19.28,24240,29.4,0,349.1,0.7,1007.3,1010.1,60.5,19.28,24180,29.4,0,20.9,1,1007.3,1010.1,59.8,19.27,24120,29.4,0,16.4,1.6,1007.3,1010.1,61.3,19.26,24060,29.4,0,9,1.3,1007.3,1010.1,61.6,19.25,24000,29.4,0,358.2,0.9,1007.3,1010.1,61.1,19.24,23940,29.4,0,335.6,1.4,1007.3,1010.1,60.7,19.24,23880,29.5,0,359.9,2,1007.3,1010.1,60.4,19.23,23820,29.5,0,345.8,1.1,1007.3,1010.1,61.5,19.21,23760,29.5,0,359.2,1.4,1007.3,1010.1,61.4,19.2,23700,29.5,0,350,1.5,1007.3,1010.1,62.5,19.2,23640,29.6,0,17.3,1.2,1007.3,1010.1,62.9,19.19,23580,29.6,0,46.9,1.3,1007.3,1010.1,62,19.18,23520,29.7,0,20.8,1.3,1007.3,1010.1,62.3,19.17,23460,29.8,0,32.9,1.1,1007.3,1010.1,61.7,19.16,23400,29.3,0,343,1.6,1007.3,1010.1,60.5,19.29,24360,29.3,0,354.4,1.6,1007.3,1010.1,60.7,19.29,24420,29.3,0,358.1,1.5,1007.3,1010.1,60.8,19.31,24480,29.2,0,24.4,1.6,1007.3,1010.1,60.2,19.32,24540,29.2,0,342.7,1.5,1007.3,1010.1,60,19.32,24600,29.2,0,346.5,2.1,1007.3,1010.1,60.1,19.33,24660,29.1,0,2.5,1.6,1007.3,1010.1,60.7,19.33,24720,29.1,0,23.9,1.6,1007.3,1010.1,60.7,19.34,24780,29.1,0,338.9,1.6,1007.4,1010.2,60.8,19.35,24840,29.1,0,3.2,1.3,1007.4,1010.2,61,19.35,24900,29.1,0,336.6,1.4,1007.4,1010.2,61.5,19.36,24960,29.1,0,338.3,1.3,1007.4,1010.2,61.5,19.36,25020,29,0,351.6,0.9,1007.4,1010.2,61.3,19.37,25080,29.1,0,350.7,1.7,1007.4,1010.2,61.2,19.37,25140,29.1,0,13.2,1.8,1007.4,1010.2,61,19.37,25200
2019,8,5,21,0,58.1,1,1008,1010.9,82,19.45,25560,26.1,0,59.2,1.2,1007.9,1010.8,81.8,19.45,25560,26.1,0,69.8,1.1,1007.9,1010.8,81.8,19.45,25560,26.1,0,70.9,0.8,1007.9,1010.8,81.6,19.45,25560,26.1,0,70.5,1.4,1007.8,1010.7,81.4,19.45,25560,26.2,0,56.4,1.2,1007.8,1010.7,81.2,19.45,25560,26.2,0,29.5,1.4,1007.8,1010.7,80.9,19.45,25560,26.2,0,37.2,1.4,1007.8,1010.7,80.9,19.45,25560,26.2,0,47.6,1.4,1007.8,1010.7,80.9,19.45,25560,26.2,0,35.8,1.3,1007.8,1010.7,81,19.45,25560,26.2,0,35.4,1.5,1007.8,1010.7,81.2,19.45,25560,26.2,0,37.7,1.3,1007.8,1010.7,81.1,19.45,25560,26.2,0,39.5,1.4,1007.8,1010.7,81,19.45,25560,26.2,0,46.3,1.2,1007.8,1010.7,80.8,19.45,25560,26.2,0,50.5,1,1007.8,1010.7,80.5,19.45,25560,26,0,59,1.7,1008,1010.9,82.2,19.45,25560,26,0,53.7,1.2,1008,1010.9,82.1,19.45,25560,26,0,76.3,1.2,1008,1010.9,82.3,19.45,25560,26,0,63.6,0.9,1008,1010.9,82.5,19.45,25560,26,0,57.6,1.2,1008,1010.9,82.7,19.45,25560,26,0,60.7,1.2,1008,1010.9,82.7,19.45,25560,26,0,51.9,1.3,1008,1010.9,82.8,19.45,25560,26,0,68.7,1.1,1008,1010.9,82.9,19.45,25560,26,0,75,1.1,1008,1010.9,83.1,19.45,25560,26,0,68,1.3,1008.1,1011,83,19.45,25560,26,0,62.9,1.3,1008.1,1011,82.7,19.45,25560,26,0,55.2,1.4,1008.1,1011,82.4,19.45,25560,26,0,55.3,1.4,1008.1,1011,82.4,19.45,25560,26.1,0,50.6,1.5,1008.1,1011,82.3,19.45,25560,26.1,0,48.6,1,1008.1,1011,82.7,19.45,25560
2019,8,6,5,0,83.3,0.4,1007.7,1010.6,94.7,0,0,23.7,0,75.4,0.3,1007.7,1010.6,94.8,0,0,23.8,0,70.8,0.4,1007.7,1010.6,94.8,0,0,23.8,0,61.9,0.5,1007.6,1010.5,94.9,0,0,23.7,0,64.4,0.8,1007.6,1010.5,95.1,0,0,23.7,0,82.6,0.9,1007.6,1010.5,95.2,0,0,23.7,0,86.9,0.9,1007.6,1010.5,95.4,0,0,23.7,0,83.1,1.1,1007.6,1010.5,95.7,0,0,23.7,0,88.3,1.1,1007.6,1010.5,96.2,0,0,23.6,0,94.6,1.1,1007.6,1010.5,96.7,0,0,23.5,0,91.7,1,1007.6,1010.5,96.8,0,0,23.5,0,82.7,0.8,1007.6,1010.5,96.8,0,0,23.5,0,77.3,0.6,1007.6,1010.5,96.7,0,0,23.5,0,93.2,0.4,1007.6,1010.5,96.5,0,0,23.5,0,89.4,0.4,1007.6,1010.5,96.3,0,0,23.4,0,95.8,0.2,1007.6,1010.5,95.8,0,0,23.3,0,0,0,1007.6,1010.5,96.3,0,0,23.3,0,0,0,1007.6,1010.5,96.7,0,0,23.3,0,0,0,1007.6,1010.5,97.2,0,0,23.3,0,0,0,1007.7,1010.6,97.3,0,0,23.4,0,0,0,1007.7,1010.6,97.3,0,0,23.4,0,0,0,1007.7,1010.6,97.3,0,0,23.4,0,66.1,0.3,1007.7,1010.6,97.3,0,0,23.4,0,73.1,0.4,1007.7,1010.6,97.3,0,0,23.4,0,80.6,0.7,1007.7,1010.6,97.3,0,0,23.4,0,88.8,1,1007.7,1010.6,97.2,0,0,23.5,0,87.1,1.2,1007.7,1010.6,97.2,0,0,23.5,0,84.2,1.2,1007.7,1010.6,96.8,0,0,23.6,0,76.7,1.1,1007.7,1010.6,96.5,0,0,23.6,0,64,1.1,1007.7,1010.6,96.1,0,0
2019,8,6,5,30,75.4,0.9,1007.9,1010.8,92.8,0,0,23.9,0,67.6,1.2,1007.9,1010.8,93.1,0,0,23.9,0,82.7,1,1007.9,1010.8,93.3,0,0,23.9,0,82.2,0.9,1007.8,1010.7,93.5,0,0,23.9,0,86.9,0.9,1007.7,1010.6,93.7,0,0,23.8,0,90.8,0.8,1007.8,1010.7,93.9,0,0,23.8,0,94.1,0.9,1007.8,1010.7,94.1,0,0,23.8,0,92.3,1,1007.8,1010.7,94.3,0,0,23.8,0,91.1,1,1007.8,1010.7,94.5,0,0,23.7,0,87.6,0.9,1007.7,1010.6,94.8,0,0,23.7,0,76.9,0.7,1007.8,1010.7,95.1,0,0,23.7,0,71.9,1,1007.8,1010.7,95.3,0,0,23.7,0,67.6,0.9,1007.8,1010.7,95.5,0,0,23.7,0,74.7,0.9,1007.7,1010.6,95.8,0,0,23.6,0,64,1.1,1007.7,1010.6,96.1,0,0,23.9,0,53.7,0.9,1007.9,1010.8,92.7,0,0,23.9,0,46.7,1.1,1007.9,1010.8,92.7,0,0,23.9,0,63.3,0.7,1007.9,1010.8,92.7,0,0,23.9,0,46.7,0.7,1007.9,1010.8,92.7,0,0,23.9,0,51.2,0.8,1007.9,1010.8,92.8,0,0,23.9,0,45.2,0.7,1007.9,1010.8,92.8,0,0,23.9,0,37.7,0.8,1007.9,1010.8,92.8,0,0,23.9,0,36.5,0.7,1007.9,1010.8,92.9,0,0,23.9,0,41.5,0.7,1007.9,1010.8,92.8,0,0,23.9,0,61.5,1,1007.9,1010.8,92.7,0,0,23.8,0,72.6,1,1008,1010.9,92.8,0,0,23.8,0,69.6,1.2,1008,1010.9,93,0,0,23.8,0,66.1,1.1,1008,1010.9,93.3,0,0,23.8,0,59.5,1,1008,1010.9,93.4,0,0,23.9,0,48.1,1,1008,1010.9,93.3,0,0
2019,8,7,4,0,167.1,0.5,1005.2,1008.1,95.4,0,0,25.3,0,0,0,1005.1,1008,95.1,0,0,25.4,0,0,0,1005.1,1008,94.8,0,0,25.4,0,0,0,1005.1,1008,94.3,0,0,25.4,0,0,0,1005.1,1008,93.6,0,0,25.6,0,0,0,1005.1,1008,93.3,0,0,25.7,0,346.1,0.2,1005.1,1008,93.5,0,0,25.7,0,43.5,0.4,1005.1,1008,93.5,0,0,25.6,0,3.5,0.6,1005.1,1008,93.7,0,0,25.6,0,340.6,0.5,1005.1,1008,93.5,0,0,25.6,0,316.1,0.2,1005.1,1008,93.1,0,0,25.6,0,0,0,1005.1,1008,92.8,0,0,25.7,0,284.4,0.1,1005.1,1008,92.3,0,0,25.7,0,285.9,0.3,1005.2,1008.1,92,0,0,25.8,0,306.2,0.3,1005.2,1008.1,92.1,0,0,25.4,0,166.5,0.6,1005.2,1008.1,95.6,0,0,25.4,0,173.1,0.6,1005.2,1008.1,95.4,0,0,25.4,0,170.7,0.6,1005.1,1008,95.2,0,0,25.5,0,176.3,0.3,1005.1,1008,95.1,0,0,25.5,0,0,0,1005.1,1008,95,0,0,25.5,0,0,0,1005.1,1008,94.9,0,0,25.5,0,0,0,1005.1,1008,94.9,0,0,25.4,0,0,0,1005.1,1008,94.7,0,0,25.3,0,154.4,0.4,1005.1,1008,94.8,0,0,25.2,0,161,0.5,1005.1,1008,95.2,0,0,25.2,0,188.8,0.4,1005.1,1008,95.8,0,0,25.2,0,187.6,0.2,1005,1007.9,96.3,0,0,25.2,0,0,0,1005,1007.9,96.4,0,0,25.3,0,0,0,1005,1007.9,96.6,0,0,25.3,0,0,0,1005,1007.9,96.5,0,0
2019,8,9,17,30,209,0.9,1005,1007.8,69.6,18.34,24600,29.5,0,208.1,1.1,1005,1007.8,70.2,18.33,24600,29.5,0,212,1.2,1004.9,1007.7,70.4,18.32,24600,29.5,0,185.3,1.3,1005,1007.8,70.1,18.31,24600,29.5,0,198.8,1.6,1005,1007.8,69.3,18.29,24600,29.5,0,226.6,1.7,1005,1007.8,68.9,18.29,24600,29.6,0,223.4,2,1005,1007.8,67.7,18.28,24600,29.6,0,225.2,1.7,1005,1007.8,68.4,18.27,24600,29.6,0,232.9,2.4,1005.1,1007.9,68.3,18.26,24600,29.6,0,222.6,2.3,1005.1,1007.9,68.3,18.25,24600,29.6,0,227.8,2.5,1005.1,1007.9,68.4,18.24,24600,29.6,0,216.7,2.2,1005.1,1007.9,69.3,18.23,24600,29.6,0,224.7,1.7,1005.1,1007.9,69.1,18.21,24600,29.7,0,227.3,2.2,1005.1,1007.9,68.8,18.2,24600,29.7,0,228.8,1.9,1005.1,1007.9,69.4,18.2,24600,29.6,0,220.1,1.8,1005,1007.8,68.2,18.36,24600,29.6,0,219.2,1.3,1005,1007.8,68,18.37,24600,29.6,0,223.8,1.5,1005,1007.8,68.7,18.37,24600,29.5,0,208,1.2,1005,1007.8,68.1,18.39,24600,29.5,0,213.3,1.2,1005,1007.8,69.2,18.39,24600,29.5,0,207.5,1.2,1005,1007.8,68.8,18.4,24600,29.5,0,208.9,1.1,1005,1007.8,68.9,18.41,24600,29.5,0,214.4,1.1,1005,1007.8,69.4,18.42,24600,29.5,0,229.3,1.5,1005,1007.8,68.6,18.43,24600,29.5,0,224.6,1.8,1005.1,1007.9,67.7,18.44,24600,29.5,0,230.3,2.1,1005.1,1007.9,66.8,18.45,24600,29.5,0,224.3,2.1,1005.1,1007.9,67,18.45,24660,29.5,0,218.5,1.8,1005.1,1007.9,66.7,18.46,24720,29.5,0,224.5,1.4,1005.1,1007.9,67.7,18.48,24780,29.5,0,227.5,1.5,1005.1,1007.9,68,18.5,24840
2019,8,10,23,30,33.6,0.3,1004.8,1007.7,93.2,20.39,34440,25.7,0,37.7,0.2,1004.8,1007.7,93,20.39,34440,25.7,0,83.7,0.5,1004.8,1007.7,93.1,20.39,34440,25.7,0,29.4,0.8,1004.7,1007.6,93.1,20.39,34440,25.7,0,23.8,0.8,1004.8,1007.7,93.1,20.39,34440,25.7,0,32,0.6,1004.8,1007.7,92.9,20.39,34440,25.7,0,34.1,0.6,1004.8,1007.7,92.6,20.39,34440,25.8,0,56,0.6,1004.8,1007.7,92.5,20.39,34440,25.8,0,41.7,0.7,1004.8,1007.7,92.2,20.39,34440,25.9,0,31.8,0.5,1004.8,1007.7,92.2,20.39,34440,25.9,0,36.7,0.5,1004.8,1007.7,92.3,20.39,34440,25.9,0,38.9,0.7,1004.8,1007.7,92.4,20.39,34440,25.9,0,24.8,0.4,1004.8,1007.7,92.7,20.39,34440,25.8,0,20,0.7,1004.7,1007.6,92.6,20.39,34440,25.9,0,12.4,0.6,1004.8,1007.7,92.7,20.39,34440,25.7,0,33.5,0.3,1004.8,1007.7,93.3,20.39,34440,25.6,0,23.9,0.5,1004.8,1007.7,93.4,20.39,34440,25.6,0,26,0.2,1004.8,1007.7,93.7,20.39,34440,25.6,0,350.7,0.6,1004.8,1007.7,93.8,20.39,34440,25.6,0,41.8,0.4,1004.8,1007.7,93.8,20.39,34440,25.7,0,24.4,0.9,1004.8,1007.7,93.8,20.39,34440,25.7,0,63.3,0.2,1004.8,1007.7,93.7,20.39,34440,25.7,0,21.7,0.6,1004.8,1007.7,93.5,20.39,34440,25.7,0,8.9,0.3,1004.8,1007.7,93.6,20.39,34440,25.6,0,44.8,0.8,1004.8,1007.7,93.6,20.39,34440,25.6,0,38,1.1,1004.8,1007.7,93.8,20.39,34440,25.6,0,50.8,1.3,1004.8,1007.7,93.9,20.39,34440,25.6,0,29.6,1.1,1004.8,1007.7,93.9,20.39,34440,25.6,0,45.7,1,1004.8,1007.7,94.1,20.39,34440,25.5,0,39.7,1.1,1004.8,1007.7,94.2,20.39,34440
2019,8,11,0,30,29.9,1.2,1004.5,1007.4,94.3,0,0,25.4,0,41.8,0.9,1004.5,1007.4,94.3,0,0,25.5,0,30.6,1.2,1004.5,1007.4,94.3,0,0,25.5,0,32.6,1.2,1004.6,1007.5,94.2,0,0,25.5,0,47.2,1.4,1004.6,1007.5,94.3,0,0,25.5,0,42.1,1.7,1004.6,1007.5,94.2,0,0,25.5,0,39.1,1.4,1004.6,1007.5,94.1,0,0,25.5,0,30.9,1.1,1004.6,1007.5,94,0,0,25.5,0,42.4,1.2,1004.6,1007.5,93.7,0,0,25.5,0,33.1,1.6,1004.7,1007.6,93.5,0,0,25.6,0,31.2,0.9,1004.7,1007.6,93.2,0,0,25.7,0,44.4,1.4,1004.7,1007.6,93.3,0,0,25.7,0,28.1,1.2,1004.7,1007.6,93.2,0,0,25.7,0,10.4,1.1,1004.7,1007.6,93.4,0,0,25.7,0,20.5,1.2,1004.7,1007.6,93.6,0,0,25.5,0,52.5,0.7,1004.6,1007.5,94.5,0,0,25.5,0,332.4,1.1,1004.6,1007.5,94.3,0,0,25.5,0,16.4,0.6,1004.6,1007.5,94.1,0,0,25.5,0,19.4,1.6,1004.6,1007.5,94,0,0,25.6,0,9.4,1.3,1004.6,1007.5,93.8,0,0,25.6,0,346.5,1.3,1004.6,1007.5,93.4,0,0,25.7,0,2.4,0.9,1004.6,1007.5,93.1,0,0,25.7,0,11.1,1,1004.6,1007.5,92.8,0,0,25.6,0,5.6,1.2,1004.5,1007.4,92.7,0,0,25.6,0,13.3,1.3,1004.5,1007.4,92.8,0,0,25.6,0,8.1,0.9,1004.5,1007.4,92.9,0,0,25.6,0,345.8,1.3,1004.5,1007.4,93,0,0,25.5,0,39.8,0.9,1004.5,1007.4,93.1,0,0,25.5,0,358.6,0.9,1004.5,1007.4,93.2,0,0,25.6,0,23.5,1.4,1004.5,1007.4,93.2,0,0
2019,8,13,4,30,240.5,0.7,995.7,998.5,97.2,0,0,24.7,19.5,248.1,0.6,995.7,998.5,97.2,0,0,24.7,19.5,238.4,0.8,995.7,998.5,97.2,0,0,24.7,19.5,263.3,0.8,995.6,998.4,97.2,0,0,24.7,19.5,280,1,995.6,998.4,97.2,0,0,24.7,19.4,278.5,0.8,995.6,998.4,97.2,0,0,24.7,19.3,316.8,0.3,995.6,998.4,97.2,0,0,24.6,19.1,0,0.1,995.6,998.4,97.2,0,0,24.6,19.1,0,0,995.6,998.4,97.2,0,0,24.6,19.1,125.2,0.2,995.6,998.4,97.2,0,0,24.7,19,14.1,0.3,995.6,998.4,97.2,0,0,24.7,18.9,0,0,995.7,998.5,97.2,0,0,24.7,18.7,322.2,0.3,995.7,998.5,97.2,0,0,24.7,18.5,204.8,0.5,995.8,998.6,97.2,0,0,24.7,18.3,229.7,0.8,995.8,998.6,97.2,0,0,24.6,19.9,258.4,0.9,995.8,998.6,97.2,0,0,24.6,20.2,268.2,1.2,995.8,998.6,97.2,0,0,24.6,20.6,248.1,1.1,995.8,998.6,97.2,0,0,24.6,21,235.3,1,995.9,998.7,97.2,0,0,24.6,21.5,255.5,0.9,995.9,998.7,97.2,0,0,24.6,22,255.4,1,995.9,998.7,97.2,0,0,24.6,22.5,261.6,1.1,995.8,998.6,97.2,0,0,24.6,23.2,266.8,1.6,995.8,998.6,97.2,0,0,24.6,23.7,249.4,1.6,995.9,998.7,97.2,0,0,24.6,24.3,236.6,1.3,996,998.8,97.2,0,0,24.6,25.1,235,1.2,996,998.8,97.2,0,0,24.6,26,223.8,1.2,996.1,998.9,97.2,0,0,24.6,27,219.9,1.2,996.1,998.9,97.2,0,0,24.6,28.2,215.3,1.3,996.1,998.9,97.2,0,0,24.6,29.4,187.9,0.3,996,998.8,97.2,0,0
2019,8,13,16,0,168.8,2.6,996.6,999.4,83,6.09,3720,29.3,59.6,183.3,4,996.6,999.4,82.3,6.09,3720,29.3,59.6,184.9,3.6,996.7,999.5,82.5,6.08,3720,29.3,59.6,161,3.5,996.6,999.4,82.3,6.07,3720,29.3,59.6,170.3,3,996.7,999.5,82.7,6.07,3720,29.4,59.6,175.7,3.7,996.7,999.5,81.7,6.06,3720,29.4,59.6,151.5,3.8,996.7,999.5,81.5,6.05,3720,29.4,59.6,174.9,4.6,996.7,999.5,80.8,6.05,3720,29.4,59.6,173.7,4.3,996.7,999.5,80.8,6.04,3720,29.5,59.6,167,5.3,996.8,999.6,81.8,6.03,3720,29.5,59.6,165.9,3.3,996.8,999.6,82.2,6.02,3720,29.6,59.6,157.7,3.5,996.8,999.6,81.9,6.01,3720,29.6,59.6,174.2,3.3,996.8,999.6,81.9,6,3720,29.7,59.6,160.1,3.4,996.8,999.6,81.6,5.99,3720,29.7,59.6,166.8,3.6,996.7,999.5,82.3,5.98,3720,29.2,59.6,181.6,2.8,996.7,999.5,83.7,6.11,3720,29.2,59.6,187.6,3.1,996.7,999.5,84,6.11,3720,29.1,59.6,167.2,3.8,996.7,999.5,83.8,6.12,3720,29.1,59.6,168.2,3.1,996.7,999.5,83.7,6.13,3720,29.2,59.6,172.9,3.1,996.7,999.5,83.9,6.14,3720,29.2,59.6,165.1,3.2,996.7,999.5,84.1,6.16,3780,29.3,59.6,157.8,4.8,996.7,999.5,83.1,6.18,3840,29.3,59.6,162.5,4.1,996.7,999.5,83.1,6.2,3900,29.4,59.6,175.6,3.9,996.7,999.5,82.2,6.22,3960,29.4,59.6,162.6,3.3,996.7,999.5,81.6,6.23,4020,29.5,59.6,169.7,3.2,996.7,999.5,82.2,6.25,4020,29.5,59.6,164.9,3.2,996.7,999.5,82.4,6.26,4020,29.5,59.6,146.6,3.8,996.7,999.5,81.9,6.28,4020,29.5,59.6,173.5,4,996.7,999.5,81.6,6.3,4020,29.6,59.6,186.3,3,996.7,999.5,82.1,6.31,4020
